,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
15660,56,retired,divorced,tertiary,no,158,no,yes,cellular,21,jul,854,1,-1,0,unknown,yes
15661,37,housemaid,married,tertiary,no,0,yes,no,cellular,21,jul,97,2,-1,0,unknown,no
15662,49,admin.,single,secondary,no,-412,yes,no,cellular,21,jul,31,1,-1,0,unknown,no
15663,44,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,90,1,-1,0,unknown,no
15664,35,self-employed,single,tertiary,no,577,yes,no,cellular,21,jul,90,1,-1,0,unknown,no
15665,60,retired,divorced,tertiary,no,380,no,no,cellular,21,jul,219,1,-1,0,unknown,no
15666,50,housemaid,divorced,primary,no,120,yes,no,cellular,21,jul,99,1,-1,0,unknown,no
15667,43,management,divorced,tertiary,no,0,yes,no,cellular,21,jul,111,1,-1,0,unknown,no
15668,34,blue-collar,single,primary,no,0,yes,yes,cellular,21,jul,100,2,-1,0,unknown,no
15669,59,self-employed,divorced,tertiary,no,2979,yes,no,cellular,21,jul,118,3,-1,0,unknown,no
15670,57,management,married,tertiary,no,2770,no,yes,telephone,21,jul,158,1,-1,0,unknown,no
15671,37,admin.,married,tertiary,no,0,yes,no,cellular,21,jul,115,1,-1,0,unknown,no
15672,44,blue-collar,married,primary,no,2470,no,no,telephone,21,jul,19,1,-1,0,unknown,no
15673,30,management,married,tertiary,no,692,yes,yes,cellular,21,jul,336,4,-1,0,unknown,no
15674,56,housemaid,married,secondary,no,619,yes,no,telephone,21,jul,65,1,-1,0,unknown,no
15675,28,self-employed,single,tertiary,no,0,yes,no,cellular,21,jul,479,1,-1,0,unknown,no
15676,25,services,single,secondary,no,64,no,no,cellular,21,jul,71,11,-1,0,unknown,no
15677,49,technician,married,secondary,no,0,yes,yes,cellular,21,jul,95,1,-1,0,unknown,no
15678,34,blue-collar,married,secondary,no,130,no,yes,cellular,21,jul,156,1,-1,0,unknown,no
15679,42,technician,single,secondary,no,417,no,no,cellular,21,jul,177,1,-1,0,unknown,no
15680,38,admin.,divorced,secondary,no,0,yes,no,cellular,21,jul,93,1,-1,0,unknown,no
15681,38,management,single,tertiary,no,-145,yes,no,cellular,21,jul,54,2,-1,0,unknown,no
15682,35,student,single,secondary,no,-86,yes,no,cellular,21,jul,369,1,-1,0,unknown,no
15683,49,management,married,tertiary,yes,-6847,no,yes,cellular,21,jul,206,1,-1,0,unknown,no
15684,43,admin.,single,secondary,no,375,no,yes,cellular,21,jul,163,4,-1,0,unknown,no
15685,34,technician,single,secondary,no,5731,yes,no,cellular,21,jul,101,3,-1,0,unknown,no
15686,27,admin.,single,secondary,no,-34,no,yes,cellular,21,jul,171,2,-1,0,unknown,no
15687,31,blue-collar,married,primary,no,-537,yes,yes,cellular,21,jul,1039,7,-1,0,unknown,yes
15688,32,management,married,tertiary,no,71,yes,no,cellular,21,jul,221,8,-1,0,unknown,no
15689,27,management,single,tertiary,no,831,yes,no,cellular,21,jul,369,1,-1,0,unknown,no
15690,44,management,divorced,tertiary,no,2422,yes,no,cellular,21,jul,141,2,-1,0,unknown,no
15691,29,blue-collar,single,secondary,no,-20,no,yes,cellular,21,jul,574,1,-1,0,unknown,yes
15692,27,self-employed,single,tertiary,no,202,yes,no,cellular,21,jul,678,1,-1,0,unknown,no
15693,47,technician,married,secondary,no,1981,yes,no,cellular,21,jul,919,2,-1,0,unknown,yes
15694,47,blue-collar,married,primary,no,0,no,no,cellular,21,jul,71,1,-1,0,unknown,no
15695,56,retired,married,secondary,no,334,no,no,cellular,21,jul,101,1,-1,0,unknown,no
15696,36,technician,single,secondary,no,279,yes,no,cellular,21,jul,171,1,-1,0,unknown,no
15697,29,management,single,tertiary,no,107,yes,no,cellular,21,jul,149,1,-1,0,unknown,no
15698,35,blue-collar,married,secondary,no,0,no,yes,cellular,21,jul,72,4,-1,0,unknown,no
15699,36,management,married,secondary,no,-267,no,no,cellular,21,jul,368,2,-1,0,unknown,no
15700,40,management,married,tertiary,no,-65,no,yes,cellular,21,jul,65,2,-1,0,unknown,no
15701,58,technician,married,secondary,no,471,yes,yes,telephone,21,jul,61,1,-1,0,unknown,no
15702,34,self-employed,married,tertiary,no,865,yes,no,cellular,21,jul,51,7,-1,0,unknown,no
15703,50,unemployed,married,secondary,no,49,yes,no,cellular,21,jul,237,1,-1,0,unknown,no
15704,32,services,married,primary,no,228,yes,no,cellular,21,jul,1017,6,-1,0,unknown,yes
15705,50,technician,married,secondary,no,-70,yes,yes,cellular,21,jul,357,1,-1,0,unknown,no
15706,40,admin.,single,tertiary,no,1005,yes,no,cellular,21,jul,449,1,-1,0,unknown,no
15707,33,technician,married,tertiary,no,75,no,no,cellular,21,jul,204,4,-1,0,unknown,no
15708,49,management,divorced,tertiary,no,351,yes,no,cellular,21,jul,356,2,-1,0,unknown,no
15709,32,admin.,single,secondary,no,64,yes,no,cellular,21,jul,204,3,-1,0,unknown,no
15710,47,services,married,secondary,no,2,no,yes,cellular,21,jul,71,15,-1,0,unknown,no
15711,44,technician,divorced,secondary,no,316,yes,no,cellular,21,jul,163,3,-1,0,unknown,no
15712,58,housemaid,married,tertiary,no,0,yes,no,cellular,21,jul,111,1,-1,0,unknown,no
15713,37,management,married,tertiary,no,1893,no,yes,cellular,21,jul,353,2,-1,0,unknown,no
15714,39,management,married,tertiary,no,1423,yes,no,telephone,21,jul,733,3,-1,0,unknown,yes
15715,58,admin.,married,secondary,no,1455,yes,no,cellular,21,jul,119,1,-1,0,unknown,no
15716,51,self-employed,married,secondary,no,44,yes,yes,telephone,21,jul,79,1,-1,0,unknown,no
15717,32,blue-collar,divorced,secondary,no,-289,yes,yes,cellular,21,jul,808,5,-1,0,unknown,no
15718,49,self-employed,married,tertiary,no,503,yes,no,cellular,21,jul,507,1,-1,0,unknown,no
15719,52,blue-collar,divorced,primary,no,29,yes,no,cellular,21,jul,245,1,-1,0,unknown,no
15720,51,management,married,tertiary,no,2455,yes,no,cellular,21,jul,553,1,-1,0,unknown,yes
15721,40,blue-collar,married,primary,no,0,yes,no,cellular,21,jul,1080,4,-1,0,unknown,yes
15722,25,technician,single,secondary,no,2157,yes,no,cellular,21,jul,339,1,-1,0,unknown,no
15723,54,technician,divorced,secondary,no,859,no,yes,cellular,21,jul,710,1,-1,0,unknown,yes
15724,44,services,single,secondary,no,5,no,no,cellular,21,jul,333,2,-1,0,unknown,no
15725,26,admin.,single,tertiary,no,1100,yes,no,cellular,21,jul,240,1,-1,0,unknown,no
15726,46,management,single,tertiary,no,2154,yes,no,cellular,21,jul,87,4,-1,0,unknown,no
15727,32,services,married,secondary,no,2196,yes,no,cellular,21,jul,1156,1,-1,0,unknown,no
15728,48,management,single,tertiary,no,414,no,no,cellular,21,jul,761,2,-1,0,unknown,no
15729,26,blue-collar,married,secondary,no,622,yes,no,cellular,21,jul,471,2,-1,0,unknown,no
15730,32,technician,married,secondary,no,-796,yes,yes,cellular,21,jul,80,3,-1,0,unknown,no
15731,25,unemployed,single,tertiary,no,2783,no,no,cellular,21,jul,137,3,-1,0,unknown,no
15732,45,management,married,tertiary,no,210,yes,no,cellular,21,jul,623,1,-1,0,unknown,no
15733,30,management,married,tertiary,no,1185,yes,no,cellular,21,jul,881,4,-1,0,unknown,no
15734,29,technician,married,primary,no,95,yes,no,cellular,21,jul,255,1,-1,0,unknown,no
15735,47,services,married,secondary,no,1123,no,yes,cellular,21,jul,251,5,-1,0,unknown,no
15736,31,blue-collar,married,secondary,no,-498,yes,no,cellular,21,jul,357,1,-1,0,unknown,no
15737,58,retired,married,unknown,no,9004,no,no,cellular,21,jul,891,4,-1,0,unknown,yes
15738,43,admin.,married,secondary,no,3215,yes,no,cellular,21,jul,228,3,-1,0,unknown,no
15739,56,management,married,tertiary,no,217,no,yes,cellular,21,jul,121,2,-1,0,unknown,no
15740,50,management,married,tertiary,no,776,yes,yes,cellular,21,jul,200,2,-1,0,unknown,no
15741,28,blue-collar,married,primary,yes,-124,yes,no,cellular,21,jul,116,3,-1,0,unknown,no
15742,31,entrepreneur,single,secondary,no,131,yes,no,cellular,21,jul,157,1,-1,0,unknown,no
15743,32,management,divorced,tertiary,no,1486,yes,no,cellular,21,jul,151,2,-1,0,unknown,no
15744,33,services,married,secondary,no,70,yes,no,cellular,21,jul,333,3,-1,0,unknown,no
15745,60,retired,married,tertiary,no,161,yes,no,cellular,21,jul,153,3,-1,0,unknown,no
15746,33,blue-collar,married,secondary,no,327,yes,no,cellular,21,jul,81,1,-1,0,unknown,no
15747,27,admin.,married,secondary,no,436,yes,no,cellular,21,jul,410,1,-1,0,unknown,no
15748,43,admin.,married,secondary,no,1625,yes,yes,cellular,21,jul,56,1,-1,0,unknown,no
15749,42,unemployed,married,unknown,no,970,yes,no,telephone,21,jul,691,10,-1,0,unknown,yes
15750,33,technician,single,tertiary,no,119,no,yes,cellular,21,jul,202,3,-1,0,unknown,no
15751,28,self-employed,single,tertiary,no,222,no,yes,cellular,21,jul,125,1,-1,0,unknown,no
15752,35,blue-collar,married,secondary,no,187,no,yes,cellular,21,jul,178,1,-1,0,unknown,no
15753,26,management,single,secondary,no,609,yes,no,cellular,21,jul,594,1,-1,0,unknown,no
15754,42,technician,divorced,secondary,no,1858,no,no,cellular,21,jul,61,1,-1,0,unknown,no
15755,40,blue-collar,married,primary,no,177,yes,yes,telephone,21,jul,742,4,-1,0,unknown,no
15756,56,services,married,primary,no,486,no,yes,telephone,21,jul,1877,1,-1,0,unknown,yes
15757,53,technician,married,secondary,no,237,yes,no,telephone,21,jul,18,1,-1,0,unknown,no
15758,45,blue-collar,single,primary,no,695,yes,no,cellular,21,jul,167,1,-1,0,unknown,no
15759,57,services,married,secondary,no,4,no,no,cellular,21,jul,84,1,-1,0,unknown,no
15760,53,management,divorced,secondary,no,28,yes,no,cellular,21,jul,142,1,-1,0,unknown,no
15761,35,management,married,tertiary,no,0,yes,no,cellular,21,jul,295,3,-1,0,unknown,no
15762,51,management,married,tertiary,no,2704,yes,no,telephone,21,jul,443,1,-1,0,unknown,no
15763,31,blue-collar,married,secondary,no,799,yes,no,cellular,21,jul,181,1,-1,0,unknown,no
15764,38,blue-collar,single,secondary,no,0,yes,no,cellular,21,jul,292,8,-1,0,unknown,no
15765,47,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,676,1,-1,0,unknown,no
15766,46,housemaid,married,primary,no,19,yes,no,telephone,21,jul,171,1,-1,0,unknown,no
15767,26,blue-collar,single,secondary,no,188,yes,yes,cellular,21,jul,46,1,-1,0,unknown,no
15768,48,technician,married,secondary,no,0,yes,no,cellular,21,jul,112,1,-1,0,unknown,no
15769,28,unemployed,married,secondary,no,-353,no,yes,cellular,21,jul,299,1,-1,0,unknown,no
15770,31,admin.,divorced,secondary,no,1890,yes,no,cellular,21,jul,588,1,-1,0,unknown,no
15771,59,management,married,tertiary,no,5865,yes,no,cellular,21,jul,250,1,-1,0,unknown,no
15772,34,services,married,secondary,no,382,yes,yes,cellular,21,jul,149,7,-1,0,unknown,no
15773,27,blue-collar,married,primary,no,2591,yes,no,cellular,21,jul,129,2,-1,0,unknown,no
15774,54,housemaid,divorced,secondary,yes,34,no,no,cellular,21,jul,208,3,-1,0,unknown,no
15775,35,management,married,tertiary,no,2123,yes,no,cellular,21,jul,249,3,-1,0,unknown,no
15776,56,retired,married,primary,no,340,yes,no,cellular,21,jul,1220,1,-1,0,unknown,no
15777,50,blue-collar,divorced,primary,no,-19,yes,no,cellular,21,jul,407,11,-1,0,unknown,no
15778,26,housemaid,single,primary,yes,-1006,yes,yes,cellular,21,jul,222,1,-1,0,unknown,no
15779,57,retired,married,primary,no,4,no,no,cellular,21,jul,50,5,-1,0,unknown,no
15780,40,blue-collar,married,secondary,no,-60,yes,no,cellular,21,jul,250,1,-1,0,unknown,no
15781,26,entrepreneur,single,tertiary,no,81,no,no,cellular,21,jul,262,3,-1,0,unknown,no
15782,31,blue-collar,married,secondary,no,-596,yes,no,cellular,21,jul,147,1,-1,0,unknown,no
15783,33,student,married,secondary,no,0,no,no,cellular,21,jul,100,1,-1,0,unknown,no
15784,60,retired,divorced,primary,no,685,no,yes,telephone,21,jul,89,1,-1,0,unknown,no
15785,57,management,married,primary,no,687,yes,yes,telephone,21,jul,107,3,-1,0,unknown,no
15786,34,entrepreneur,married,primary,no,0,yes,no,cellular,21,jul,132,3,-1,0,unknown,no
15787,37,self-employed,married,secondary,yes,0,no,yes,cellular,21,jul,320,1,-1,0,unknown,no
15788,41,services,married,secondary,no,171,no,no,cellular,21,jul,71,9,-1,0,unknown,no
15789,38,technician,divorced,secondary,no,-397,yes,yes,cellular,21,jul,91,9,-1,0,unknown,no
15790,50,management,married,tertiary,no,230,no,yes,cellular,21,jul,149,2,-1,0,unknown,no
15791,52,admin.,married,secondary,no,799,no,no,cellular,21,jul,128,2,-1,0,unknown,no
15792,25,admin.,single,secondary,no,105,no,yes,cellular,21,jul,392,1,-1,0,unknown,no
15793,29,blue-collar,married,secondary,no,-49,yes,yes,cellular,21,jul,210,1,-1,0,unknown,no
15794,59,management,married,secondary,no,966,no,no,telephone,21,jul,50,4,-1,0,unknown,no
15795,25,student,married,tertiary,no,10,yes,no,cellular,21,jul,857,4,-1,0,unknown,yes
15796,38,blue-collar,married,primary,no,-41,yes,no,cellular,21,jul,68,10,-1,0,unknown,no
15797,49,technician,married,tertiary,no,-888,no,yes,cellular,21,jul,298,1,-1,0,unknown,no
15798,29,services,single,secondary,no,-453,yes,no,cellular,21,jul,213,1,-1,0,unknown,no
15799,51,admin.,married,secondary,no,73,no,no,cellular,21,jul,195,1,-1,0,unknown,no
15800,29,technician,married,secondary,no,-910,yes,no,cellular,21,jul,260,1,-1,0,unknown,no
15801,43,management,married,tertiary,no,0,yes,no,cellular,21,jul,474,1,-1,0,unknown,no
15802,43,unemployed,married,secondary,no,3,no,no,cellular,21,jul,231,2,-1,0,unknown,no
15803,35,entrepreneur,single,secondary,no,475,no,yes,cellular,21,jul,936,4,-1,0,unknown,no
15804,25,management,married,tertiary,no,3,yes,yes,cellular,21,jul,690,3,-1,0,unknown,no
15805,54,management,married,tertiary,no,3795,yes,yes,cellular,21,jul,381,1,-1,0,unknown,no
15806,45,blue-collar,divorced,primary,no,0,yes,no,cellular,21,jul,211,2,-1,0,unknown,no
15807,44,housemaid,married,primary,no,1037,yes,no,cellular,21,jul,319,1,-1,0,unknown,no
15808,54,management,married,tertiary,no,1598,no,yes,cellular,21,jul,312,1,-1,0,unknown,no
15809,28,admin.,single,secondary,no,579,yes,no,cellular,21,jul,60,2,-1,0,unknown,no
15810,56,technician,divorced,secondary,no,672,no,no,cellular,21,jul,71,9,-1,0,unknown,no
15811,31,admin.,married,secondary,no,0,yes,no,cellular,21,jul,366,3,-1,0,unknown,no
15812,29,management,single,tertiary,no,1035,yes,no,cellular,21,jul,862,2,-1,0,unknown,no
15813,33,technician,married,tertiary,no,2690,yes,no,cellular,21,jul,71,5,-1,0,unknown,no
15814,50,management,divorced,tertiary,no,-398,yes,yes,cellular,21,jul,172,1,-1,0,unknown,no
15815,42,technician,married,secondary,yes,55,yes,no,cellular,21,jul,291,1,-1,0,unknown,no
15816,46,housemaid,married,primary,no,201,yes,no,cellular,21,jul,91,1,-1,0,unknown,no
15817,34,management,married,tertiary,no,272,yes,no,cellular,21,jul,237,2,-1,0,unknown,no
15818,55,housemaid,married,secondary,no,127,yes,no,telephone,21,jul,1130,8,-1,0,unknown,yes
15819,26,blue-collar,single,primary,no,409,yes,no,cellular,21,jul,577,2,-1,0,unknown,yes
15820,42,management,divorced,tertiary,no,9,yes,no,cellular,21,jul,509,1,-1,0,unknown,no
15821,42,services,married,secondary,no,1301,yes,no,cellular,21,jul,510,6,-1,0,unknown,no
15822,59,management,married,tertiary,no,1889,no,no,cellular,21,jul,256,1,-1,0,unknown,no
15823,47,management,divorced,tertiary,no,2105,no,yes,cellular,21,jul,363,1,-1,0,unknown,no
15824,40,admin.,single,secondary,no,664,no,no,cellular,21,jul,1342,2,-1,0,unknown,yes
15825,28,services,married,secondary,no,6567,yes,no,cellular,21,jul,522,1,-1,0,unknown,no
15826,57,retired,single,secondary,no,-609,no,yes,cellular,21,jul,168,1,-1,0,unknown,no
15827,30,technician,married,tertiary,no,0,no,no,cellular,21,jul,306,1,-1,0,unknown,no
15828,41,entrepreneur,married,secondary,no,187,no,yes,cellular,21,jul,354,1,-1,0,unknown,no
15829,30,management,married,tertiary,no,74,yes,no,cellular,21,jul,106,3,-1,0,unknown,no
15830,35,blue-collar,single,tertiary,no,0,yes,no,cellular,21,jul,262,4,-1,0,unknown,no
15831,47,blue-collar,married,primary,no,273,yes,no,cellular,21,jul,91,3,-1,0,unknown,no
15832,35,services,divorced,secondary,no,828,yes,no,cellular,21,jul,87,1,-1,0,unknown,no
15833,29,services,married,secondary,no,57,yes,no,telephone,21,jul,342,9,-1,0,unknown,no
15834,51,retired,married,secondary,no,-14,no,yes,cellular,21,jul,564,5,-1,0,unknown,no
15835,40,technician,single,secondary,yes,96,no,yes,cellular,21,jul,181,2,-1,0,unknown,no
15836,26,technician,single,secondary,no,-213,no,yes,cellular,21,jul,418,5,-1,0,unknown,no
15837,35,management,married,tertiary,no,0,yes,no,cellular,21,jul,199,3,-1,0,unknown,no
15838,56,management,married,primary,no,405,no,no,cellular,21,jul,251,2,-1,0,unknown,no
15839,26,technician,single,secondary,no,223,no,yes,cellular,21,jul,1002,3,-1,0,unknown,yes
15840,27,management,married,tertiary,no,1109,yes,no,cellular,21,jul,833,5,-1,0,unknown,no
15841,47,blue-collar,married,secondary,no,1484,no,no,cellular,21,jul,274,3,-1,0,unknown,no
15842,30,blue-collar,married,secondary,no,62,no,no,cellular,21,jul,241,3,-1,0,unknown,no
15843,43,blue-collar,married,primary,no,8,no,yes,cellular,21,jul,564,2,-1,0,unknown,no
15844,59,housemaid,married,primary,no,352,no,no,telephone,21,jul,132,10,-1,0,unknown,no
15845,33,blue-collar,married,primary,no,0,no,no,cellular,21,jul,47,2,-1,0,unknown,no
15846,48,technician,married,secondary,no,101,yes,no,cellular,21,jul,338,3,-1,0,unknown,no
15847,25,admin.,single,secondary,no,289,yes,no,cellular,21,jul,127,3,-1,0,unknown,no
15848,35,management,single,tertiary,no,-324,no,yes,cellular,21,jul,985,11,-1,0,unknown,yes
15849,26,admin.,married,secondary,no,233,yes,no,cellular,21,jul,236,3,-1,0,unknown,no
15850,57,housemaid,married,primary,no,688,no,no,cellular,21,jul,67,2,-1,0,unknown,no
15851,55,management,married,primary,no,57,no,yes,cellular,21,jul,162,2,-1,0,unknown,no
15852,29,blue-collar,married,primary,no,544,no,yes,cellular,21,jul,121,4,-1,0,unknown,no
15853,38,services,married,secondary,no,-448,yes,no,cellular,21,jul,929,15,-1,0,unknown,no
15854,57,retired,married,primary,no,177,no,yes,cellular,21,jul,91,4,-1,0,unknown,no
15855,34,services,married,secondary,no,5,yes,no,cellular,21,jul,59,4,-1,0,unknown,no
15856,38,admin.,divorced,secondary,yes,0,no,yes,cellular,21,jul,126,3,-1,0,unknown,no
15857,45,blue-collar,married,primary,no,0,yes,no,cellular,21,jul,81,4,-1,0,unknown,no
15858,55,blue-collar,divorced,unknown,no,103,yes,no,cellular,21,jul,769,3,-1,0,unknown,no
15859,34,services,single,secondary,no,-30,no,no,cellular,21,jul,1360,3,-1,0,unknown,yes
15860,41,services,married,secondary,no,6687,yes,no,cellular,21,jul,91,3,-1,0,unknown,no
15861,41,management,single,tertiary,no,1253,no,no,cellular,21,jul,1134,5,-1,0,unknown,yes
15862,29,management,single,tertiary,no,872,yes,no,cellular,21,jul,173,2,-1,0,unknown,no
15863,54,services,married,secondary,no,472,no,yes,cellular,21,jul,86,4,-1,0,unknown,no
15864,29,technician,married,secondary,no,444,yes,no,cellular,21,jul,130,4,-1,0,unknown,no
15865,51,management,divorced,tertiary,no,3926,yes,no,cellular,21,jul,208,2,-1,0,unknown,no
15866,45,services,married,secondary,no,-406,yes,yes,cellular,21,jul,276,2,-1,0,unknown,no
15867,58,retired,single,primary,no,6570,no,no,cellular,21,jul,106,3,-1,0,unknown,no
15868,41,blue-collar,married,secondary,yes,-750,yes,yes,cellular,21,jul,251,3,-1,0,unknown,no
15869,49,technician,divorced,secondary,no,-403,no,yes,cellular,21,jul,482,2,-1,0,unknown,no
15870,38,admin.,single,tertiary,no,45789,no,no,telephone,21,jul,21,31,-1,0,unknown,no
15871,34,management,married,secondary,no,1007,yes,no,cellular,21,jul,240,2,-1,0,unknown,no
15872,29,blue-collar,married,secondary,no,358,no,no,cellular,21,jul,88,5,-1,0,unknown,no
15873,36,admin.,married,tertiary,no,289,no,no,cellular,21,jul,150,4,-1,0,unknown,no
15874,36,blue-collar,married,secondary,no,1654,yes,yes,cellular,21,jul,167,2,-1,0,unknown,no
15875,38,admin.,married,primary,no,-175,yes,no,telephone,21,jul,86,9,-1,0,unknown,no
15876,47,technician,married,secondary,no,-18,yes,no,telephone,21,jul,105,2,-1,0,unknown,no
15877,45,management,divorced,tertiary,no,54,no,yes,cellular,21,jul,34,3,-1,0,unknown,no
15878,44,admin.,married,secondary,no,26,yes,no,cellular,21,jul,105,10,-1,0,unknown,no
15879,33,management,married,tertiary,no,1,yes,yes,cellular,21,jul,551,8,-1,0,unknown,no
15880,57,blue-collar,married,secondary,no,-898,yes,yes,cellular,21,jul,322,3,-1,0,unknown,no
15881,33,technician,married,secondary,no,-160,yes,no,cellular,21,jul,898,5,-1,0,unknown,no
15882,36,technician,married,secondary,no,0,yes,no,cellular,21,jul,193,5,-1,0,unknown,no
15883,52,technician,married,secondary,no,150,yes,no,telephone,21,jul,177,3,-1,0,unknown,no
15884,32,technician,married,tertiary,no,-1053,yes,no,cellular,21,jul,357,3,-1,0,unknown,no
15885,47,management,married,tertiary,no,393,yes,yes,cellular,21,jul,419,2,-1,0,unknown,no
15886,31,housemaid,married,secondary,no,3902,yes,no,cellular,21,jul,78,4,-1,0,unknown,no
15887,25,services,single,secondary,no,79,no,yes,cellular,21,jul,24,28,-1,0,unknown,no
15888,33,admin.,single,secondary,no,585,yes,no,cellular,21,jul,147,5,-1,0,unknown,no
15889,38,housemaid,married,tertiary,no,1437,yes,no,telephone,21,jul,100,11,-1,0,unknown,no
15890,43,technician,married,secondary,no,307,no,no,cellular,21,jul,145,2,-1,0,unknown,no
15891,38,technician,single,tertiary,no,378,yes,no,telephone,21,jul,184,21,-1,0,unknown,no
15892,38,services,married,secondary,yes,-433,yes,no,cellular,21,jul,111,2,-1,0,unknown,no
15893,32,blue-collar,married,secondary,no,-249,yes,yes,cellular,21,jul,189,3,-1,0,unknown,no
15894,35,entrepreneur,married,secondary,no,10,yes,no,cellular,21,jul,314,7,-1,0,unknown,no
15895,51,blue-collar,divorced,primary,no,0,yes,no,cellular,21,jul,322,2,-1,0,unknown,no
15896,50,blue-collar,married,primary,no,421,yes,no,cellular,21,jul,445,4,-1,0,unknown,no
15897,42,services,divorced,secondary,no,1043,yes,no,cellular,21,jul,97,3,-1,0,unknown,no
15898,51,admin.,married,secondary,no,907,yes,no,telephone,21,jul,722,3,-1,0,unknown,no
15899,51,services,single,secondary,no,510,no,no,telephone,22,jul,68,4,-1,0,unknown,no
15900,47,blue-collar,married,primary,no,236,no,yes,cellular,22,jul,166,2,-1,0,unknown,no
15901,33,services,married,secondary,no,0,yes,no,telephone,22,jul,44,8,-1,0,unknown,no
15902,55,technician,married,primary,no,284,no,no,cellular,22,jul,70,9,-1,0,unknown,no
15903,30,blue-collar,married,primary,no,1,yes,yes,telephone,22,jul,80,2,-1,0,unknown,no
15904,46,admin.,married,secondary,no,5169,no,no,cellular,22,jul,72,14,-1,0,unknown,no
15905,32,admin.,single,secondary,no,4344,yes,no,cellular,22,jul,159,3,-1,0,unknown,no
15906,38,technician,married,tertiary,no,45,no,no,cellular,22,jul,125,4,-1,0,unknown,no
15907,44,management,married,primary,no,4758,yes,no,cellular,22,jul,712,6,-1,0,unknown,yes
15908,44,blue-collar,married,primary,no,6393,no,no,cellular,22,jul,156,20,-1,0,unknown,no
15909,50,management,married,tertiary,no,4315,yes,no,cellular,22,jul,181,11,-1,0,unknown,no
15910,58,unemployed,married,tertiary,no,0,no,yes,cellular,22,jul,85,3,-1,0,unknown,no
15911,33,management,single,tertiary,no,-149,yes,no,cellular,22,jul,383,3,-1,0,unknown,no
15912,30,admin.,married,secondary,no,874,yes,no,cellular,22,jul,93,2,-1,0,unknown,no
15913,34,services,married,secondary,no,145,no,yes,cellular,22,jul,152,2,-1,0,unknown,no
15914,40,services,married,secondary,no,939,yes,no,cellular,22,jul,87,3,-1,0,unknown,no
15915,55,management,married,tertiary,no,36,no,yes,cellular,22,jul,46,3,-1,0,unknown,no
15916,27,blue-collar,single,secondary,no,28,no,no,telephone,22,jul,68,3,-1,0,unknown,no
15917,60,housemaid,divorced,secondary,no,555,yes,no,cellular,22,jul,261,3,-1,0,unknown,no
15918,36,admin.,married,secondary,no,1733,no,yes,cellular,22,jul,204,3,-1,0,unknown,no
15919,31,admin.,single,secondary,no,112,yes,no,cellular,22,jul,102,7,-1,0,unknown,no
15920,40,technician,divorced,tertiary,no,2611,yes,no,cellular,22,jul,637,2,-1,0,unknown,no
15921,54,entrepreneur,married,tertiary,no,651,yes,yes,cellular,22,jul,121,2,-1,0,unknown,no
15922,38,blue-collar,married,secondary,no,56,yes,no,cellular,22,jul,238,2,-1,0,unknown,no
15923,35,technician,married,secondary,no,561,yes,no,cellular,22,jul,95,1,-1,0,unknown,no
15924,60,housemaid,divorced,primary,no,1412,no,no,cellular,22,jul,127,4,-1,0,unknown,no
15925,43,management,divorced,tertiary,no,-496,yes,yes,cellular,22,jul,420,3,-1,0,unknown,no
15926,56,retired,married,primary,no,161,no,yes,cellular,22,jul,121,2,-1,0,unknown,no
15927,32,management,married,tertiary,no,578,no,yes,cellular,22,jul,29,2,-1,0,unknown,no
15928,45,technician,married,secondary,no,-847,no,yes,cellular,22,jul,312,1,-1,0,unknown,no
15929,38,blue-collar,married,unknown,no,0,no,no,cellular,22,jul,233,1,-1,0,unknown,no
15930,27,blue-collar,married,primary,no,202,no,yes,cellular,22,jul,41,1,-1,0,unknown,no
15931,43,admin.,married,secondary,no,-17,yes,no,cellular,22,jul,76,1,-1,0,unknown,no
15932,29,blue-collar,married,secondary,no,2,yes,no,cellular,22,jul,96,1,-1,0,unknown,no
15933,47,admin.,married,secondary,no,290,yes,no,cellular,22,jul,1352,2,-1,0,unknown,yes
15934,42,housemaid,married,primary,no,4279,yes,no,cellular,22,jul,98,1,-1,0,unknown,no
15935,60,retired,single,secondary,no,-330,no,yes,cellular,22,jul,69,6,-1,0,unknown,no
15936,36,blue-collar,married,secondary,no,420,yes,no,cellular,22,jul,58,1,-1,0,unknown,no
15937,37,retired,married,secondary,no,-252,no,no,cellular,22,jul,438,3,-1,0,unknown,no
15938,30,admin.,married,secondary,no,32,yes,yes,cellular,22,jul,163,1,-1,0,unknown,no
15939,34,management,married,tertiary,no,1703,yes,no,cellular,22,jul,153,5,-1,0,unknown,no
15940,37,admin.,divorced,tertiary,no,0,yes,yes,cellular,22,jul,139,3,-1,0,unknown,no
15941,25,blue-collar,single,secondary,no,0,yes,no,cellular,22,jul,135,1,-1,0,unknown,no
15942,36,admin.,single,secondary,no,22,yes,no,cellular,22,jul,77,5,-1,0,unknown,no
15943,47,admin.,married,secondary,no,1715,no,no,cellular,22,jul,211,8,-1,0,unknown,no
15944,51,technician,divorced,secondary,yes,-113,no,yes,cellular,22,jul,314,4,-1,0,unknown,no
15945,25,entrepreneur,married,tertiary,no,38,yes,no,cellular,22,jul,278,5,-1,0,unknown,no
15946,34,technician,married,secondary,no,1,no,no,cellular,22,jul,344,3,-1,0,unknown,no
