,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2497,?,8-10-2016 13:58:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200
2498,?,8-10-2016 13:58:48,-200,-200,-200,-200,-105,-200,-200,-200,-200,-92,-94,-200,-200
2499,?,8-10-2016 13:58:47,-200,-200,-200,-200,-200,-200,-200,-200,-200,-103,-94,-200,-200
2500,?,8-10-2016 13:58:46,-200,-200,-200,-200,-200,-200,-200,-103,-100,-102,-92,-200,-200
2501,?,8-10-2016 13:57:29,-200,-200,-200,-200,-200,-200,-200,-95,-200,-94,-94,-200,-200
2502,?,8-10-2016 13:57:28,-200,-200,-200,-200,-200,-200,-200,-94,-200,-94,-94,-200,-200
2503,?,8-10-2016 13:57:27,-200,-105,-200,-200,-98,-200,-200,-100,-200,-200,-200,-200,-200
2504,?,8-10-2016 13:57:26,-200,-200,-200,-200,-101,-103,-200,-86,-200,-200,-102,-200,-200
2505,?,8-10-2016 13:57:24,-200,-200,-200,-200,-101,-200,-200,-95,-200,-200,-102,-200,-200
2506,?,8-10-2016 13:57:23,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-102,-200
2507,?,8-10-2016 13:57:22,-200,-200,-200,-200,-97,-200,-200,-100,-200,-200,-98,-200,-200
2508,?,8-10-2016 13:57:21,-200,-200,-200,-200,-105,-200,-200,-101,-200,-92,-102,-200,-200
2509,?,8-10-2016 13:57:20,-200,-200,-200,-200,-103,-200,-200,-102,-200,-102,-101,-200,-200
2510,?,8-10-2016 13:57:19,-200,-200,-200,-200,-200,-200,-200,-101,-200,-98,-105,-200,-200
2511,?,8-10-2016 13:57:18,-200,-200,-200,-200,-200,-200,-200,-99,-200,-97,-97,-200,-200
2512,?,8-10-2016 13:57:17,-200,-200,-200,-200,-200,-200,-200,-98,-101,-103,-104,-200,-200
2513,?,8-10-2016 13:57:15,-200,-200,-200,-200,-200,-200,-200,-97,-200,-91,-90,-200,-200
2514,?,8-10-2016 13:57:14,-200,-200,-200,-200,-200,-200,-200,-91,-200,-95,-99,-200,-200
2515,?,8-10-2016 13:57:13,-200,-200,-200,-200,-200,-200,-200,-92,-200,-102,-100,-200,-200
2516,?,8-10-2016 13:57:12,-200,-200,-200,-200,-200,-200,-200,-97,-200,-98,-104,-200,-200
2517,?,8-10-2016 13:57:11,-200,-200,-200,-200,-200,-200,-200,-101,-200,-103,-200,-200,-200
2518,?,8-10-2016 13:57:10,-200,-105,-200,-200,-104,-102,-200,-96,-200,-102,-102,-200,-200
2519,?,8-10-2016 13:57:08,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,-91,-200,-200
2520,?,8-10-2016 13:57:07,-200,-200,-200,-200,-200,-200,-200,-95,-200,-101,-101,-200,-200
2521,?,8-10-2016 13:57:06,-200,-200,-200,-200,-200,-99,-200,-96,-200,-96,-200,-200,-200
2522,?,8-10-2016 13:57:05,-200,-200,-200,-200,-101,-98,-200,-91,-200,-200,-200,-200,-200
2523,?,8-10-2016 13:57:04,-200,-200,-200,-200,-200,-200,-200,-85,-200,-99,-101,-200,-200
2524,?,8-10-2016 13:57:03,-200,-200,-200,-200,-200,-100,-200,-99,-200,-200,-200,-200,-200
2525,?,8-10-2016 13:57:01,-200,-101,-200,-200,-95,-93,-200,-200,-200,-98,-98,-200,-200
2526,?,8-10-2016 13:57:00,-200,-100,-200,-200,-98,-95,-200,-94,-200,-94,-200,-200,-200
2527,?,8-10-2016 13:56:59,-200,-200,-200,-200,-200,-95,-200,-91,-200,-98,-200,-200,-200
2528,?,8-10-2016 13:56:58,-200,-200,-200,-200,-97,-200,-200,-91,-200,-200,-200,-200,-200
2529,?,8-10-2016 13:56:57,-200,-200,-200,-200,-105,-95,-200,-92,-105,-100,-105,-200,-200
2530,?,8-10-2016 13:56:56,-200,-200,-200,-200,-99,-200,-200,-96,-200,-97,-97,-200,-200
2531,?,8-10-2016 13:56:55,-200,-200,-200,-200,-98,-102,-200,-89,-200,-200,-98,-200,-200
2532,?,8-10-2016 13:56:53,-200,-200,-200,-200,-94,-200,-200,-95,-200,-104,-200,-200,-200
2533,?,8-10-2016 13:56:52,-200,-200,-200,-200,-94,-95,-200,-92,-200,-200,-96,-200,-200
2534,?,8-10-2016 13:56:51,-200,-200,-200,-200,-94,-96,-200,-104,-200,-200,-200,-200,-200
2535,?,8-10-2016 13:56:50,-200,-200,-200,-200,-105,-95,-200,-89,-200,-99,-104,-200,-200
2536,?,8-10-2016 13:56:49,-200,-200,-200,-200,-98,-94,-200,-89,-200,-103,-200,-200,-200
2537,?,8-10-2016 13:56:48,-200,-200,-200,-200,-104,-200,-200,-94,-200,-200,-108,-200,-200
2538,?,8-10-2016 13:56:47,-200,-200,-200,-200,-200,-200,-200,-91,-100,-99,-200,-200,-200
2539,?,8-10-2016 13:56:45,-200,-200,-200,-200,-200,-200,-200,-105,-100,-96,-100,-200,-200
2540,?,8-10-2016 13:56:44,-200,-105,-200,-200,-200,-99,-200,-99,-200,-200,-91,-200,-200
2541,?,8-10-2016 13:56:43,-200,-103,-200,-200,-100,-200,-200,-200,-200,-104,-89,-200,-200
2542,?,8-10-2016 13:56:42,-200,-200,-200,-200,-200,-200,-200,-99,-200,-200,-86,-103,-200
2543,?,8-10-2016 13:56:41,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200
2544,?,8-10-2016 13:56:40,-200,-200,-200,-200,-200,-200,-200,-200,-200,-93,-88,-200,-100
2545,?,8-10-2016 13:56:39,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,-200,-200
2546,?,8-10-2016 13:56:37,-200,-200,-200,-200,-200,-200,-200,-200,-200,-98,-72,-101,-200
2547,?,8-10-2016 13:56:36,-200,-200,-200,-200,-200,-200,-200,-103,-200,-101,-84,-92,-200
2548,?,8-10-2016 13:56:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-100,-87,-200,-200
2549,?,8-10-2016 13:56:34,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-88,-101,-200
2550,?,8-10-2016 13:56:33,-200,-200,-200,-200,-200,-200,-200,-101,-200,-96,-200,-100,-200
2551,?,8-10-2016 13:56:32,-200,-200,-200,-200,-200,-98,-200,-200,-200,-100,-90,-200,-200
2552,?,8-10-2016 13:56:30,-200,-200,-200,-200,-200,-99,-200,-96,-200,-107,-99,-99,-200
2553,?,8-10-2016 13:56:29,-200,-200,-200,-200,-100,-99,-200,-200,-200,-200,-200,-105,-200
2554,?,8-10-2016 13:56:28,-200,-200,-200,-200,-100,-103,-200,-200,-200,-200,-95,-105,-200
2555,?,8-10-2016 13:56:27,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200,-96,-105,-200
2556,?,8-10-2016 13:56:26,-200,-200,-200,-200,-99,-97,-200,-100,-200,-104,-99,-200,-200
2557,?,8-10-2016 13:56:25,-200,-101,-200,-200,-104,-200,-200,-92,-200,-91,-91,-200,-200
2558,?,8-10-2016 13:56:24,-200,-200,-200,-200,-200,-200,-200,-93,-100,-200,-91,-200,-200
2559,?,8-10-2016 13:56:23,-200,-200,-200,-200,-107,-200,-200,-94,-200,-96,-84,-103,-200
2560,?,8-10-2016 13:56:22,-200,-200,-200,-200,-107,-200,-200,-94,-200,-96,-84,-103,-200
2561,?,8-10-2016 13:56:21,-200,-200,-200,-200,-200,-109,-200,-92,-200,-99,-84,-105,-200
2562,?,8-10-2016 13:56:20,-200,-200,-200,-200,-95,-200,-200,-90,-200,-91,-92,-200,-200
2563,?,8-10-2016 13:56:19,-200,-200,-200,-200,-101,-200,-200,-96,-200,-105,-104,-200,-200
2564,?,8-10-2016 13:56:18,-200,-200,-200,-200,-103,-200,-200,-100,-200,-200,-100,-200,-200
2565,?,8-10-2016 13:56:17,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-101,-200,-200
2566,?,8-10-2016 13:56:16,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-100,-200,-200
2567,?,8-10-2016 13:56:15,-200,-200,-200,-200,-102,-200,-200,-100,-200,-200,-99,-200,-200
2568,?,8-10-2016 13:56:13,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,-200,-200,-200
2569,?,8-10-2016 13:56:12,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,-98,-200,-200
2570,?,8-10-2016 13:56:11,-200,-200,-200,-200,-102,-200,-200,-98,-200,-200,-103,-200,-200
2571,?,8-10-2016 13:56:10,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,-101,-200,-200
2572,?,8-10-2016 13:56:09,-200,-200,-200,-200,-103,-200,-200,-200,-200,-104,-99,-200,-200
2573,?,8-10-2016 13:56:08,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-99,-200,-200
2574,?,8-10-2016 13:56:07,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-101,-200,-200
2575,?,8-10-2016 13:56:05,-200,-200,-200,-200,-102,-200,-200,-91,-200,-200,-200,-200,-200
2576,?,8-10-2016 13:56:04,-200,-103,-200,-200,-200,-97,-200,-97,-200,-104,-200,-200,-200
2577,?,8-10-2016 13:56:03,-200,-200,-200,-200,-200,-94,-200,-92,-200,-100,-94,-102,-200
2578,?,8-10-2016 13:56:02,-200,-200,-200,-200,-200,-200,-200,-103,-200,-102,-200,-103,-200
2579,?,8-10-2016 13:56:01,-200,-200,-200,-200,-200,-98,-200,-200,-200,-104,-91,-200,-200
2580,?,8-10-2016 13:56:00,-200,-200,-200,-200,-107,-200,-200,-200,-101,-200,-99,-200,-200
2581,?,8-10-2016 13:55:59,-200,-200,-200,-200,-200,-200,-200,-103,-200,-101,-104,-200,-200
2582,?,8-10-2016 13:55:57,-200,-200,-200,-200,-200,-200,-200,-107,-200,-200,-104,-200,-200
2583,?,8-10-2016 13:55:56,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-93,-200,-200
2584,?,8-10-2016 13:55:55,-200,-200,-200,-200,-101,-100,-200,-97,-200,-200,-90,-200,-200
2585,?,8-10-2016 13:55:54,-200,-200,-200,-200,-200,-200,-200,-99,-200,-200,-90,-200,-200
2586,?,8-10-2016 13:55:53,-200,-200,-200,-200,-200,-200,-200,-102,-200,-104,-99,-200,-200
2587,?,8-10-2016 13:55:52,-200,-200,-200,-200,-103,-200,-200,-103,-200,-99,-200,-200,-200
2588,?,8-10-2016 13:55:51,-200,-200,-200,-200,-200,-96,-200,-99,-100,-95,-94,-102,-200
2589,?,8-10-2016 13:55:48,-200,-200,-200,-200,-200,-200,-200,-99,-200,-92,-98,-200,-200
2590,?,8-10-2016 13:55:47,-200,-200,-200,-200,-200,-101,-200,-95,-200,-101,-100,-200,-200
2591,?,8-10-2016 13:55:46,-200,-200,-200,-200,-200,-105,-200,-90,-200,-98,-106,-200,-200
2592,?,8-10-2016 13:55:45,-200,-200,-200,-200,-200,-97,-200,-86,-200,-200,-200,-200,-200
2593,?,8-10-2016 13:55:44,-200,-200,-200,-200,-200,-98,-200,-90,-200,-100,-200,-200,-200
2594,?,8-10-2016 13:55:43,-200,-200,-200,-200,-200,-92,-200,-95,-200,-200,-200,-200,-200
2595,?,8-10-2016 13:55:41,-200,-200,-200,-200,-97,-103,-200,-85,-200,-200,-104,-200,-200
2596,?,8-10-2016 13:55:40,-200,-200,-200,-200,-200,-97,-109,-200,-200,-200,-200,-200,-200
2597,?,8-10-2016 13:55:39,-200,-103,-200,-200,-91,-93,-103,-200,-200,-200,-200,-200,-200
2598,?,8-10-2016 13:55:38,-200,-104,-200,-200,-89,-89,-200,-94,-200,-200,-200,-200,-200
2599,?,8-10-2016 13:55:37,-200,-97,-200,-200,-94,-200,-200,-85,-200,-200,-200,-200,-200
2600,?,8-10-2016 13:55:36,-200,-91,-200,-200,-80,-200,-200,-91,-200,-200,-200,-200,-200
2601,?,8-10-2016 13:55:35,-98,-104,-200,-200,-82,-93,-103,-98,-200,-200,-200,-200,-200
2602,?,8-10-2016 13:55:33,-103,-200,-200,-200,-85,-94,-200,-95,-200,-200,-200,-200,-200
2603,?,8-10-2016 13:55:32,-200,-200,-200,-200,-91,-100,-200,-200,-200,-200,-200,-200,-200
2604,?,8-10-2016 13:55:31,-200,-90,-200,-200,-89,-92,-200,-200,-200,-200,-200,-200,-200
2605,?,8-10-2016 13:55:30,-200,-97,-200,-200,-88,-97,-200,-200,-200,-200,-200,-200,-200
2606,?,8-10-2016 13:55:29,-200,-92,-200,-200,-92,-95,-200,-99,-200,-200,-200,-200,-200
2607,?,8-10-2016 13:55:28,-200,-91,-200,-200,-103,-89,-200,-200,-200,-200,-200,-200,-200
2608,?,8-10-2016 13:55:26,-200,-100,-98,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2609,?,8-10-2016 13:55:25,-200,-96,-200,-200,-200,-99,-200,-200,-200,-200,-200,-200,-200
2610,?,8-10-2016 13:55:24,-200,-91,-99,-200,-200,-99,-200,-200,-200,-200,-200,-200,-200
2611,?,8-10-2016 13:55:23,-200,-79,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200
2612,?,8-10-2016 13:55:22,-200,-81,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200
2613,?,8-10-2016 13:55:21,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2614,?,8-10-2016 13:55:20,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200
2615,?,8-10-2016 13:55:18,-200,-79,-200,-200,-93,-200,-200,-107,-200,-200,-200,-200,-200
2616,?,8-10-2016 13:55:17,-200,-79,-200,-103,-86,-200,-200,-103,-200,-200,-200,-200,-200
2617,?,8-10-2016 13:55:16,-200,-85,-200,-107,-200,-200,-200,-104,-200,-200,-200,-200,-200
2618,?,8-10-2016 13:55:15,-200,-80,-200,-105,-91,-200,-200,-200,-200,-200,-200,-200,-200
2619,?,8-10-2016 13:55:14,-200,-84,-200,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200
2620,?,8-10-2016 13:55:13,-200,-85,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,-200
2621,?,8-10-2016 13:55:11,-200,-91,-200,-200,-90,-99,-200,-98,-200,-200,-200,-200,-200
2622,?,8-10-2016 13:55:10,-200,-200,-107,-200,-91,-200,-200,-105,-200,-200,-200,-200,-200
2623,?,8-10-2016 13:55:09,-200,-91,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200
2624,?,8-10-2016 13:55:08,-200,-92,-200,-200,-89,-99,-200,-200,-200,-200,-200,-200,-200
2625,?,8-10-2016 13:55:07,-200,-100,-200,-200,-90,-100,-200,-99,-200,-200,-200,-200,-200
2626,?,8-10-2016 13:55:06,-200,-200,-200,-200,-86,-200,-200,-108,-200,-200,-200,-200,-200
2627,?,8-10-2016 13:55:05,-200,-90,-200,-200,-200,-98,-200,-200,-200,-200,-200,-200,-200
2628,?,8-10-2016 13:55:03,-200,-200,-200,-200,-94,-200,-200,-101,-200,-200,-200,-200,-200
2629,?,8-10-2016 13:55:02,-200,-76,-200,-200,-94,-102,-200,-103,-200,-200,-200,-200,-200
2630,?,8-10-2016 13:55:01,-200,-76,-200,-200,-97,-200,-200,-200,-200,-200,-200,-200,-200
2631,?,8-10-2016 13:55:00,-200,-76,-85,-200,-90,-90,-200,-200,-200,-200,-200,-200,-200
2632,?,8-10-2016 13:54:59,-200,-77,-85,-200,-92,-95,-200,-200,-200,-200,-200,-200,-200
2633,?,8-10-2016 13:54:58,-200,-73,-90,-95,-88,-86,-200,-200,-200,-200,-200,-200,-200
2634,?,8-10-2016 13:54:56,-200,-72,-91,-100,-96,-94,-200,-200,-200,-200,-200,-200,-200
2635,?,8-10-2016 13:54:55,-200,-74,-88,-91,-90,-91,-200,-101,-200,-200,-200,-200,-200
2636,?,8-10-2016 13:54:54,-200,-83,-96,-96,-96,-95,-200,-200,-200,-200,-200,-200,-200
2637,?,8-10-2016 13:54:53,-200,-76,-88,-96,-200,-200,-200,-200,-200,-200,-200,-200,-200
2638,?,8-10-2016 13:54:52,-200,-83,-87,-99,-200,-89,-200,-200,-200,-200,-200,-200,-200
2639,?,8-10-2016 13:54:51,-200,-82,-88,-95,-96,-89,-200,-100,-200,-200,-200,-200,-200
2640,?,8-10-2016 13:54:48,-200,-81,-90,-95,-92,-91,-200,-99,-200,-200,-200,-200,-200
2641,?,8-10-2016 13:54:47,-200,-80,-90,-91,-94,-92,-200,-105,-200,-200,-200,-200,-200
2642,?,8-10-2016 13:54:46,-200,-82,-89,-95,-97,-96,-200,-200,-200,-200,-200,-200,-200
2643,?,8-10-2016 13:54:45,-200,-83,-90,-102,-200,-106,-200,-96,-200,-200,-200,-200,-200
2644,?,8-10-2016 13:54:44,-200,-81,-82,-89,-98,-88,-200,-200,-200,-200,-200,-200,-200
2645,?,8-10-2016 13:54:43,-200,-79,-83,-88,-94,-88,-200,-200,-200,-200,-200,-200,-200
2646,?,8-10-2016 13:54:41,-200,-82,-91,-96,-90,-200,-200,-105,-200,-200,-200,-200,-200
2647,?,8-10-2016 13:54:40,-200,-75,-200,-200,-98,-102,-200,-103,-200,-200,-200,-200,-200
2648,?,8-10-2016 13:54:39,-200,-79,-100,-200,-99,-106,-200,-200,-200,-200,-200,-200,-200
2649,?,8-10-2016 13:54:38,-200,-200,-95,-102,-93,-100,-200,-200,-200,-200,-200,-200,-200
2650,?,8-10-2016 13:54:37,-200,-74,-96,-99,-101,-95,-200,-200,-200,-200,-200,-200,-200
2651,?,8-10-2016 13:54:36,-200,-74,-95,-97,-97,-88,-200,-100,-200,-200,-200,-200,-200
2652,?,8-10-2016 13:54:34,-200,-70,-90,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200
2653,?,8-10-2016 13:54:33,-200,-76,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200
2654,?,8-10-2016 13:54:32,-200,-83,-97,-94,-200,-200,-200,-200,-200,-200,-200,-200,-200
2655,?,8-10-2016 13:54:31,-200,-86,-89,-200,-90,-88,-200,-96,-200,-200,-200,-200,-200
2656,?,8-10-2016 13:54:30,-200,-98,-200,-200,-92,-88,-106,-94,-200,-200,-200,-200,-200
2657,?,8-10-2016 13:54:29,-200,-91,-85,-95,-97,-89,-99,-94,-200,-200,-200,-200,-200
2658,?,8-10-2016 13:54:28,-200,-92,-80,-97,-97,-89,-97,-200,-200,-200,-200,-200,-200
2659,?,8-10-2016 13:54:26,-200,-91,-85,-200,-101,-91,-104,-200,-200,-200,-200,-200,-200
2660,?,8-10-2016 13:54:25,-200,-87,-90,-99,-97,-200,-200,-200,-200,-200,-200,-200,-200
2661,?,8-10-2016 13:54:24,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2662,?,8-10-2016 13:54:23,-200,-70,-200,-200,-93,-106,-200,-200,-200,-200,-200,-200,-200
2663,?,8-10-2016 13:54:22,-200,-79,-91,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200
2664,?,8-10-2016 13:54:21,-200,-73,-87,-92,-200,-200,-200,-200,-200,-200,-200,-200,-200
2665,?,8-10-2016 13:54:18,-200,-82,-95,-90,-93,-91,-200,-200,-200,-200,-200,-200,-200
2666,?,8-10-2016 13:54:17,-200,-82,-89,-99,-200,-83,-200,-200,-200,-200,-200,-200,-200
2667,?,8-10-2016 13:54:16,-200,-81,-88,-200,-101,-82,-200,-99,-200,-200,-105,-200,-200
2668,?,8-10-2016 13:54:15,-200,-200,-87,-200,-91,-90,-200,-200,-200,-200,-200,-200,-200
2669,?,8-10-2016 13:54:14,-200,-91,-93,-99,-200,-90,-200,-200,-200,-200,-200,-200,-200
2670,?,8-10-2016 13:54:13,-200,-82,-94,-95,-200,-84,-200,-200,-200,-200,-200,-200,-200
2671,?,8-10-2016 13:54:11,-200,-80,-81,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200
2672,?,8-10-2016 13:54:10,-200,-76,-80,-86,-200,-200,-200,-200,-200,-200,-200,-200,-200
2673,?,8-10-2016 13:54:09,-200,-81,-85,-95,-200,-90,-200,-103,-200,-200,-200,-200,-200
2674,?,8-10-2016 13:54:08,-200,-82,-85,-200,-200,-84,-200,-200,-200,-200,-200,-200,-200
2675,?,8-10-2016 13:54:07,-200,-81,-83,-200,-90,-85,-200,-200,-200,-200,-200,-200,-200
2676,?,8-10-2016 13:54:06,-200,-80,-92,-96,-91,-200,-200,-200,-200,-200,-200,-200,-200
2677,?,8-10-2016 13:54:04,-200,-83,-85,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200
2678,?,8-10-2016 13:54:03,-200,-84,-81,-90,-200,-200,-200,-200,-200,-200,-200,-200,-200
2679,?,8-10-2016 13:54:02,-200,-88,-82,-94,-200,-86,-200,-200,-200,-200,-200,-200,-200
2680,?,8-10-2016 13:54:01,-200,-84,-200,-200,-98,-91,-200,-200,-200,-200,-200,-200,-200
2681,?,8-10-2016 13:54:00,-200,-84,-85,-96,-200,-94,-200,-200,-200,-200,-200,-200,-200
2682,?,8-10-2016 13:53:59,-200,-200,-96,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200
2683,?,8-10-2016 13:53:58,-200,-200,-200,-88,-200,-87,-200,-200,-200,-200,-200,-200,-200
2684,?,8-10-2016 13:53:56,-200,-200,-86,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200
2685,?,8-10-2016 13:53:55,-200,-200,-85,-200,-200,-89,-200,-200,-200,-200,-200,-200,-200
2686,?,8-10-2016 13:53:54,-200,-87,-86,-94,-101,-90,-200,-200,-200,-200,-200,-200,-200
2687,?,8-10-2016 13:53:53,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2688,?,8-10-2016 13:53:52,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2689,?,8-10-2016 13:53:50,-200,-88,-85,-89,-200,-87,-200,-200,-200,-200,-200,-200,-200
2690,?,8-10-2016 13:53:49,-200,-88,-84,-90,-200,-200,-200,-200,-200,-200,-200,-200,-200
2691,?,8-10-2016 13:53:48,-200,-85,-84,-88,-200,-200,-200,-200,-200,-200,-200,-200,-200
2692,?,8-10-2016 13:53:47,-200,-87,-85,-90,-200,-88,-200,-200,-200,-200,-200,-200,-200
2693,?,8-10-2016 13:53:46,-200,-86,-86,-200,-200,-89,-200,-200,-200,-200,-200,-200,-200
2694,?,8-10-2016 13:53:45,-200,-84,-84,-92,-200,-87,-200,-200,-200,-200,-200,-200,-200
2695,?,8-10-2016 13:53:44,-200,-94,-87,-96,-200,-91,-200,-200,-200,-200,-200,-200,-200
2696,?,8-10-2016 13:53:42,-200,-85,-200,-87,-200,-89,-200,-200,-200,-200,-200,-200,-200
2697,?,8-10-2016 13:53:41,-200,-200,-200,-89,-200,-91,-200,-200,-200,-200,-200,-200,-200
2698,?,8-10-2016 13:53:40,-200,-85,-86,-200,-200,-89,-200,-200,-200,-200,-200,-200,-200
2699,?,8-10-2016 13:53:39,-200,-84,-87,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200
2700,?,8-10-2016 13:53:38,-200,-96,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2701,?,8-10-2016 13:53:36,-200,-88,-200,-93,-200,-200,-200,-200,-200,-200,-200,-200,-200
2702,?,8-10-2016 13:53:35,-200,-84,-92,-91,-200,-88,-200,-200,-200,-200,-200,-200,-200
2703,?,8-10-2016 13:53:34,-200,-85,-88,-200,-200,-89,-200,-200,-200,-200,-200,-200,-200
2704,?,8-10-2016 13:53:33,-200,-82,-84,-200,-97,-90,-200,-200,-200,-200,-200,-200,-200
2705,?,8-10-2016 13:53:32,-200,-90,-86,-200,-200,-101,-200,-200,-200,-200,-200,-200,-200
2706,?,8-10-2016 13:53:31,-200,-89,-200,-105,-200,-200,-200,-200,-200,-200,-200,-200,-200
2707,?,8-10-2016 13:53:29,-200,-83,-93,-93,-200,-200,-200,-200,-200,-200,-200,-200,-200
2708,?,8-10-2016 13:53:27,-200,-200,-88,-200,-99,-200,-200,-200,-200,-200,-200,-200,-200
2709,?,8-10-2016 13:53:26,-200,-83,-200,-200,-95,-97,-200,-200,-200,-200,-200,-200,-200
2710,?,8-10-2016 13:53:25,-200,-89,-200,-99,-200,-100,-200,-200,-200,-200,-200,-200,-200
2711,?,8-10-2016 13:53:24,-200,-80,-94,-96,-200,-200,-200,-200,-200,-200,-200,-200,-200
2712,?,8-10-2016 13:53:22,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2713,?,8-10-2016 13:53:21,-200,-83,-83,-200,-200,-90,-200,-200,-200,-200,-200,-200,-200
2714,?,8-10-2016 13:53:19,-200,-80,-87,-96,-93,-89,-200,-200,-200,-200,-200,-200,-200
2715,?,8-10-2016 13:53:18,-200,-79,-88,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200
2716,?,8-10-2016 13:53:17,-200,-77,-87,-200,-98,-200,-200,-200,-200,-200,-200,-200,-200
2717,?,8-10-2016 13:53:16,-200,-81,-91,-94,-200,-91,-200,-200,-200,-200,-200,-200,-200
2718,?,8-10-2016 13:53:15,-200,-81,-91,-94,-200,-91,-200,-200,-200,-200,-200,-200,-200
2719,?,8-10-2016 13:53:14,-200,-78,-90,-94,-91,-85,-200,-200,-200,-200,-200,-200,-200
2720,?,8-10-2016 13:53:13,-200,-200,-88,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200
2721,?,8-10-2016 13:53:12,-200,-74,-97,-91,-200,-95,-200,-200,-200,-200,-200,-200,-200
2722,?,8-10-2016 13:53:11,-200,-89,-89,-92,-93,-90,-200,-200,-200,-200,-200,-200,-200
2723,?,8-10-2016 13:53:10,-200,-96,-90,-95,-200,-90,-200,-200,-200,-200,-200,-200,-200
2724,?,8-10-2016 13:53:08,-200,-80,-91,-92,-94,-200,-200,-200,-200,-200,-200,-200,-200
2725,?,8-10-2016 13:53:07,-200,-81,-92,-91,-92,-200,-200,-200,-200,-200,-200,-200,-200
2726,?,8-10-2016 13:53:06,-200,-76,-86,-96,-96,-89,-200,-200,-200,-200,-200,-200,-200
2727,?,8-10-2016 13:53:05,-200,-88,-87,-200,-92,-88,-200,-97,-200,-200,-200,-200,-200
2728,?,8-10-2016 13:53:04,-200,-82,-82,-99,-91,-200,-200,-200,-200,-200,-200,-200,-200
2729,?,8-10-2016 13:53:03,-200,-78,-93,-200,-87,-91,-97,-200,-200,-200,-200,-200,-200
2730,?,8-10-2016 13:53:01,-200,-81,-200,-200,-200,-92,-98,-200,-200,-200,-200,-200,-200
2731,?,8-10-2016 13:53:00,-200,-72,-98,-95,-88,-85,-200,-200,-200,-200,-200,-200,-200
2732,?,8-10-2016 13:52:59,-200,-72,-86,-93,-92,-89,-200,-93,-200,-200,-200,-200,-200
2733,?,8-10-2016 13:52:58,-200,-72,-85,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200
2734,?,8-10-2016 13:52:57,-200,-82,-90,-98,-100,-92,-200,-94,-200,-200,-200,-200,-200
2735,?,8-10-2016 13:52:56,-200,-81,-88,-200,-86,-95,-200,-200,-200,-200,-106,-200,-200
2736,?,8-10-2016 13:52:54,-200,-84,-96,-200,-88,-89,-200,-98,-200,-200,-200,-200,-200
2737,?,8-10-2016 13:52:53,-200,-83,-90,-200,-89,-90,-200,-200,-200,-200,-200,-200,-200
2738,?,8-10-2016 13:52:52,-200,-82,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200
2739,?,8-10-2016 13:52:51,-200,-79,-92,-200,-94,-200,-200,-104,-200,-200,-200,-200,-200
2740,?,8-10-2016 13:52:49,-200,-73,-99,-200,-101,-200,-200,-102,-200,-200,-105,-200,-200
2741,?,8-10-2016 13:52:48,-200,-71,-94,-200,-200,-98,-200,-200,-200,-200,-200,-200,-200
