,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
590,28,28,2,5,2,225,26,9,28,"264,249",97,0,1,1,0,0,2,69,169,24,3
591,3,27,2,5,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,2
592,22,27,2,5,2,179,26,9,30,"264,249",97,0,3,0,0,0,0,56,171,19,2
593,29,28,2,6,2,225,15,15,41,"264,249",97,0,4,2,1,0,2,94,182,28,2
594,3,27,2,6,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,2
595,12,19,2,2,2,233,51,1,31,"264,249",97,0,2,1,1,0,8,68,178,21,2
596,3,27,2,2,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,2
597,28,7,2,3,2,225,26,9,28,"264,249",97,0,1,1,0,0,2,69,169,24,8
598,3,27,2,4,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,3
599,3,27,2,5,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,3
600,28,25,2,5,2,225,26,9,28,"264,249",97,0,1,1,0,0,2,69,169,24,3
601,22,13,2,5,2,179,26,9,30,"264,249",97,0,3,0,0,0,0,56,171,19,2
602,17,23,2,6,2,179,22,17,40,"264,249",97,0,2,2,0,1,0,63,170,22,2
603,3,27,2,6,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,3
604,12,12,2,4,2,233,51,1,31,"264,249",97,0,2,1,1,0,8,68,178,21,3
605,22,27,2,4,2,179,26,9,30,"264,249",97,0,3,0,0,0,0,56,171,19,2
606,3,27,2,4,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,2
607,3,13,2,5,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,8
608,3,27,2,6,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,2
609,14,25,2,2,2,155,12,14,34,"264,249",97,0,1,2,1,0,0,95,196,25,5
610,25,25,2,2,2,235,16,8,32,"264,249",97,0,3,0,0,0,0,75,178,25,3
611,3,27,2,2,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,2
612,28,7,2,2,2,225,26,9,28,"264,249",97,0,1,1,0,0,2,69,169,24,2
613,3,27,2,3,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,2
614,33,23,2,3,2,248,25,14,47,"264,249",97,0,1,2,0,0,1,86,165,32,2
615,28,25,2,3,2,225,26,9,28,"264,249",97,0,1,1,0,0,2,69,169,24,2
616,3,27,2,4,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,2
617,3,27,2,5,2,179,51,18,38,"264,249",97,0,1,0,1,0,0,89,170,31,2
618,25,25,2,6,2,235,16,8,32,"264,249",97,0,3,0,0,0,0,75,178,25,2
619,3,27,3,2,2,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,2
620,33,23,3,2,2,248,25,14,47,"222,196",99,0,1,2,0,0,1,86,165,32,2
621,9,25,3,3,2,228,14,16,58,"222,196",99,0,1,2,0,0,1,65,172,22,3
622,33,25,3,3,2,248,25,14,47,"222,196",99,0,1,2,0,0,1,86,165,32,3
623,9,12,3,3,2,228,14,16,58,"222,196",99,0,1,2,0,0,1,65,172,22,112
624,3,27,3,4,2,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,2
625,28,27,3,5,2,225,26,9,28,"222,196",99,0,1,1,0,0,2,69,169,24,2
626,3,27,3,5,2,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,3
627,28,25,3,5,2,225,26,9,28,"222,196",99,0,1,1,0,0,2,69,169,24,2
628,22,27,3,6,2,179,26,9,30,"222,196",99,0,3,0,0,0,0,56,171,19,3
629,25,25,3,2,2,235,16,8,32,"222,196",99,0,3,0,0,0,0,75,178,25,3
630,10,19,3,2,2,361,52,3,28,"222,196",99,0,1,1,1,0,4,80,172,27,8
631,3,13,3,3,2,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,8
632,3,27,3,4,2,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,2
633,3,27,3,5,2,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,3
634,22,27,3,6,2,179,26,9,30,"222,196",99,0,3,0,0,0,0,56,171,19,2
635,3,10,3,2,2,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,4
636,33,13,3,2,2,248,25,14,47,"222,196",99,0,1,2,0,0,1,86,165,32,2
637,3,27,3,2,2,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,3
638,28,7,3,2,2,225,26,9,28,"222,196",99,0,1,1,0,0,2,69,169,24,8
639,3,27,3,3,2,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,2
640,11,23,3,4,2,289,36,13,33,"222,196",99,0,1,2,1,0,1,90,172,30,8
641,9,25,3,4,2,228,14,16,58,"222,196",99,0,1,2,0,0,1,65,172,22,2
642,3,27,3,4,2,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,2
643,33,23,3,5,2,248,25,14,47,"222,196",99,0,1,2,0,0,1,86,165,32,3
644,3,27,3,5,2,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,3
645,22,23,3,6,2,179,26,9,30,"222,196",99,0,3,0,0,0,0,56,171,19,2
646,3,27,3,6,2,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,3
647,3,27,3,3,3,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,3
648,16,23,3,4,3,118,15,24,46,"222,196",99,0,1,2,1,1,0,75,175,25,8
649,14,13,3,4,3,155,12,14,34,"222,196",99,0,1,2,1,0,0,95,196,25,24
650,3,27,3,4,3,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,3
651,3,27,3,5,3,179,51,18,38,"222,196",99,0,1,0,1,0,0,89,170,31,3
652,22,13,3,2,3,179,26,9,30,"222,196",99,0,3,0,0,0,0,56,171,19,2
653,11,19,3,2,3,289,36,13,33,"222,196",99,0,1,2,1,0,1,90,172,30,104
654,13,22,3,4,3,369,17,12,31,"222,196",99,0,1,3,1,0,0,70,169,25,8
655,28,13,4,2,3,225,26,9,28,"246,288",91,0,1,1,0,0,2,69,169,24,8
656,34,10,4,2,3,118,10,10,37,"246,288",91,0,1,0,0,0,0,83,172,28,8
657,10,19,4,3,3,361,52,3,28,"246,288",91,0,1,1,1,0,4,80,172,27,8
658,33,19,4,4,3,248,25,14,47,"246,288",91,0,1,2,0,0,1,86,165,32,8
659,6,13,4,5,3,189,29,13,33,"246,288",91,0,1,2,0,0,2,69,167,25,8
660,22,27,4,6,3,179,26,9,30,"246,288",91,0,3,0,0,0,0,56,171,19,2
661,13,7,4,2,3,369,17,12,31,"246,288",91,0,1,3,1,0,0,70,169,25,24
662,17,16,4,3,3,179,22,17,40,"246,288",91,0,2,2,0,1,0,63,170,22,2
663,36,23,4,3,3,118,13,18,50,"246,288",91,0,1,1,1,0,0,98,178,31,3
664,10,23,4,3,3,361,52,3,28,"246,288",91,0,1,1,1,0,4,80,172,27,2
665,34,10,4,4,3,118,10,10,37,"246,288",91,0,1,0,0,0,0,83,172,28,2
666,1,22,4,6,3,235,11,14,37,"246,288",91,0,3,1,0,0,1,88,172,29,8
667,22,27,4,6,3,179,26,9,30,"246,288",91,0,3,0,0,0,0,56,171,19,2
668,28,19,4,2,3,225,26,9,28,"246,288",91,0,1,1,0,0,2,69,169,24,8
669,25,16,4,3,3,235,16,8,32,"246,288",91,0,3,0,0,0,0,75,178,25,3
670,22,27,4,6,3,179,26,9,30,"246,288",91,0,3,0,0,0,0,56,171,19,2
671,14,28,4,3,3,155,12,14,34,"246,288",91,0,1,2,1,0,0,95,196,25,4
672,28,19,4,5,3,225,26,9,28,"246,288",91,0,1,1,0,0,2,69,169,24,8
673,36,14,4,5,3,118,13,18,50,"246,288",91,0,1,1,1,0,0,98,178,31,2
674,22,27,4,6,3,179,26,9,30,"246,288",91,0,3,0,0,0,0,56,171,19,2
675,1,22,5,2,3,235,11,14,37,"237,656",99,0,3,1,0,0,1,88,172,29,8
676,29,19,5,4,3,225,15,15,41,"237,656",99,0,4,2,1,0,2,94,182,28,3
677,25,28,5,4,3,235,16,8,32,"237,656",99,0,3,0,0,0,0,75,178,25,2
678,34,8,5,4,3,118,10,10,37,"237,656",99,0,1,0,0,0,0,83,172,28,3
679,5,26,5,4,3,235,20,13,43,"237,656",99,0,1,1,1,0,0,106,167,38,8
680,22,13,5,5,3,179,26,9,30,"237,656",99,0,3,0,0,0,0,56,171,19,1
681,15,28,5,5,3,291,31,12,40,"237,656",99,0,1,1,1,0,1,73,171,25,2
682,29,14,5,5,3,225,15,15,41,"237,656",99,0,4,2,1,0,2,94,182,28,8
683,26,19,5,6,3,300,26,13,43,"237,656",99,0,1,2,1,1,1,77,175,25,64
684,29,22,5,6,3,225,15,15,41,"237,656",99,0,4,2,1,0,2,94,182,28,8
685,22,27,5,6,3,179,26,9,30,"237,656",99,0,3,0,0,0,0,56,171,19,2
686,36,23,5,2,3,118,13,18,50,"237,656",99,0,1,1,1,0,0,98,178,31,2
687,36,5,5,3,3,118,13,18,50,"237,656",99,0,1,1,1,0,0,98,178,31,3
688,34,28,5,3,3,118,10,10,37,"237,656",99,0,1,0,0,0,0,83,172,28,1
689,36,0,5,3,3,118,13,18,50,"237,656",99,1,1,1,1,0,0,98,178,31,0
690,22,27,5,4,3,179,26,9,30,"237,656",99,0,3,0,0,0,0,56,171,19,2
691,23,0,5,4,3,378,49,11,36,"237,656",99,1,1,2,0,1,4,65,174,21,0
692,17,16,5,6,3,179,22,17,40,"237,656",99,0,2,2,0,1,0,63,170,22,1
693,14,10,5,2,3,155,12,14,34,"237,656",99,0,1,2,1,0,0,95,196,25,48
694,25,10,5,2,3,235,16,8,32,"237,656",99,0,3,0,0,0,0,75,178,25,8
695,15,22,5,4,3,291,31,12,40,"237,656",99,0,1,1,1,0,1,73,171,25,8
696,17,10,5,4,3,179,22,17,40,"237,656",99,0,2,2,0,1,0,63,170,22,8
697,28,6,5,4,3,225,26,9,28,"237,656",99,0,1,1,0,0,2,69,169,24,3
698,18,10,5,5,3,330,16,4,28,"237,656",99,0,2,0,0,0,0,84,182,25,8
699,25,23,5,5,3,235,16,8,32,"237,656",99,0,3,0,0,0,0,75,178,25,2
700,15,28,5,5,3,291,31,12,40,"237,656",99,0,1,1,1,0,1,73,171,25,2
701,22,27,5,6,3,179,26,9,30,"237,656",99,0,3,0,0,0,0,56,171,19,2
702,10,7,5,2,3,361,52,3,28,"237,656",99,0,1,1,1,0,4,80,172,27,8
703,14,23,5,4,3,155,12,14,34,"237,656",99,0,1,2,1,0,0,95,196,25,2
704,17,25,5,6,3,179,22,17,40,"237,656",99,0,2,2,0,1,0,63,170,22,8
705,14,10,5,6,3,155,12,14,34,"237,656",99,0,1,2,1,0,0,95,196,25,8
706,28,11,5,2,3,225,26,9,28,"237,656",99,0,1,1,0,0,2,69,169,24,1
707,16,7,6,4,3,118,15,24,46,"275,089",96,0,1,2,1,1,0,75,175,25,8
708,22,27,6,4,3,179,26,9,30,"275,089",96,0,3,0,0,0,0,56,171,19,3
709,34,26,6,6,3,118,10,10,37,"275,089",96,0,1,0,0,0,0,83,172,28,8
710,34,10,6,4,3,118,10,10,37,"275,089",96,0,1,0,0,0,0,83,172,28,8
711,23,22,6,5,3,378,49,11,36,"275,089",96,0,1,2,0,1,4,65,174,21,8
712,36,19,6,5,3,118,13,18,50,"275,089",96,0,1,1,1,0,0,98,178,31,24
713,12,19,6,6,3,233,51,1,31,"275,089",96,0,2,1,1,0,8,68,178,21,8
714,22,27,6,6,3,179,26,9,30,"275,089",96,0,3,0,0,0,0,56,171,19,2
715,2,0,6,2,3,235,29,12,48,"275,089",96,1,1,1,0,1,5,88,163,33,0
716,21,0,6,2,3,268,11,8,33,"275,089",96,1,2,0,0,0,0,79,178,25,0
717,36,19,6,5,3,118,13,18,50,"275,089",96,0,1,1,1,0,0,98,178,31,3
718,22,13,6,5,3,179,26,9,30,"275,089",96,0,3,0,0,0,0,56,171,19,2
719,15,28,6,5,3,291,31,12,40,"275,089",96,0,1,1,1,0,1,73,171,25,2
720,22,13,6,2,1,179,26,9,30,"275,089",96,0,3,0,0,0,0,56,171,19,3
721,34,25,6,2,1,118,10,10,37,"275,089",96,0,1,0,0,0,0,83,172,28,3
722,12,22,6,5,1,233,51,1,31,"275,089",96,0,2,1,1,0,8,68,178,21,8
723,34,8,6,6,1,118,10,10,37,"275,089",96,0,1,0,0,0,0,83,172,28,2
724,34,10,6,4,1,118,10,10,37,"275,089",96,0,1,0,0,0,0,83,172,28,3
725,12,22,6,4,1,233,51,1,31,"275,089",96,0,2,1,1,0,8,68,178,21,3
726,5,26,7,4,1,235,20,13,43,"264,604",93,0,1,1,1,0,0,106,167,38,4
727,12,19,7,6,1,233,51,1,31,"264,604",93,0,2,1,1,0,8,68,178,21,2
728,9,6,7,2,1,228,14,16,58,"264,604",93,0,1,2,0,0,1,65,172,22,8
729,34,28,7,2,1,118,10,10,37,"264,604",93,0,1,0,0,0,0,83,172,28,4
730,9,6,7,3,1,228,14,16,58,"264,604",93,0,1,2,0,0,1,65,172,22,120
731,6,22,7,3,1,189,29,13,33,"264,604",93,0,1,2,0,0,2,69,167,25,16
732,34,23,7,4,1,118,10,10,37,"264,604",93,0,1,0,0,0,0,83,172,28,2
733,10,22,7,4,1,361,52,3,28,"264,604",93,0,1,1,1,0,4,80,172,27,8
734,28,22,7,4,1,225,26,9,28,"264,604",93,0,1,1,0,0,2,69,169,24,8
735,13,13,7,2,1,369,17,12,31,"264,604",93,0,1,3,1,0,0,70,169,25,80
736,11,14,7,3,1,289,36,13,33,"264,604",93,0,1,2,1,0,1,90,172,30,8
737,1,11,7,3,1,235,11,14,37,"264,604",93,0,3,1,0,0,1,88,172,29,4
738,4,0,0,3,1,118,14,13,40,"271,219",95,0,1,1,1,0,8,98,170,34,0
739,8,0,0,4,2,231,35,14,39,"271,219",95,0,1,2,1,0,2,100,170,35,0
740,35,0,0,6,3,179,45,14,53,"271,219",95,0,1,1,0,0,1,77,175,25,0
