,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2524,44,management,divorced,tertiary,no,476,yes,yes,unknown,26,may,127,2,-1,0,unknown,no
2525,35,blue-collar,married,secondary,no,1257,yes,no,cellular,20,apr,93,3,329,7,failure,no
2526,55,blue-collar,married,unknown,no,23,no,no,cellular,30,jan,143,1,2,3,other,no
2527,39,management,single,tertiary,no,0,yes,no,cellular,16,apr,81,2,-1,0,unknown,no
2528,36,services,single,secondary,no,398,yes,yes,unknown,17,jun,77,2,-1,0,unknown,no
2529,33,blue-collar,married,secondary,no,745,yes,no,unknown,23,may,115,4,-1,0,unknown,no
2530,48,management,single,tertiary,no,8106,no,no,unknown,17,nov,125,1,111,3,failure,no
2531,33,management,single,tertiary,no,0,no,no,cellular,19,aug,53,4,-1,0,unknown,no
2532,67,retired,married,unknown,no,696,no,no,telephone,4,may,77,2,-1,0,unknown,no
2533,48,unemployed,divorced,secondary,no,1266,yes,no,telephone,3,feb,45,1,-1,0,unknown,no
2534,57,management,married,tertiary,no,2416,no,no,cellular,11,aug,74,2,-1,0,unknown,no
2535,31,housemaid,married,primary,no,25,no,no,cellular,21,aug,169,5,-1,0,unknown,no
2536,30,student,single,tertiary,no,7513,no,no,cellular,11,aug,269,2,-1,0,unknown,no
2537,56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure,no
2538,26,blue-collar,married,primary,no,5116,yes,no,cellular,22,jul,246,3,-1,0,unknown,no
2539,44,management,married,secondary,no,-1746,yes,no,unknown,20,jun,218,1,-1,0,unknown,no
2540,44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,success,yes
2541,31,management,married,tertiary,no,4148,yes,no,cellular,21,nov,316,3,99,9,other,yes
2542,47,self-employed,married,unknown,no,14,yes,no,cellular,15,may,142,1,-1,0,unknown,no
2543,30,admin.,single,secondary,no,105,yes,no,cellular,21,nov,75,1,-1,0,unknown,no
2544,37,management,married,tertiary,no,767,no,yes,cellular,2,feb,204,1,-1,0,unknown,no
2545,56,admin.,divorced,primary,no,0,no,yes,cellular,10,jul,542,1,-1,0,unknown,no
2546,43,management,single,secondary,no,-228,yes,yes,unknown,16,may,122,2,-1,0,unknown,no
2547,42,services,married,secondary,no,508,yes,no,unknown,30,may,70,1,-1,0,unknown,no
2548,60,management,married,secondary,no,725,yes,no,cellular,8,jul,266,1,-1,0,unknown,no
2549,34,blue-collar,married,unknown,no,41,yes,no,cellular,6,may,34,9,-1,0,unknown,no
2550,34,management,single,tertiary,no,184,no,no,cellular,22,jul,203,4,-1,0,unknown,no
2551,41,management,married,tertiary,no,251,no,yes,unknown,6,jun,85,3,-1,0,unknown,no
2552,38,management,divorced,secondary,no,-17,no,no,cellular,21,nov,11,4,-1,0,unknown,no
2553,23,services,married,secondary,no,-19,yes,no,unknown,20,jun,13,10,-1,0,unknown,no
2554,33,management,married,tertiary,no,1064,yes,no,cellular,13,may,562,1,-1,0,unknown,yes
2555,36,blue-collar,married,secondary,no,777,yes,no,cellular,6,may,185,3,-1,0,unknown,no
2556,49,unemployed,married,tertiary,no,377,no,no,cellular,22,may,158,1,59,2,failure,no
2557,34,admin.,divorced,secondary,no,479,yes,no,cellular,12,may,515,1,350,5,failure,yes
2558,40,technician,divorced,secondary,no,-375,yes,no,cellular,13,may,60,5,-1,0,unknown,no
2559,72,retired,married,primary,no,796,no,no,cellular,24,apr,173,2,-1,0,unknown,no
2560,43,technician,married,secondary,no,17,yes,no,unknown,16,may,353,4,-1,0,unknown,no
2561,44,blue-collar,married,secondary,no,1071,yes,no,cellular,11,may,143,3,357,1,failure,no
2562,35,admin.,married,secondary,no,0,yes,no,cellular,20,apr,18,5,-1,0,unknown,no
2563,46,admin.,divorced,secondary,no,7378,no,no,cellular,18,nov,466,1,-1,0,unknown,no
2564,55,admin.,married,secondary,no,865,yes,no,cellular,17,apr,85,1,151,1,failure,no
2565,50,technician,divorced,secondary,no,-701,yes,yes,cellular,24,jul,148,1,-1,0,unknown,no
2566,23,blue-collar,single,unknown,no,817,yes,no,cellular,18,may,123,1,-1,0,unknown,no
2567,34,student,married,unknown,no,1387,no,no,cellular,30,apr,121,1,-1,0,unknown,no
2568,40,blue-collar,married,secondary,no,0,yes,yes,unknown,29,may,245,3,-1,0,unknown,no
2569,61,retired,married,secondary,no,2917,no,no,cellular,6,oct,215,1,-1,0,unknown,yes
2570,53,technician,married,secondary,no,4541,yes,no,unknown,15,may,190,6,-1,0,unknown,no
2571,57,technician,married,secondary,no,0,no,no,unknown,13,may,44,1,-1,0,unknown,no
2572,28,blue-collar,married,secondary,no,4287,no,no,cellular,30,apr,171,1,-1,0,unknown,no
2573,25,admin.,married,secondary,no,242,yes,no,cellular,30,jul,62,12,-1,0,unknown,no
2574,38,blue-collar,married,secondary,no,171,yes,yes,unknown,20,may,172,1,-1,0,unknown,no
2575,27,services,single,secondary,no,259,yes,no,unknown,23,may,78,10,-1,0,unknown,no
2576,45,blue-collar,married,secondary,no,827,yes,no,unknown,15,may,319,5,-1,0,unknown,no
2577,31,services,single,secondary,no,469,no,yes,cellular,2,feb,111,1,-1,0,unknown,no
2578,39,blue-collar,married,primary,no,2226,yes,no,unknown,6,may,158,1,-1,0,unknown,no
2579,42,technician,married,secondary,no,0,no,no,cellular,29,aug,82,12,-1,0,unknown,no
2580,46,management,married,tertiary,no,477,yes,no,unknown,20,may,128,6,-1,0,unknown,no
2581,36,services,married,secondary,no,42,yes,no,unknown,8,may,102,4,-1,0,unknown,no
2582,30,management,single,tertiary,no,775,yes,no,unknown,16,jun,124,2,-1,0,unknown,no
2583,32,blue-collar,married,secondary,no,9,yes,no,cellular,17,apr,334,2,-1,0,unknown,no
2584,52,technician,married,tertiary,no,2557,no,no,cellular,28,jan,134,5,204,2,success,yes
2585,31,management,married,tertiary,no,2395,no,no,cellular,27,apr,218,1,-1,0,unknown,no
2586,60,management,married,primary,no,4895,no,no,unknown,9,jun,313,1,-1,0,unknown,no
2587,35,blue-collar,single,secondary,no,376,yes,yes,unknown,6,may,207,3,-1,0,unknown,no
2588,38,management,married,tertiary,no,389,yes,no,unknown,6,may,262,1,-1,0,unknown,no
2589,46,management,divorced,tertiary,no,134,no,no,cellular,19,aug,134,2,-1,0,unknown,no
2590,45,entrepreneur,divorced,tertiary,no,1273,yes,yes,unknown,11,jun,197,3,-1,0,unknown,no
2591,59,services,married,secondary,no,0,yes,no,cellular,12,may,214,3,-1,0,unknown,no
2592,34,management,married,tertiary,no,2892,yes,yes,cellular,30,jul,1165,7,-1,0,unknown,no
2593,33,technician,divorced,secondary,no,0,yes,no,cellular,7,may,177,2,-1,0,unknown,no
2594,46,management,single,secondary,no,295,yes,no,unknown,23,may,141,6,-1,0,unknown,no
2595,48,admin.,married,secondary,no,292,yes,yes,cellular,29,jul,164,6,-1,0,unknown,no
2596,31,services,single,secondary,no,85,no,no,cellular,16,jul,151,1,-1,0,unknown,no
2597,32,technician,married,secondary,no,4,no,no,cellular,4,feb,145,2,260,4,failure,no
2598,35,blue-collar,divorced,primary,no,-587,yes,no,unknown,26,may,111,1,-1,0,unknown,no
2599,36,blue-collar,single,primary,no,367,no,no,cellular,2,feb,217,1,221,1,failure,no
2600,52,management,married,tertiary,no,-1224,yes,no,cellular,7,may,253,4,-1,0,unknown,no
2601,45,management,divorced,tertiary,no,959,no,no,unknown,18,jun,74,1,-1,0,unknown,no
2602,34,management,married,tertiary,no,0,no,no,cellular,20,aug,263,2,-1,0,unknown,no
2603,25,blue-collar,married,primary,yes,-589,yes,no,unknown,3,jun,233,1,-1,0,unknown,no
2604,26,management,single,tertiary,no,-8,no,no,cellular,13,aug,402,2,-1,0,unknown,no
2605,57,management,married,unknown,no,0,no,no,cellular,30,sep,585,1,-1,0,unknown,no
2606,48,management,married,primary,no,247,yes,yes,unknown,14,may,145,1,-1,0,unknown,no
2607,48,technician,married,unknown,no,5543,no,no,unknown,16,jun,143,5,-1,0,unknown,no
2608,32,blue-collar,married,primary,no,642,no,yes,cellular,8,jul,524,1,-1,0,unknown,no
2609,58,retired,married,secondary,no,11,no,no,cellular,11,aug,270,1,-1,0,unknown,no
2610,57,management,married,primary,no,-226,yes,no,unknown,4,jun,272,1,-1,0,unknown,no
2611,31,entrepreneur,married,tertiary,no,5191,no,no,cellular,20,nov,187,2,-1,0,unknown,no
2612,33,blue-collar,single,secondary,no,-320,no,no,cellular,18,may,268,2,-1,0,unknown,no
2613,53,entrepreneur,married,tertiary,no,2289,yes,yes,cellular,17,nov,183,1,-1,0,unknown,no
2614,36,admin.,married,secondary,no,725,yes,no,cellular,27,feb,123,3,99,8,failure,no
2615,32,technician,single,tertiary,no,705,yes,no,cellular,20,apr,20,4,-1,0,unknown,no
2616,45,blue-collar,married,secondary,no,776,yes,no,cellular,6,feb,232,4,253,1,failure,no
2617,35,unemployed,married,tertiary,no,816,yes,no,cellular,19,nov,547,7,-1,0,unknown,no
2618,41,services,married,secondary,no,171,no,no,cellular,21,jul,71,9,-1,0,unknown,no
2619,54,services,married,secondary,no,812,no,no,cellular,31,jul,113,6,-1,0,unknown,no
2620,49,services,married,secondary,no,823,no,no,cellular,8,aug,780,4,-1,0,unknown,yes
2621,28,technician,single,secondary,no,1453,yes,no,cellular,12,may,246,1,343,1,other,no
2622,24,blue-collar,single,unknown,no,431,yes,no,unknown,3,jun,108,12,-1,0,unknown,no
2623,30,admin.,single,secondary,no,1009,yes,no,cellular,29,jan,253,1,-1,0,unknown,no
2624,32,self-employed,married,primary,no,286,yes,no,cellular,6,aug,175,1,-1,0,unknown,no
2625,53,entrepreneur,married,tertiary,no,22370,yes,no,unknown,15,may,106,1,-1,0,unknown,no
2626,42,blue-collar,married,primary,no,2111,yes,no,cellular,7,may,86,2,-1,0,unknown,no
2627,48,blue-collar,married,primary,no,5366,yes,no,unknown,21,may,248,3,-1,0,unknown,no
2628,33,technician,married,secondary,no,181,yes,yes,telephone,28,jul,265,2,-1,0,unknown,no
2629,31,blue-collar,divorced,secondary,no,-452,yes,no,unknown,26,may,182,5,-1,0,unknown,no
2630,56,unemployed,divorced,primary,no,1770,no,no,cellular,5,feb,916,3,-1,0,unknown,no
2631,58,retired,married,primary,no,0,no,no,cellular,4,aug,506,1,-1,0,unknown,no
2632,37,admin.,single,secondary,no,-296,yes,no,cellular,20,apr,81,1,-1,0,unknown,no
2633,59,management,married,primary,no,2358,yes,no,cellular,17,apr,30,1,-1,0,unknown,no
2634,50,management,single,tertiary,no,1200,no,no,cellular,14,aug,904,3,-1,0,unknown,yes
2635,39,housemaid,single,primary,no,109,yes,no,unknown,6,may,699,3,-1,0,unknown,no
2636,30,technician,married,secondary,no,616,yes,no,cellular,6,may,19,1,-1,0,unknown,no
2637,47,services,divorced,secondary,no,4906,yes,no,unknown,14,may,389,1,-1,0,unknown,no
2638,44,self-employed,married,secondary,no,313,no,no,cellular,6,aug,211,4,-1,0,unknown,no
2639,38,blue-collar,married,primary,no,290,yes,no,cellular,16,apr,283,1,-1,0,unknown,no
2640,50,management,married,tertiary,no,1240,no,no,cellular,12,aug,474,2,-1,0,unknown,no
2641,27,admin.,single,tertiary,no,3672,yes,no,cellular,15,may,157,2,351,5,failure,no
2642,73,retired,married,secondary,no,19,no,no,cellular,5,nov,509,2,-1,0,unknown,no
2643,46,blue-collar,married,primary,no,143,yes,no,unknown,7,may,279,1,-1,0,unknown,no
2644,56,retired,divorced,secondary,no,212,no,yes,telephone,17,jul,27,1,-1,0,unknown,no
2645,36,management,married,tertiary,no,9,no,no,cellular,11,aug,386,4,-1,0,unknown,yes
2646,33,blue-collar,married,primary,no,3074,no,no,cellular,18,nov,679,1,-1,0,unknown,no
2647,40,management,married,tertiary,no,1734,yes,no,unknown,2,jun,169,1,-1,0,unknown,no
2648,52,management,married,tertiary,no,575,no,no,unknown,3,jun,315,1,-1,0,unknown,no
2649,51,blue-collar,married,secondary,no,397,yes,no,cellular,20,aug,293,2,-1,0,unknown,no
2650,33,blue-collar,married,secondary,no,640,yes,no,cellular,3,feb,439,3,-1,0,unknown,no
2651,54,services,married,secondary,no,158,yes,no,unknown,19,may,198,1,-1,0,unknown,no
2652,44,management,married,secondary,no,2984,yes,no,unknown,15,may,770,2,-1,0,unknown,no
2653,50,entrepreneur,married,secondary,no,1011,yes,no,telephone,30,jul,340,2,-1,0,unknown,no
2654,45,blue-collar,single,secondary,no,0,yes,no,cellular,26,apr,1472,1,192,4,failure,yes
2655,36,management,married,tertiary,no,1133,yes,no,cellular,4,aug,293,1,181,2,other,yes
2656,42,technician,married,secondary,no,4945,yes,no,cellular,2,mar,311,2,-1,0,unknown,yes
2657,37,technician,married,secondary,no,712,yes,no,cellular,18,nov,291,2,-1,0,unknown,no
2658,28,services,single,secondary,no,-427,yes,yes,unknown,21,may,965,2,-1,0,unknown,no
2659,56,admin.,married,secondary,no,2146,no,yes,unknown,9,jun,594,1,-1,0,unknown,no
2660,59,admin.,married,secondary,no,92,yes,no,cellular,12,may,139,2,350,1,failure,no
2661,32,unemployed,married,secondary,no,10,yes,no,unknown,6,may,501,4,-1,0,unknown,no
2662,57,retired,married,primary,no,1238,yes,no,cellular,15,jul,274,1,-1,0,unknown,no
2663,49,admin.,single,secondary,no,981,yes,no,telephone,21,nov,10,3,-1,0,unknown,no
2664,56,entrepreneur,married,unknown,no,575,no,no,unknown,20,jun,18,2,-1,0,unknown,no
2665,48,admin.,divorced,unknown,no,-70,no,no,cellular,14,may,243,1,-1,0,unknown,no
2666,27,student,single,tertiary,no,3733,yes,no,cellular,22,may,198,1,98,6,success,yes
2667,31,management,single,tertiary,no,574,yes,no,cellular,16,jul,410,2,-1,0,unknown,no
2668,28,blue-collar,single,secondary,no,43,no,no,unknown,19,may,190,1,-1,0,unknown,no
2669,36,management,married,tertiary,no,428,no,no,unknown,28,may,121,1,-1,0,unknown,no
2670,58,housemaid,married,primary,no,0,yes,no,telephone,9,jul,148,1,-1,0,unknown,no
2671,46,admin.,married,secondary,no,0,yes,yes,cellular,20,apr,239,2,259,2,failure,no
2672,32,management,single,tertiary,no,474,yes,no,cellular,7,aug,90,3,-1,0,unknown,no
2673,39,services,married,secondary,no,-540,no,no,unknown,6,jun,29,1,-1,0,unknown,no
2674,35,self-employed,married,tertiary,no,560,yes,no,cellular,2,apr,58,1,136,1,failure,no
2675,31,management,married,tertiary,no,325,yes,no,cellular,18,jul,1139,2,-1,0,unknown,yes
2676,29,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,yes
2677,48,blue-collar,married,primary,no,574,no,no,cellular,5,aug,348,1,-1,0,unknown,no
2678,60,retired,married,primary,no,0,no,no,telephone,30,jul,130,3,-1,0,unknown,no
2679,74,retired,married,secondary,no,935,no,no,cellular,26,jan,100,1,104,1,other,no
2680,30,services,married,secondary,no,699,yes,no,unknown,29,may,544,1,-1,0,unknown,no
2681,52,admin.,single,primary,no,0,no,no,unknown,19,may,182,11,-1,0,unknown,no
2682,24,blue-collar,married,secondary,no,-220,yes,no,cellular,2,apr,90,1,-1,0,unknown,no
2683,29,services,married,secondary,no,11417,yes,no,unknown,28,may,272,2,-1,0,unknown,no
2684,33,housemaid,married,primary,no,212,yes,no,cellular,11,jul,260,2,-1,0,unknown,no
2685,34,blue-collar,married,secondary,no,67,yes,yes,unknown,8,may,672,3,-1,0,unknown,no
2686,45,admin.,divorced,secondary,no,0,no,no,cellular,29,oct,264,1,-1,0,unknown,yes
2687,31,blue-collar,married,secondary,no,0,no,yes,telephone,15,jul,275,2,-1,0,unknown,no
2688,45,technician,married,secondary,no,1673,no,no,cellular,23,oct,76,1,-1,0,unknown,no
2689,27,services,married,secondary,no,-1202,yes,no,unknown,4,jun,749,2,-1,0,unknown,no
2690,30,management,single,tertiary,no,4213,no,no,cellular,25,aug,142,4,-1,0,unknown,no
2691,45,blue-collar,married,primary,no,0,no,no,cellular,26,aug,454,2,-1,0,unknown,no
2692,57,blue-collar,married,secondary,no,1521,yes,yes,cellular,18,may,102,2,178,5,failure,no
2693,34,management,married,tertiary,no,1310,no,no,telephone,30,jan,521,3,158,7,other,no
2694,40,admin.,married,secondary,no,0,yes,yes,cellular,17,nov,57,1,-1,0,unknown,no
2695,39,management,married,tertiary,no,399,no,no,cellular,9,apr,504,1,-1,0,unknown,no
2696,46,technician,married,tertiary,no,405,no,no,cellular,11,aug,138,3,-1,0,unknown,no
2697,55,management,divorced,tertiary,no,9756,yes,no,cellular,5,jun,103,2,95,1,other,yes
2698,25,management,single,tertiary,no,2506,no,no,cellular,17,feb,485,1,-1,0,unknown,yes
2699,34,management,married,tertiary,no,697,no,no,cellular,5,aug,166,1,-1,0,unknown,no
2700,37,blue-collar,married,primary,no,403,yes,no,cellular,8,may,318,2,338,1,success,no
2701,64,retired,divorced,tertiary,no,890,no,no,cellular,3,jul,531,3,-1,0,unknown,no
2702,45,technician,divorced,secondary,no,809,yes,no,cellular,13,may,155,2,363,4,failure,no
2703,57,housemaid,married,secondary,no,158,yes,no,telephone,10,jul,73,1,-1,0,unknown,no
2704,21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,unknown,no
2705,58,housemaid,married,secondary,no,2705,no,no,telephone,14,aug,137,1,-1,0,unknown,no
2706,41,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,479,9,-1,0,unknown,yes
2707,41,management,married,unknown,no,2457,yes,no,unknown,9,may,285,1,-1,0,unknown,no
2708,58,management,married,tertiary,no,541,yes,no,cellular,8,may,98,1,-1,0,unknown,no
2709,33,management,married,tertiary,no,287,yes,no,cellular,15,may,199,2,274,3,other,no
2710,32,management,married,tertiary,no,273,yes,yes,cellular,18,jul,97,3,-1,0,unknown,no
2711,44,services,divorced,secondary,no,0,yes,no,unknown,4,jun,389,5,-1,0,unknown,no
2712,47,unknown,married,unknown,no,677,no,no,cellular,7,aug,384,1,99,4,success,no
2713,41,self-employed,married,primary,no,340,no,no,unknown,6,jun,37,3,-1,0,unknown,no
2714,54,technician,married,tertiary,no,98,no,no,cellular,8,aug,420,4,-1,0,unknown,no
2715,47,technician,divorced,tertiary,no,477,yes,no,telephone,7,may,973,1,366,1,failure,no
2716,32,management,single,tertiary,no,2629,no,no,cellular,28,aug,77,4,-1,0,unknown,no
2717,59,housemaid,married,tertiary,no,0,no,yes,cellular,29,jul,376,2,-1,0,unknown,no
2718,29,technician,single,tertiary,no,2325,no,no,cellular,2,feb,125,1,-1,0,unknown,yes
2719,48,services,married,secondary,yes,-20,no,no,cellular,20,aug,142,2,-1,0,unknown,no
2720,32,technician,single,secondary,no,230,yes,no,cellular,18,may,442,1,266,8,failure,yes
2721,46,management,divorced,secondary,no,-852,no,yes,cellular,29,aug,728,2,-1,0,unknown,no
2722,31,blue-collar,single,primary,no,-280,no,no,unknown,21,may,281,3,-1,0,unknown,no
2723,53,blue-collar,married,secondary,no,25,no,no,cellular,22,aug,528,2,-1,0,unknown,yes
2724,34,technician,single,tertiary,no,9851,yes,no,cellular,20,nov,128,5,-1,0,unknown,no
2725,48,services,single,unknown,no,5095,yes,no,unknown,16,jun,71,1,-1,0,unknown,no
2726,32,technician,married,secondary,no,687,no,no,cellular,20,aug,161,4,-1,0,unknown,no
2727,31,management,married,secondary,no,1368,yes,no,cellular,12,aug,129,4,-1,0,unknown,no
2728,27,blue-collar,single,primary,no,-179,yes,no,cellular,15,may,54,2,-1,0,unknown,no
2729,60,admin.,married,secondary,no,-396,yes,no,cellular,11,may,443,1,350,1,failure,no
2730,34,blue-collar,single,tertiary,no,1011,yes,no,unknown,6,may,136,1,-1,0,unknown,no
2731,52,self-employed,married,secondary,no,9,no,yes,unknown,6,jun,44,1,-1,0,unknown,no
2732,48,blue-collar,married,secondary,no,1159,yes,yes,cellular,15,may,1181,9,-1,0,unknown,no
2733,45,technician,married,primary,no,-322,no,no,unknown,9,jun,225,2,-1,0,unknown,no
2734,54,technician,divorced,secondary,no,1114,yes,no,cellular,30,jan,81,1,-1,0,unknown,no
2735,52,services,married,secondary,no,2072,no,no,cellular,10,jul,224,1,-1,0,unknown,no
2736,47,entrepreneur,married,tertiary,no,459,yes,no,cellular,29,jul,189,4,-1,0,unknown,no
2737,54,unknown,married,secondary,no,1157,no,no,cellular,26,may,98,2,-1,0,unknown,no
2738,34,blue-collar,married,secondary,no,8309,yes,yes,cellular,19,nov,50,1,-1,0,unknown,no
2739,39,technician,single,tertiary,no,1043,no,no,cellular,18,aug,195,10,-1,0,unknown,no
2740,46,technician,married,secondary,no,2098,no,no,cellular,7,aug,110,2,-1,0,unknown,no
2741,26,unemployed,single,secondary,no,461,no,no,cellular,28,jan,214,1,-1,0,unknown,no
2742,37,technician,single,secondary,no,61,yes,no,unknown,19,may,182,8,-1,0,unknown,no
2743,47,blue-collar,married,secondary,no,1203,yes,no,cellular,17,apr,239,2,-1,0,unknown,no
2744,35,technician,married,secondary,no,1067,no,yes,cellular,12,aug,179,6,-1,0,unknown,no
2745,57,unemployed,married,primary,no,0,no,no,unknown,9,jun,540,1,-1,0,unknown,no
2746,34,management,married,tertiary,no,1657,yes,no,cellular,18,may,566,2,356,4,failure,no
2747,47,technician,married,secondary,no,1219,no,no,cellular,18,aug,697,4,-1,0,unknown,yes
2748,27,technician,married,secondary,no,7,yes,no,unknown,15,may,98,2,-1,0,unknown,no
2749,40,blue-collar,married,secondary,no,-839,yes,yes,cellular,16,jul,1018,2,-1,0,unknown,yes
2750,39,technician,married,secondary,no,994,no,no,cellular,5,feb,221,1,241,1,failure,no
2751,36,entrepreneur,married,tertiary,no,6,no,no,telephone,30,oct,246,1,-1,0,unknown,no
2752,42,technician,single,secondary,no,0,no,no,cellular,21,aug,656,2,-1,0,unknown,no
2753,23,blue-collar,single,primary,no,8627,yes,no,unknown,3,jun,281,1,-1,0,unknown,no
2754,34,management,married,tertiary,no,133,yes,no,unknown,8,may,65,1,-1,0,unknown,no
2755,34,blue-collar,married,secondary,no,247,yes,yes,unknown,26,may,193,5,-1,0,unknown,no
2756,49,services,married,secondary,no,1114,no,no,cellular,17,nov,283,1,-1,0,unknown,no
2757,57,blue-collar,married,primary,no,1592,no,yes,unknown,20,jun,78,4,-1,0,unknown,no
2758,59,retired,married,unknown,no,0,no,no,unknown,8,may,425,6,-1,0,unknown,no
2759,57,admin.,married,tertiary,no,46,no,no,cellular,7,aug,238,2,-1,0,unknown,no
2760,34,blue-collar,married,secondary,no,1221,yes,no,cellular,6,may,182,1,90,8,failure,no
2761,61,management,married,secondary,no,985,no,no,cellular,18,aug,998,6,-1,0,unknown,yes
2762,35,blue-collar,divorced,secondary,no,0,yes,no,unknown,8,may,477,1,-1,0,unknown,no
2763,42,management,married,tertiary,no,520,no,no,cellular,4,nov,158,1,-1,0,unknown,no
2764,57,services,married,tertiary,no,10,no,no,telephone,8,jul,320,3,-1,0,unknown,no
2765,42,blue-collar,married,secondary,no,2157,yes,no,cellular,13,may,149,1,364,2,failure,no
2766,53,retired,married,secondary,no,6095,yes,yes,cellular,14,may,410,5,-1,0,unknown,no
2767,63,retired,married,tertiary,no,133,yes,no,cellular,13,feb,104,2,-1,0,unknown,no
2768,47,self-employed,married,secondary,no,1121,no,no,unknown,20,jun,454,6,-1,0,unknown,no
2769,54,services,married,secondary,no,88,yes,no,unknown,13,may,190,1,-1,0,unknown,no
2770,45,admin.,married,secondary,no,0,no,no,cellular,19,aug,145,10,-1,0,unknown,no
2771,28,management,single,tertiary,no,-328,yes,no,telephone,2,feb,318,2,-1,0,unknown,no
2772,58,unemployed,married,secondary,no,610,yes,no,telephone,29,jul,246,2,-1,0,unknown,no
2773,48,management,single,tertiary,no,414,no,no,cellular,21,jul,761,2,-1,0,unknown,no
2774,35,management,divorced,tertiary,no,0,yes,no,telephone,29,oct,171,1,-1,0,unknown,yes
2775,37,self-employed,married,tertiary,no,0,no,no,unknown,6,jun,143,1,-1,0,unknown,no
2776,37,blue-collar,married,secondary,no,685,yes,no,unknown,6,jun,968,1,-1,0,unknown,no
2777,37,management,married,primary,no,22856,no,no,cellular,2,jul,154,1,388,1,failure,no
2778,25,services,single,secondary,no,-352,no,no,cellular,15,jul,246,1,-1,0,unknown,no
2779,58,blue-collar,married,secondary,no,602,yes,no,cellular,13,may,201,1,-1,0,unknown,no
2780,52,management,married,secondary,no,-588,yes,no,cellular,22,jul,81,4,-1,0,unknown,no
2781,19,student,single,secondary,no,302,no,no,cellular,16,jul,205,1,-1,0,unknown,yes
2782,59,blue-collar,married,secondary,no,5314,yes,no,cellular,5,may,200,3,-1,0,unknown,no
2783,41,technician,married,secondary,no,64,yes,yes,unknown,8,may,210,2,-1,0,unknown,no
2784,34,technician,single,tertiary,no,632,no,no,cellular,22,aug,215,10,-1,0,unknown,no
2785,35,technician,single,secondary,no,5731,yes,no,cellular,4,may,164,2,167,4,other,no
2786,41,technician,married,secondary,no,902,no,no,unknown,16,jun,35,6,-1,0,unknown,no
2787,28,blue-collar,single,secondary,no,6307,yes,no,unknown,28,may,615,1,-1,0,unknown,no
2788,53,management,divorced,secondary,no,112,no,yes,cellular,11,aug,246,3,-1,0,unknown,no
2789,35,services,married,secondary,no,0,no,yes,telephone,9,jul,42,1,-1,0,unknown,no
2790,33,admin.,single,tertiary,no,621,no,no,cellular,8,jul,217,1,-1,0,unknown,no
2791,37,technician,single,secondary,no,435,yes,no,unknown,26,may,210,1,-1,0,unknown,no
2792,32,technician,married,secondary,no,782,yes,no,unknown,26,may,116,4,-1,0,unknown,no
2793,32,blue-collar,married,secondary,no,478,yes,no,unknown,3,jun,200,1,-1,0,unknown,no
2794,54,services,married,unknown,no,7864,yes,no,unknown,15,may,145,4,-1,0,unknown,no
2795,44,blue-collar,married,secondary,no,1910,yes,no,unknown,5,jun,41,1,-1,0,unknown,no
2796,36,technician,divorced,tertiary,no,1174,yes,no,cellular,18,nov,192,2,-1,0,unknown,no
2797,56,admin.,married,secondary,no,1270,yes,no,cellular,17,nov,80,2,165,2,other,no
2798,30,management,single,tertiary,no,18,no,no,unknown,20,may,121,11,-1,0,unknown,no
2799,36,blue-collar,married,secondary,no,141,yes,no,unknown,23,may,106,3,-1,0,unknown,no
2800,43,management,married,tertiary,no,2886,no,no,cellular,20,nov,230,1,-1,0,unknown,no
2801,40,technician,married,secondary,no,2715,yes,no,unknown,29,may,125,2,-1,0,unknown,no
2802,32,technician,single,tertiary,no,1100,yes,yes,cellular,11,aug,67,1,-1,0,unknown,no
2803,34,blue-collar,married,secondary,no,516,yes,yes,unknown,2,jun,26,1,-1,0,unknown,no
2804,37,services,married,secondary,no,1,no,no,unknown,15,may,395,2,-1,0,unknown,no
2805,28,admin.,single,secondary,no,775,no,no,cellular,29,jan,603,2,-1,0,unknown,no
2806,35,unknown,married,primary,no,634,no,no,cellular,7,jul,185,2,-1,0,unknown,no
2807,53,blue-collar,single,secondary,no,5715,no,no,cellular,28,jan,287,2,-1,0,unknown,no
2808,60,admin.,married,unknown,no,1088,yes,no,cellular,26,may,149,1,-1,0,unknown,no
2809,40,entrepreneur,married,secondary,no,1532,yes,yes,cellular,18,nov,173,7,-1,0,unknown,no
2810,57,retired,married,primary,no,75,no,no,cellular,28,aug,118,2,-1,0,unknown,no
2811,29,technician,single,secondary,no,103,no,no,unknown,19,may,314,1,-1,0,unknown,no
2812,44,blue-collar,married,primary,no,134,yes,no,cellular,7,may,378,1,-1,0,unknown,no
2813,41,admin.,single,secondary,no,748,no,no,telephone,21,nov,94,7,130,3,other,no
2814,47,technician,married,secondary,no,1990,yes,yes,cellular,25,aug,108,4,-1,0,unknown,no
2815,43,technician,married,tertiary,no,192,no,no,cellular,5,aug,203,2,-1,0,unknown,no
2816,37,technician,single,secondary,no,267,no,no,cellular,13,may,121,1,-1,0,unknown,no
