,location,date,b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013
487,M02,10-18-2016 10:51:46,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200
488,M02,10-18-2016 10:51:44,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
489,M02,10-18-2016 10:51:42,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
490,M02,10-18-2016 10:51:40,-200,-200,-75,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200
491,M02,10-18-2016 10:51:38,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
492,N01,10-18-2016 10:51:36,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
493,N01,10-18-2016 10:51:34,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
494,N01,10-18-2016 10:51:32,-200,-80,-79,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
495,N01,10-18-2016 10:51:30,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200
496,N01,10-18-2016 10:51:28,-200,-200,-79,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200
497,N01,10-18-2016 10:51:26,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
498,N02,10-18-2016 10:51:24,-200,-200,-79,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
499,N02,10-18-2016 10:51:22,-200,-200,-76,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
500,N02,10-18-2016 10:51:20,-200,-200,-78,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
501,N02,10-18-2016 10:51:18,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
502,N02,10-18-2016 10:51:16,-200,-200,-72,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
503,N02,10-18-2016 10:51:14,-200,-200,-79,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
504,O01,10-18-2016 10:51:12,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
505,O02,10-18-2016 10:51:10,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
506,O02,10-18-2016 10:51:08,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
507,I03,10-18-2016 10:51:06,-200,-69,-200,-86,-200,-87,-200,-200,-200,-200,-200,-200,-200
508,I03,10-18-2016 10:51:04,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
509,I03,10-18-2016 10:51:02,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
510,I07,10-18-2016 10:51:00,-200,-74,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
511,I07,10-18-2016 10:50:58,-78,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
512,I07,10-18-2016 10:50:56,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
513,I07,10-18-2016 10:50:54,-81,-198,-200,-200,-78,-200,-200,-77,-200,-200,-200,-200,-200
514,I08,10-18-2016 10:50:52,-81,-198,-200,-200,-73,-84,-200,-77,-200,-200,-200,-200,-200
515,I08,10-18-2016 10:50:50,-81,-198,-200,-200,-76,-200,-200,-74,-200,-200,-200,-200,-200
516,I08,10-18-2016 10:50:48,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
517,I08,10-18-2016 10:50:46,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
518,I08,10-18-2016 10:50:44,-79,-198,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200
519,I09,10-18-2016 10:50:42,-78,-198,-200,-200,-73,-200,-200,-67,-200,-200,-200,-200,-200
520,I09,10-18-2016 10:50:40,-200,-200,-200,-200,-74,-78,-200,-71,-200,-200,-200,-200,-200
521,I09,10-18-2016 10:50:38,-200,-200,-200,-200,-76,-200,-200,-65,-200,-200,-200,-200,-200
522,I09,10-18-2016 10:50:36,-200,-85,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,-200
523,I10,10-18-2016 10:50:34,-200,-200,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200
524,I10,10-18-2016 10:50:32,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200
525,I10,10-18-2016 10:50:30,-200,-200,-200,-200,-200,-77,-200,-73,-200,-81,-200,-200,-200
526,D15,10-18-2016 10:50:28,-200,-200,-200,-200,-200,-200,-200,-200,-60,-200,-200,-200,-200
527,J01,10-18-2016 10:50:26,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
528,J01,10-18-2016 10:50:24,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
529,K01,10-18-2016 10:50:22,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
530,K01,10-18-2016 10:50:20,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
531,K02,10-18-2016 10:50:18,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
532,K03,10-18-2016 10:50:16,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
533,K03,10-18-2016 10:50:14,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
534,K03,10-18-2016 10:50:12,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
535,K04,10-18-2016 10:50:10,-200,-75,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
536,D15,10-18-2016 10:45:18,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200
537,D15,10-18-2016 10:45:15,-200,-200,-200,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200
538,D14,10-18-2016 10:45:12,-200,-200,-200,-200,-200,-200,-200,-200,-65,-200,-200,-200,-200
539,D14,10-18-2016 10:45:09,-200,-200,-200,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200
540,D13,10-18-2016 10:45:06,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200
541,D13,10-18-2016 10:45:03,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200
542,D13,10-18-2016 10:45:00,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200
543,J08,10-18-2016 10:37:12,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
544,J07,10-18-2016 10:37:10,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200
545,J07,10-18-2016 10:37:08,-200,-200,-84,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200
546,J07,10-18-2016 10:37:06,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
547,J07,10-18-2016 10:37:04,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200
548,J07,10-18-2016 10:37:02,-200,-74,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200
549,J06,10-18-2016 10:37:00,-200,-80,-200,-200,-76,-200,-200,-81,-200,-200,-200,-200,-200
550,J06,10-18-2016 10:36:58,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
551,J06,10-18-2016 10:36:56,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
552,J05,10-18-2016 10:36:54,-200,-59,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
553,J05,10-18-2016 10:36:52,-200,-62,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200
554,J05,10-18-2016 10:36:50,-200,-62,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
555,J04,10-18-2016 10:36:48,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
556,J04,10-18-2016 10:36:46,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
557,J04,10-18-2016 10:36:44,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
558,J04,10-18-2016 10:36:42,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
559,J03,10-18-2016 10:36:40,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
560,J03,10-18-2016 10:36:38,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
561,J03,10-18-2016 10:36:36,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
562,J03,10-18-2016 10:36:34,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
563,J03,10-18-2016 10:36:32,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
564,J02,10-18-2016 10:36:30,-200,-72,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
565,J02,10-18-2016 10:36:28,-200,-75,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
566,J02,10-18-2016 10:36:26,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
567,J02,10-18-2016 10:36:24,-200,-76,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
568,J01,10-18-2016 10:36:22,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
569,J01,10-18-2016 10:36:20,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
570,K04,10-18-2016 10:36:18,-200,-72,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
571,K04,10-18-2016 10:36:16,-200,-73,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
572,K04,10-18-2016 10:36:14,-200,-74,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
573,K05,10-18-2016 10:36:12,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
574,K05,10-18-2016 10:36:10,-200,-80,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
575,K05,10-18-2016 10:36:08,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
576,K05,10-18-2016 10:36:06,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
577,K06,10-18-2016 10:36:04,-200,-77,-200,-200,-78,-77,-200,-200,-200,-200,-200,-200,-200
578,K06,10-18-2016 10:36:02,-200,-200,-200,-200,-75,-78,-200,-200,-200,-200,-200,-200,-200
579,K06,10-18-2016 10:36:00,-200,-81,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
580,K06,10-18-2016 10:35:58,-200,-200,-200,-200,-73,-76,-200,-200,-200,-200,-200,-200,-200
581,K07,10-18-2016 10:35:56,-200,-200,-200,-200,-73,-77,-200,-200,-200,-200,-200,-200,-200
582,K07,10-18-2016 10:35:54,-200,-200,-200,-200,-72,-77,-200,-200,-200,-200,-200,-200,-200
583,K07,10-18-2016 10:35:52,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
584,K07,10-18-2016 10:35:50,-200,-200,-200,-200,-75,-75,-200,-81,-200,-200,-200,-200,-200
585,K07,10-18-2016 10:35:48,-200,-200,-200,-200,-76,-76,-200,-200,-200,-200,-200,-200,-200
586,K08,10-18-2016 10:35:46,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
587,K08,10-18-2016 10:35:44,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
588,K08,10-18-2016 10:35:42,-200,-200,-200,-200,-77,-78,-200,-200,-200,-200,-200,-200,-200
589,K08,10-18-2016 10:35:40,-200,-200,-200,-200,-78,-76,-200,-200,-200,-200,-200,-200,-200
590,K08,10-18-2016 10:35:38,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
591,N15,10-18-2016 10:35:36,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-200,-200
592,N15,10-18-2016 10:35:34,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-200,-200
593,N15,10-18-2016 10:35:32,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-80,-200
594,N15,10-18-2016 10:35:30,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200
595,P15,10-18-2016 10:35:28,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200
596,P15,10-18-2016 10:35:26,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200
597,P15,10-18-2016 10:35:24,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74,-200
598,R15,10-18-2016 10:35:22,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200
599,R15,10-18-2016 10:35:20,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63,-200
600,I15,10-4-2016 10:58:27,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200
601,I15,10-4-2016 10:58:24,-200,-200,-200,-200,-200,-200,-200,-200,-77,-75,-200,-200,-200
602,I15,10-4-2016 10:58:22,-200,-200,-200,-200,-200,-200,-200,-200,-78,-72,-200,-200,-200
603,I15,10-4-2016 10:58:20,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200
604,I15,10-4-2016 10:58:18,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200
605,J15,10-4-2016 10:58:07,-200,-200,-200,-200,-200,-200,-200,-200,-81,-77,-200,-200,-200
606,J15,10-4-2016 10:58:06,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,-200
607,J15,10-4-2016 10:57:59,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,-200
608,J15,10-4-2016 10:57:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65,-200,-200,-200
609,N15,10-4-2016 10:57:37,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200
610,N15,10-4-2016 10:57:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-61,-200,-200
611,N15,10-4-2016 10:57:31,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-59,-200,-200
612,N15,10-4-2016 10:57:30,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-64,-200,-200
613,S15,10-4-2016 10:55:02,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-82
614,S15,10-4-2016 10:54:43,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78
615,S15,10-4-2016 10:54:42,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78
616,T15,10-4-2016 10:54:17,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81
617,T15,10-4-2016 10:54:04,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-87
618,T15,10-4-2016 10:53:55,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85
619,U15,10-4-2016 10:52:13,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
620,U15,10-4-2016 10:51:51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-200,-81
621,U15,10-4-2016 10:51:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81
622,U15,10-4-2016 10:51:46,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
623,U15,10-4-2016 10:51:21,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
624,V15,10-4-2016 10:50:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81
625,V15,10-4-2016 10:50:56,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
626,V15,10-4-2016 10:50:45,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-64
627,V15,10-4-2016 10:50:43,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-60
628,V15,10-4-2016 10:50:31,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63
629,V15,10-4-2016 10:50:28,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67
630,V15,10-4-2016 10:50:24,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63
631,V15,10-4-2016 10:50:23,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65
632,W15,10-4-2016 10:50:15,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71
633,W15,10-4-2016 10:49:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-59
634,W15,10-4-2016 10:49:51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62
635,W15,10-4-2016 10:49:27,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71
636,W15,10-4-2016 10:49:24,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66
637,S01,10-3-2016 11:58:31,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
638,S01,10-3-2016 11:58:20,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200
639,S02,10-3-2016 11:58:12,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
640,S02,10-3-2016 11:58:06,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200
641,S02,10-3-2016 11:58:03,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
642,S02,10-3-2016 11:58:01,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
643,S02,10-3-2016 11:57:45,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
644,S02,10-3-2016 11:57:42,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
645,S02,10-3-2016 11:57:39,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
646,S03,10-3-2016 11:57:18,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
647,S03,10-3-2016 11:57:17,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
648,S03,10-3-2016 11:57:14,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200
649,S03,10-3-2016 11:57:06,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
650,S03,10-3-2016 11:57:02,-200,-200,-78,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
651,S03,10-3-2016 11:57:01,-200,-200,-82,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
652,S04,10-3-2016 11:56:50,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
653,S04,10-3-2016 11:56:48,-200,-200,-80,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
654,S04,10-3-2016 11:56:41,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
655,S04,10-3-2016 11:56:39,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
656,S04,10-3-2016 11:56:33,-200,-200,-200,-57,-200,-200,-200,-200,-200,-200,-200,-200,-200
657,S04,10-3-2016 11:56:32,-200,-200,-200,-57,-200,-200,-200,-200,-200,-200,-200,-200,-200
658,S05,10-3-2016 11:56:20,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200
659,S05,10-3-2016 11:56:02,-200,-200,-200,-62,-200,-200,-200,-200,-200,-200,-200,-200,-200
660,S05,10-3-2016 11:55:53,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
661,S05,10-3-2016 11:55:51,-200,-200,-200,-56,-200,-200,-200,-200,-200,-200,-200,-200,-200
662,S05,10-3-2016 11:55:49,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200
663,S05,10-3-2016 11:55:40,-200,-200,-200,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200
664,S05,10-3-2016 11:55:38,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200
665,S05,10-3-2016 11:55:36,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
666,S06,10-3-2016 11:55:17,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
667,S06,10-3-2016 11:55:15,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200
668,S06,10-3-2016 11:55:08,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
669,S06,10-3-2016 11:55:07,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
670,S06,10-3-2016 11:54:56,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200
671,S06,10-3-2016 11:54:55,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200
672,S06,10-3-2016 11:54:45,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200
673,S06,10-3-2016 11:54:43,-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200
674,S07,10-3-2016 11:54:30,-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200
675,S07,10-3-2016 11:54:29,-200,-200,-200,-200,-200,-75,-62,-200,-200,-200,-200,-200,-200
676,S07,10-3-2016 11:54:26,-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200
677,S07,10-3-2016 11:54:24,-200,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200
678,S07,10-3-2016 11:54:20,-200,-200,-200,-77,-200,-79,-63,-200,-200,-200,-200,-200,-200
679,S07,10-3-2016 11:54:18,-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,-200,-200
680,S07,10-3-2016 11:54:04,-200,-200,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200
681,S07,10-3-2016 11:54:02,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
682,S07,10-3-2016 11:53:54,-200,-200,-200,-77,-200,-200,-71,-200,-200,-200,-200,-200,-200
683,S07,10-3-2016 11:53:52,-200,-200,-200,-78,-200,-200,-66,-200,-200,-200,-200,-200,-200
684,S08,10-3-2016 11:53:36,-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200
685,S08,10-3-2016 11:53:34,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
686,S08,10-3-2016 11:53:25,-200,-200,-200,-81,-200,-200,-64,-200,-200,-200,-200,-200,-200
687,S08,10-3-2016 11:53:23,-200,-200,-200,-81,-200,-200,-72,-200,-200,-200,-200,-200,-200
688,L09,9-27-2016 12:38:58,-200,-200,-200,-200,-80,-200,-200,-78,-200,-200,-200,-200,-200
689,L09,9-27-2016 12:38:54,-78,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200
690,L08,9-27-2016 12:38:46,-200,-200,-200,-200,-200,-75,-200,-80,-200,-200,-200,-200,-200
691,L08,9-27-2016 12:38:29,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
692,L08,9-27-2016 12:38:28,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
693,L06,9-27-2016 12:38:02,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
694,L06,9-27-2016 12:38:00,-200,-77,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200
695,L06,9-27-2016 12:37:58,-200,-78,-200,-77,-72,-74,-200,-200,-200,-200,-200,-200,-200
696,L06,9-27-2016 12:37:57,-200,-200,-80,-77,-78,-78,-200,-200,-200,-200,-200,-200,-200
697,L05,9-27-2016 12:37:42,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
698,L05,9-27-2016 12:37:41,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200
699,L05,9-27-2016 12:37:33,-200,-81,-78,-200,-77,-80,-200,-200,-200,-200,-200,-200,-200
700,L05,9-27-2016 12:37:31,-200,-78,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
701,L04,9-27-2016 12:37:21,-200,-200,-78,-81,-200,-84,-200,-200,-200,-200,-200,-200,-200
702,L04,9-27-2016 12:37:20,-200,-79,-78,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
703,L04,9-27-2016 12:37:11,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
704,L04,9-27-2016 12:37:09,-200,-200,-78,-200,-200,-87,-200,-200,-200,-200,-200,-200,-200
705,L03,9-27-2016 12:36:41,-200,-200,-200,-80,-74,-82,-200,-200,-200,-200,-200,-200,-200
706,L02,9-27-2016 12:36:33,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200
707,L02,9-27-2016 12:36:26,-200,-77,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
708,L02,9-27-2016 12:36:17,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
709,L02,9-27-2016 12:36:07,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
710,K08,9-21-2016 11:34:54,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
711,K08,9-21-2016 11:34:52,-200,-200,-200,-200,-78,-77,-200,-200,-200,-200,-200,-200,-200
712,K08,9-21-2016 11:34:50,-200,-200,-200,-200,-76,-82,-200,-200,-200,-200,-200,-200,-200
713,K08,9-21-2016 11:34:44,-200,-200,-200,-200,-77,-79,-200,-200,-200,-200,-200,-200,-200
714,K08,9-21-2016 11:34:43,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
715,K08,9-21-2016 11:34:34,-200,-200,-200,-200,-80,-200,-200,-80,-200,-200,-200,-200,-200
716,K08,9-21-2016 11:34:32,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
717,K07,9-21-2016 11:34:22,-200,-200,-200,-200,-76,-77,-200,-200,-200,-200,-200,-200,-200
718,K07,9-21-2016 11:34:21,-200,-200,-200,-200,-75,-76,-200,-80,-200,-200,-200,-200,-200
719,K07,9-21-2016 11:34:18,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
720,K07,9-21-2016 11:34:07,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
721,K07,9-21-2016 11:34:01,-200,-200,-200,-200,-72,-78,-200,-200,-200,-200,-200,-200,-200
722,K07,9-21-2016 11:33:59,-200,-200,-200,-200,-73,-78,-200,-200,-200,-200,-200,-200,-200
723,K06,9-21-2016 11:33:41,-200,-200,-200,-200,-73,-77,-200,-200,-200,-200,-200,-200,-200
724,K06,9-21-2016 11:33:40,-200,-79,-200,-200,-74,-76,-200,-200,-200,-200,-200,-200,-200
725,K06,9-21-2016 11:33:38,-200,-82,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
726,K06,9-21-2016 11:33:36,-200,-200,-200,-200,-75,-79,-200,-200,-200,-200,-200,-200,-200
727,K06,9-21-2016 11:33:19,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
728,K06,9-21-2016 11:33:17,-200,-78,-200,-200,-78,-78,-200,-200,-200,-200,-200,-200,-200
729,K05,9-21-2016 11:32:51,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
730,K05,9-21-2016 11:32:41,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
