,quarter,stock,date,open,high,low,close,volume,percent_change_price,percent_change_volume_over_last_wk,previous_weeks_volume,next_weeks_open,next_weeks_close,percent_change_next_weeks_price,days_to_next_dividend,percent_return_next_dividend
336,1,WMT,1/7/2011,$54.23,$55.07,$53.76,$54.08,64231179,-0.2766,,,$53.65,$54.81,2.1621599999999996,61,0.684172
337,1,WMT,1/14/2011,$53.65,$55.36,$53.54,$54.81,48929455,2.1621599999999996,-23.82289137,64231179.0,$55.11,$55.73,1.1250200000000001,54,0.675059
338,1,WMT,1/21/2011,$55.11,$56.27,$54.71,$55.73,53009787,1.1250200000000001,8.339214079,48929455.0,$55.39,$56.70,2.36505,47,0.6639149999999999
339,1,WMT,1/28/2011,$55.39,$57.90,$55.30,$56.70,69546259,2.36505,31.19513006,53009787.0,$56.45,$56.03,-0.744021,40,0.6525569999999999
340,1,WMT,2/4/2011,$56.45,$56.58,$55.39,$56.03,60981950,-0.744021,-12.31455023,69546259.0,$56.07,$55.69,-0.677724,33,0.660361
341,1,WMT,2/11/2011,$56.07,$56.73,$55.30,$55.69,49477410,-0.677724,-18.86548397,60981950.0,$55.26,$55.38,0.21715500000000001,26,0.664392
342,1,WMT,2/18/2011,$55.26,$55.38,$54.35,$55.38,51556658,0.21715500000000001,4.202418841,49477410.0,$53.81,$51.75,-3.8282800000000003,19,0.668111
343,1,WMT,2/25/2011,$53.81,$54.01,$51.52,$51.75,92696912,-3.8282800000000003,79.79620013,51556658.0,$51.75,$52.07,0.6183569999999999,12,0.7149760000000001
344,1,WMT,3/4/2011,$51.75,$52.60,$51.68,$52.07,74964203,0.6183569999999999,-19.12977317,92696912.0,$52.26,$52.59,0.631458,5,0.7105819999999999
345,1,WMT,3/11/2011,$52.26,$53.88,$51.75,$52.59,69185186,0.631458,-7.709035471,74964203.0,$52.35,$51.52,-1.58548,61,0.7035560000000001
346,1,WMT,3/18/2011,$52.35,$52.52,$50.97,$51.52,63198175,-1.58548,-8.653602521,69185186.0,$51.73,$52.35,1.1985299999999999,54,0.718168
347,1,WMT,3/25/2011,$51.73,$52.95,$51.38,$52.35,53385178,1.1985299999999999,-15.52734236,63198175.0,$52.31,$52.13,-0.344102,47,0.706781
348,1,XOM,1/7/2011,$73.72,$75.90,$73.64,$75.59,101740933,2.5366299999999997,,,$75.13,$77.84,3.6070800000000003,52,0.582088
349,1,XOM,1/14/2011,$75.13,$77.84,$74.58,$77.84,74376886,3.6070800000000003,-26.89580899,101740933.0,$77.79,$78.98,1.52976,45,0.565262
350,1,XOM,1/21/2011,$77.79,$79.10,$76.77,$78.98,99941187,1.52976,34.37129782,74376886.0,$78.85,$78.99,0.177552,38,0.557103
351,1,XOM,1/28/2011,$78.85,$79.98,$77.93,$78.99,115376817,0.177552,15.4447135,99941187.0,$79.92,$83.28,4.2042,31,0.557033
352,1,XOM,2/4/2011,$79.92,$83.98,$79.01,$83.28,129743696,4.2042,12.45213672,115376817.0,$83.45,$82.82,-0.754943,24,0.528338
353,1,XOM,2/11/2011,$83.45,$84.00,$81.61,$82.82,85733429,-0.754943,-33.920929,129743696.0,$82.00,$84.50,3.04878,17,0.531273
354,1,XOM,2/18/2011,$82.00,$85.10,$81.80,$84.50,93325562,3.04878,8.855510725,85733429.0,$84.97,$85.34,0.43544799999999995,10,0.52071
355,1,XOM,2/25/2011,$84.97,$88.23,$84.73,$85.34,122018405,0.43544799999999995,30.74489174,93325562.0,$85.87,$85.08,-0.9199950000000001,3,0.5155850000000001
356,1,XOM,3/4/2011,$85.87,$86.56,$83.55,$85.08,102134160,-0.9199950000000001,-16.29610303,122018405.0,$85.84,$82.12,-4.33364,68,0.552421
357,1,XOM,3/11/2011,$85.84,$86.08,$80.10,$82.12,92727886,-4.33364,-9.209723759,102134160.0,$81.67,$80.85,-1.00404,61,0.572333
358,1,XOM,3/18/2011,$81.67,$82.64,$78.80,$80.85,123914255,-1.00404,33.63213629,92727886.0,$81.87,$83.62,2.13754,54,0.5813229999999999
359,1,XOM,3/25/2011,$81.87,$83.93,$81.86,$83.62,83364516,2.13754,-32.72403082,123914255.0,$83.86,$84.68,0.97782,47,0.562066
360,2,AA,4/1/2011,$17.13,$17.80,$17.02,$17.47,103320396,1.98482,8.131838957000001,95550392.0,$17.42,$17.92,2.87026,41,0.17172300000000001
361,2,AA,4/8/2011,$17.42,$18.47,$17.42,$17.92,129237024,2.87026,25.08374823,103320396.0,$18.06,$16.52,-8.52713,34,0.16741099999999998
362,2,AA,4/15/2011,$18.06,$18.19,$16.38,$16.52,213061090,-8.52713,64.86072134,129237024.0,$16.36,$16.97,3.7286099999999998,27,0.181598
363,2,AA,4/21/2011,$16.36,$16.97,$15.88,$16.97,85235391,3.7286099999999998,-59.99485828,213061090.0,$16.94,$17.00,0.354191,21,0.176783
364,2,AA,4/29/2011,$16.94,$17.24,$16.66,$17.00,90831895,0.354191,6.565939258999999,85235391.0,$17.27,$17.15,-0.694847,13,0.17647100000000002
365,2,AA,5/6/2011,$17.27,$17.96,$16.83,$17.15,225053559,-0.694847,147.7693094,90831895.0,$17.16,$17.10,-0.34965,6,0.174927
366,2,AA,5/13/2011,$17.16,$17.62,$16.75,$17.10,111630753,-0.34965,-50.39813923,225053559.0,$17.00,$16.26,-4.35294,82,0.175439
367,2,AA,5/20/2011,$17.00,$17.29,$16.26,$16.26,118281015,-4.35294,5.957374487999999,111630753.0,$15.96,$16.48,3.25815,75,0.184502
368,2,AA,5/27/2011,$15.96,$16.48,$15.83,$16.48,77236662,3.25815,-34.70071085,118281015.0,$16.73,$15.92,-4.8416,68,0.182039
369,2,AA,6/3/2011,$16.73,$16.83,$15.77,$15.92,77152591,-4.8416,-0.108848567,77236662.0,$15.92,$15.28,-4.0201,61,0.188442
370,2,AA,6/10/2011,$15.92,$16.03,$15.17,$15.28,94970970,-4.0201,23.09498459,77152591.0,$15.29,$14.72,-3.72793,54,0.19633499999999998
371,2,AA,6/17/2011,$15.29,$15.50,$14.59,$14.72,111273573,-3.72793,17.16588027,94970970.0,$14.67,$15.23,3.81731,47,0.20380399999999999
372,2,AA,6/24/2011,$14.67,$15.60,$14.56,$15.23,99423717,3.81731,-10.64929945,111273573.0,$15.22,$16.31,7.161630000000001,40,0.19698
373,2,AXP,4/1/2011,$45.54,$46.29,$45.11,$45.36,28738689,-0.395257,-6.687514765,30798332.0,$45.61,$46.28,1.46898,5,0.396825
374,2,AXP,4/8/2011,$45.61,$46.49,$45.10,$46.28,31114741,1.46898,8.267781457,28738689.0,$46.36,$46.25,-0.23727399999999998,82,0.388937
375,2,AXP,4/15/2011,$46.36,$46.95,$45.60,$46.25,29090940,-0.23727399999999998,-6.504315752,31114741.0,$45.85,$47.11,2.7480900000000004,75,0.389189
376,2,AXP,4/21/2011,$45.85,$47.48,$45.27,$47.11,22929313,2.7480900000000004,-21.18057031,29090940.0,$47.19,$49.08,4.00509,69,0.38208400000000003
377,2,AXP,4/29/2011,$47.19,$49.15,$46.77,$49.08,32470319,4.00509,41.61051838,22929313.0,$49.37,$50.20,1.68118,61,0.366748
378,2,AXP,5/6/2011,$49.37,$50.47,$49.08,$50.20,43997724,1.68118,35.50136049,32470319.0,$50.06,$49.49,-1.13863,54,0.358566
379,2,AXP,5/13/2011,$50.06,$50.46,$49.22,$49.49,35427164,-1.13863,-19.47955308,43997724.0,$49.42,$51.19,3.58155,47,0.36371
380,2,AXP,5/20/2011,$49.42,$51.97,$49.17,$51.19,36565612,3.58155,3.213488949,35427164.0,$50.74,$51.13,0.768624,40,0.35163099999999997
381,2,AXP,5/27/2011,$50.74,$51.38,$49.79,$51.13,26359875,0.768624,-27.91075123,36565612.0,$51.39,$49.28,-4.10586,33,0.352044
382,2,AXP,6/3/2011,$51.39,$51.70,$49.04,$49.28,25215640,-4.10586,-4.34082104,26359875.0,$49.13,$47.74,-2.82923,26,0.36526
383,2,AXP,6/10/2011,$49.13,$49.38,$47.33,$47.74,33828918,-2.82923,34.15847466,25215640.0,$47.96,$48.50,1.12594,19,0.377042
384,2,AXP,6/17/2011,$47.96,$49.14,$46.92,$48.50,37705374,1.12594,11.45900085,33828918.0,$48.35,$48.34,-0.0206825,12,0.371134
385,2,AXP,6/24/2011,$48.35,$50.15,$48.15,$48.34,34877916,-0.0206825,-7.498819664,37705374.0,$48.49,$52.34,7.939780000000001,5,0.37236199999999997
386,2,BA,4/1/2011,$73.50,$74.85,$73.03,$74.01,20590618,0.693878,-15.69357356,24423545.0,$73.38,$73.47,0.122649,40,0.567491
387,2,BA,4/8/2011,$73.38,$74.85,$72.71,$73.47,21220138,0.122649,3.0573147439999997,20590618.0,$73.65,$72.60,-1.42566,33,0.571662
388,2,BA,4/15/2011,$73.65,$74.28,$70.88,$72.60,19492289,-1.42566,-8.142496529,21220138.0,$72.72,$75.44,3.7403699999999995,26,0.578512
389,2,BA,4/21/2011,$72.72,$75.44,$71.75,$75.44,16947409,3.7403699999999995,-13.05582941,19492289.0,$75.51,$79.78,5.65488,20,0.5567340000000001
390,2,BA,4/29/2011,$75.51,$80.34,$74.68,$79.78,30503034,5.65488,79.98641562,16947409.0,$80.35,$79.31,-1.29434,12,0.5264479999999999
391,2,BA,5/6/2011,$80.35,$80.65,$78.09,$79.31,25394946,-1.29434,-16.74616368,30503034.0,$79.31,$79.03,-0.353045,5,0.529568
392,2,BA,5/13/2011,$79.31,$80.42,$78.48,$79.03,18368201,-0.353045,-27.66985604,25394946.0,$78.66,$77.52,-1.44928,89,0.5314439999999999
393,2,BA,5/20/2011,$78.66,$78.81,$75.83,$77.52,19990094,-1.44928,8.829895752999999,18368201.0,$76.55,$76.99,0.574788,82,0.541796
394,2,BA,5/27/2011,$76.55,$76.99,$75.13,$76.99,15886795,0.574788,-20.52666186,19990094.0,$77.80,$74.84,-3.8046300000000004,75,0.545525
395,2,BA,6/3/2011,$77.80,$78.35,$74.09,$74.84,17813730,-3.8046300000000004,12.12916136,15886795.0,$74.76,$72.69,-2.7688599999999997,68,0.5611970000000001
396,2,BA,6/10/2011,$74.76,$75.27,$72.61,$72.69,18574466,-2.7688599999999997,4.270503707,17813730.0,$73.06,$74.16,1.5056100000000001,61,0.577796
397,2,BA,6/17/2011,$73.06,$75.51,$72.69,$74.16,25381159,1.5056100000000001,36.64543035,18574466.0,$73.96,$71.26,-3.6506199999999995,54,0.566343
398,2,BA,6/24/2011,$73.96,$75.02,$70.29,$71.26,30675314,-3.6506199999999995,20.85860224,25381159.0,$71.44,$74.27,3.9613699999999996,47,0.589391
399,2,BAC,4/1/2011,$13.42,$13.61,$13.16,$13.37,499672763,-0.372578,-30.37656568,717678994.0,$13.40,$13.48,0.597015,61,0.0747943
400,2,BAC,4/8/2011,$13.40,$13.88,$13.37,$13.48,480033181,0.597015,-3.9304888030000003,499672763.0,$13.50,$12.82,-5.03704,54,0.074184
401,2,BAC,4/15/2011,$13.50,$13.64,$12.82,$12.82,670594575,-5.03704,39.69754624,480033181.0,$12.59,$12.31,-2.22399,47,0.0780031
402,2,BAC,4/21/2011,$12.59,$12.60,$12.15,$12.31,624897506,-2.22399,-6.814410779,670594575.0,$12.32,$12.28,-0.324675,41,0.08123480000000001
403,2,BAC,4/29/2011,$12.32,$12.60,$12.23,$12.28,557530217,-0.324675,-10.78053414,624897506.0,$12.36,$12.31,-0.404531,33,0.0814332
404,2,BAC,5/6/2011,$12.36,$12.71,$12.20,$12.31,577232010,-0.404531,3.533762368,557530217.0,$12.28,$11.93,-2.85016,26,0.08123480000000001
405,2,BAC,5/13/2011,$12.28,$12.43,$11.91,$11.93,623724296,-2.85016,8.054349931,577232010.0,$11.89,$11.58,-2.60723,19,0.0838223
406,2,BAC,5/20/2011,$11.89,$12.11,$11.53,$11.58,658968285,-2.60723,5.650571771,623724296.0,$11.47,$11.69,1.91805,12,0.0863558
407,2,BAC,5/27/2011,$11.47,$11.69,$11.29,$11.69,479389107,1.91805,-27.25156614,658968285.0,$11.87,$11.28,-4.97051,5,0.0855432
408,2,BAC,6/3/2011,$11.87,$11.92,$11.08,$11.28,596420503,-4.97051,24.41261061,479389107.0,$11.18,$10.80,-3.3989300000000005,89,0.0886525
409,2,BAC,6/10/2011,$11.18,$11.20,$10.41,$10.80,873241317,-3.3989300000000005,46.41369849,596420503.0,$10.89,$10.68,-1.9283700000000001,82,0.09259260000000001
410,2,BAC,6/17/2011,$10.89,$11.12,$10.40,$10.68,889460755,-1.9283700000000001,1.857383255,873241317.0,$10.59,$10.52,-0.6610010000000001,75,0.09363300000000001
411,2,BAC,6/24/2011,$10.59,$10.94,$10.48,$10.52,603098073,-0.6610010000000001,-32.19508903,889460755.0,$10.52,$11.09,5.41825,68,0.095057
412,2,CAT,4/1/2011,$109.54,$113.59,$108.61,$113.12,28116391,3.26821,-25.69164534,37837456.0,$113.75,$109.82,-3.45495,19,0.388967
413,2,CAT,4/8/2011,$113.75,$113.93,$108.88,$109.82,28772937,-3.45495,2.3351005469999997,28116391.0,$110.02,$107.21,-2.55408,12,0.400656
414,2,CAT,4/15/2011,$110.02,$110.30,$105.35,$107.21,30697889,-2.55408,6.690147758999999,28772937.0,$105.58,$109.42,3.63705,5,0.410409
415,2,CAT,4/21/2011,$105.58,$109.42,$102.16,$109.42,23938892,3.63705,-22.01779087,30697889.0,$109.24,$115.41,5.64811,88,0.42039799999999994
416,2,CAT,4/29/2011,$109.24,$116.25,$107.95,$115.41,34522949,5.64811,44.21281068,23938892.0,$116.24,$110.34,-5.07571,80,0.398579
417,2,CAT,5/6/2011,$116.24,$116.55,$108.39,$110.34,39678464,-5.07571,14.93358809,34522949.0,$110.80,$106.33,-4.0343,73,0.416893
418,2,CAT,5/13/2011,$110.80,$112.97,$106.02,$106.33,38211403,-4.0343,-3.697373467,39678464.0,$105.87,$104.33,-1.45461,66,0.43261499999999997
419,2,CAT,5/20/2011,$105.87,$108.27,$101.47,$104.33,54274252,-1.45461,42.03679462,38211403.0,$101.30,$104.60,3.25765,59,0.440909
420,2,CAT,5/27/2011,$101.30,$104.60,$100.30,$104.60,30213720,3.25765,-44.33139309,54274252.0,$106.41,$101.10,-4.990130000000001,52,0.439771
421,2,CAT,6/3/2011,$106.41,$106.60,$99.15,$101.10,35887587,-4.990130000000001,18.77910764,30213720.0,$100.25,$96.79,-3.45137,45,0.454995
422,2,CAT,6/10/2011,$100.25,$101.61,$96.42,$96.79,40431926,-3.45137,12.66270424,35887587.0,$96.93,$95.95,-1.01104,38,0.47525600000000007
423,2,CAT,6/17/2011,$96.93,$98.45,$94.20,$95.95,43606429,-1.01104,7.851476084,40431926.0,$96.49,$100.01,3.64805,31,0.479416
424,2,CAT,6/24/2011,$96.49,$102.50,$96.05,$100.01,43722864,3.64805,0.26701338,43606429.0,$99.96,$108.62,8.66347,24,0.459954
425,2,CSCO,4/1/2011,$17.36,$17.60,$16.99,$17.04,308644641,-1.84332,8.458427651000001,284574143.0,$17.01,$17.65,3.76249,95,0.352113
426,2,CSCO,4/8/2011,$17.01,$18.29,$17.00,$17.65,539982011,3.76249,74.95266053,308644641.0,$17.71,$17.03,-3.83964,88,0.339943
427,2,CSCO,4/15/2011,$17.71,$17.76,$16.97,$17.03,324203125,-3.83964,-39.96038416,539982011.0,$16.88,$16.94,0.35545,81,0.352319
428,2,CSCO,4/21/2011,$16.88,$16.96,$16.52,$16.94,249420898,0.35545,-23.06647322,324203125.0,$16.93,$17.52,3.48494,75,0.354191
429,2,CSCO,4/29/2011,$16.93,$17.64,$16.90,$17.52,412492845,3.48494,65.38022608,249420898.0,$17.51,$17.56,0.285551,67,0.342466
430,2,CSCO,5/6/2011,$17.51,$17.70,$17.28,$17.56,290282402,0.285551,-29.62728796,412492845.0,$17.53,$16.88,-3.70793,60,0.341686
431,2,CSCO,5/13/2011,$17.53,$17.99,$16.64,$16.88,563552552,-3.70793,94.13941325,290282402.0,$16.82,$16.53,-1.7241400000000002,53,0.35545
432,2,CSCO,5/20/2011,$16.82,$16.87,$16.34,$16.53,371711669,-1.7241400000000002,-34.04134758,563552552.0,$16.41,$16.46,0.304692,46,0.362976
433,2,CSCO,5/27/2011,$16.41,$16.46,$16.11,$16.46,235050333,0.304692,-36.76541454,371711669.0,$16.59,$16.01,-3.49608,39,0.36451999999999996
434,2,CSCO,6/3/2011,$16.59,$16.82,$15.98,$16.01,256069538,-3.49608,8.942427237,235050333.0,$16.04,$15.12,-5.73566,32,0.374766
435,2,CSCO,6/10/2011,$16.04,$16.17,$15.01,$15.12,412198054,-5.73566,60.971139799999996,256069538.0,$15.14,$14.97,-1.12285,25,0.396825
436,2,CSCO,6/17/2011,$15.14,$15.28,$14.78,$14.97,401380782,-1.12285,-2.624289924,412198054.0,$14.94,$14.93,-0.06693439999999999,18,0.400802
437,2,CSCO,6/24/2011,$14.94,$15.64,$14.92,$14.93,429730443,-0.06693439999999999,7.063033975,401380782.0,$14.94,$15.86,6.15797,11,0.401875
438,2,CVX,4/1/2011,$106.40,$109.65,$105.52,$108.32,35824123,1.8045099999999998,-9.55032801,39606692.0,$108.52,$109.66,1.0505,47,0.673929
439,2,CVX,4/8/2011,$108.52,$109.94,$107.51,$109.66,31958307,1.0505,-10.79109738,35824123.0,$109.74,$106.24,-3.1893599999999998,40,0.665694
440,2,CVX,4/15/2011,$109.74,$109.90,$103.13,$106.24,42617245,-3.1893599999999998,33.35263661,31958307.0,$104.95,$108.13,3.03001,33,0.687124
441,2,CVX,4/21/2011,$104.95,$108.34,$103.04,$108.13,18873837,3.03001,-55.71314617,42617245.0,$107.37,$109.44,1.9279099999999998,27,0.675113
442,2,CVX,4/29/2011,$107.37,$109.60,$106.68,$109.44,28004621,1.9279099999999998,48.37799542,18873837.0,$109.48,$102.88,-6.0285,19,0.667032
443,2,CVX,5/6/2011,$109.48,$109.57,$101.11,$102.88,44930373,-6.0285,60.43913967,28004621.0,$103.25,$102.39,-0.83293,12,0.709565
444,2,CVX,5/13/2011,$103.25,$104.95,$100.41,$102.39,43103424,-0.83293,-4.066178129,44930373.0,$102.03,$102.57,0.5292560000000001,5,0.71296
445,2,CVX,5/20/2011,$102.03,$104.53,$99.61,$102.57,39951901,0.5292560000000001,-7.311537477999999,43103424.0,$101.13,$103.21,2.0567599999999997,89,0.711709
446,2,CVX,5/27/2011,$101.13,$103.86,$100.70,$103.21,28858240,2.0567599999999997,-27.76754228,39951901.0,$104.61,$101.00,-3.45091,82,0.707296
447,2,CVX,6/3/2011,$104.61,$105.21,$99.57,$101.00,32206213,-3.45091,11.60144555,28858240.0,$100.90,$99.67,-1.2190299999999998,75,0.722772
448,2,CVX,6/10/2011,$100.90,$101.87,$98.98,$99.67,35612426,-1.2190299999999998,10.57626055,32206213.0,$100.04,$99.17,-0.8696520000000001,68,0.732417
449,2,CVX,6/17/2011,$100.04,$101.29,$97.71,$99.17,44845243,-0.8696520000000001,25.92582993,35612426.0,$98.88,$97.90,-0.9911,61,0.73611
450,2,CVX,6/24/2011,$98.88,$102.46,$97.00,$97.90,42615162,-0.9911,-4.972837364,44845243.0,$97.94,$104.09,6.27935,54,0.745659
451,2,DD,4/1/2011,$54.11,$55.80,$53.70,$55.19,23341552,1.99593,-4.590377398,24464568.0,$55.50,$55.40,-0.18018,40,0.742888
452,2,DD,4/8/2011,$55.50,$56.52,$55.00,$55.40,19685778,-0.18018,-15.66208622,23341552.0,$55.45,$54.89,-1.0099200000000002,33,0.7400720000000001
453,2,DD,4/15/2011,$55.45,$55.81,$53.17,$54.89,24059673,-1.0099200000000002,22.21855291,19685778.0,$54.28,$55.91,3.00295,26,0.746948
454,2,DD,4/21/2011,$54.28,$56.00,$53.19,$55.91,15537427,3.00295,-35.42128773,24059673.0,$55.69,$56.79,1.97522,20,0.733321
455,2,DD,4/29/2011,$55.69,$56.88,$54.54,$56.79,27349183,1.97522,76.02131292,15537427.0,$56.42,$54.63,-3.17263,12,0.721958
456,2,DD,5/6/2011,$56.42,$57.00,$53.59,$54.63,27498887,-3.17263,0.547380154,27349183.0,$54.94,$52.91,-3.6949400000000003,5,0.7505029999999999
457,2,DD,5/13/2011,$54.94,$56.13,$52.55,$52.91,27207924,-3.6949400000000003,-1.058090097,27498887.0,$52.74,$52.74,0.0,90,0.7749010000000001
458,2,DD,5/20/2011,$52.74,$54.00,$51.92,$52.74,27511651,0.0,1.116318173,27207924.0,$51.75,$52.56,1.56522,83,0.777399
459,2,DD,5/27/2011,$51.75,$52.56,$50.50,$52.56,24845668,1.56522,-9.690378087000001,27511651.0,$53.18,$50.29,-5.4343699999999995,76,0.780061
460,2,DD,6/3/2011,$53.18,$53.39,$50.11,$50.29,25203572,-5.4343699999999995,1.4405086630000001,24845668.0,$50.30,$49.78,-1.0338,69,0.815271
461,2,DD,6/10/2011,$50.30,$50.90,$49.52,$49.78,28186429,-1.0338,11.83505655,25203572.0,$50.03,$49.57,-0.9194479999999999,62,0.823624
462,2,DD,6/17/2011,$50.03,$50.63,$48.64,$49.57,36027620,-0.9194479999999999,27.81902951,28186429.0,$49.50,$51.96,4.9697,55,0.8271129999999999
463,2,DD,6/24/2011,$49.50,$51.98,$49.46,$51.96,34797906,4.9697,-3.413253498,36027620.0,$51.85,$54.47,5.05304,48,0.7890689999999999
464,2,DIS,4/1/2011,$43.19,$43.48,$42.36,$42.85,34130223,-0.787219,-16.13448039,40696371.0,$42.87,$41.76,-2.58922,252,0.9334889999999999
465,2,DIS,4/8/2011,$42.87,$43.05,$41.40,$41.76,39055258,-2.58922,14.43012839,34130223.0,$41.76,$41.52,-0.574713,245,0.9578540000000001
466,2,DIS,4/15/2011,$41.76,$42.02,$40.84,$41.52,40820710,-0.574713,4.52039518,39055258.0,$40.97,$42.27,3.17305,238,0.963391
467,2,DIS,4/21/2011,$40.97,$42.46,$40.45,$42.27,24312043,3.17305,-40.44189089,40820710.0,$42.34,$43.10,1.79499,232,0.946298
468,2,DIS,4/29/2011,$42.34,$43.35,$41.71,$43.10,30122091,1.79499,23.89781887,24312043.0,$43.47,$43.06,-0.9431790000000001,224,0.928074
469,2,DIS,5/6/2011,$43.47,$43.79,$42.30,$43.06,35369886,-0.9431790000000001,17.42174871,30122091.0,$43.32,$41.52,-4.15512,217,0.9289360000000001
470,2,DIS,5/13/2011,$43.32,$44.12,$40.94,$41.52,78855110,-4.15512,122.9442017,35369886.0,$41.26,$41.50,0.581677,210,0.963391
471,2,DIS,5/20/2011,$41.26,$41.84,$40.68,$41.50,50988843,0.581677,-35.33856842,78855110.0,$41.15,$41.52,0.899149,203,0.9638549999999999
472,2,DIS,5/27/2011,$41.15,$41.52,$40.55,$41.52,34651349,0.899149,-32.04131147,50988843.0,$41.90,$39.38,-6.01432,196,0.963391
473,2,DIS,6/3/2011,$41.90,$41.99,$39.17,$39.38,52169227,-6.01432,50.55467826,34651349.0,$39.18,$38.50,-1.73558,189,1.0157399999999999
474,2,DIS,6/10/2011,$39.18,$39.88,$38.42,$38.50,49099516,-1.73558,-5.884141239,52169227.0,$38.63,$38.04,-1.52731,182,1.03896
475,2,DIS,6/17/2011,$38.63,$38.86,$37.77,$38.04,54513950,-1.52731,11.02746919,49099516.0,$37.85,$37.58,-0.713342,175,1.05152
476,2,DIS,6/24/2011,$37.85,$38.89,$37.19,$37.58,50409504,-0.713342,-7.529166387999999,54513950.0,$37.62,$39.72,5.58214,168,1.0644
477,2,GE,4/1/2011,$19.81,$20.50,$19.53,$20.34,207897262,2.67542,-8.744575168999999,227819072.0,$20.73,$20.19,-2.60492,76,0.688299
478,2,GE,4/8/2011,$20.73,$20.75,$20.07,$20.19,238618636,-2.60492,14.77719028,207897262.0,$20.24,$20.04,-0.988142,69,0.6934130000000001
479,2,GE,4/15/2011,$20.24,$20.37,$19.60,$20.04,212315926,-0.988142,-11.02290686,238618636.0,$19.77,$19.95,0.9104700000000001,62,0.698603
480,2,GE,4/21/2011,$19.77,$20.54,$19.51,$19.95,182835072,0.9104700000000001,-13.88537099,212315926.0,$20.14,$20.45,1.5392299999999999,56,0.701754
481,2,GE,4/29/2011,$20.14,$20.85,$19.89,$20.45,280299000,1.5392299999999999,53.30701978,182835072.0,$20.70,$20.01,-3.33333,48,0.684597
482,2,GE,5/6/2011,$20.70,$20.71,$19.81,$20.01,235180053,-3.33333,-16.09672064,280299000.0,$19.97,$19.89,-0.40060100000000004,41,0.69965
483,2,GE,5/13/2011,$19.97,$20.42,$19.76,$19.89,195448891,-0.40060100000000004,-16.8939336,235180053.0,$19.85,$19.62,-1.15869,34,0.703871
484,2,GE,5/20/2011,$19.85,$20.05,$19.41,$19.62,228297982,-1.15869,16.8069979,195448891.0,$19.32,$19.44,0.6211180000000001,27,0.713558
485,2,GE,5/27/2011,$19.32,$19.52,$18.97,$19.44,169411364,0.6211180000000001,-25.79375318,228297982.0,$19.68,$18.82,-4.36992,20,0.7201649999999999
486,2,GE,6/3/2011,$19.68,$19.72,$18.75,$18.82,207576381,-4.36992,22.52801471,169411364.0,$18.71,$18.32,-2.08445,13,0.7438899999999999
487,2,GE,6/10/2011,$18.71,$18.80,$18.14,$18.32,260898990,-2.08445,25.68818704,207576381.0,$18.31,$18.49,0.9830690000000001,6,0.764192
488,2,GE,6/17/2011,$18.31,$18.90,$18.20,$18.49,261979707,0.9830690000000001,0.41422812700000006,260898990.0,$18.34,$17.97,-2.01745,90,0.811249
489,2,GE,6/24/2011,$18.34,$18.94,$17.97,$17.97,295978977,-2.01745,12.9778258,261979707.0,$18.00,$19.20,6.66667,83,0.834725
490,2,HD,4/1/2011,$37.46,$37.87,$36.62,$37.56,52881329,0.26695100000000005,31.09707946,40337534.0,$37.48,$37.46,-0.05336180000000001,74,0.665602
491,2,HD,4/8/2011,$37.48,$37.96,$37.21,$37.46,47021433,-0.05336180000000001,-11.08121923,52881329.0,$37.45,$38.17,1.9225599999999998,67,0.667379
492,2,HD,4/15/2011,$37.45,$38.40,$37.17,$38.17,42983064,1.9225599999999998,-8.588357993999999,47021433.0,$37.70,$37.80,0.265252,60,0.6549649999999999
493,2,HD,4/21/2011,$37.70,$38.50,$37.20,$37.80,24190528,0.265252,-43.72079198,42983064.0,$37.61,$37.15,-1.22308,54,0.6613760000000001
494,2,HD,4/29/2011,$37.61,$37.71,$36.94,$37.15,61019095,-1.22308,152.2437501,24190528.0,$37.44,$36.99,-1.20192,46,0.672948
495,2,HD,5/6/2011,$37.44,$37.67,$36.77,$36.99,52439439,-1.20192,-14.0606084,61019095.0,$36.93,$37.01,0.216626,39,0.675858
496,2,HD,5/13/2011,$36.93,$37.43,$36.70,$37.01,41391929,0.216626,-21.06717808,52439439.0,$36.69,$37.05,0.981194,32,0.675493
497,2,HD,5/20/2011,$36.69,$37.94,$36.55,$37.05,53378802,0.981194,28.95944521,41391929.0,$36.00,$36.00,0.0,25,0.674764
498,2,HD,5/27/2011,$36.00,$37.00,$36.00,$36.00,40673778,0.0,-23.80162822,53378802.0,$36.18,$34.63,-4.28413,18,0.694444
499,2,HD,6/3/2011,$36.18,$36.28,$34.43,$34.63,39307513,-4.28413,-3.3590806339999997,40673778.0,$34.53,$33.47,-3.0697900000000002,11,0.721917
500,2,HD,6/10/2011,$34.53,$35.02,$33.42,$33.47,45606663,-3.0697900000000002,16.02530794,39307513.0,$33.46,$34.53,3.19785,4,0.746938
501,2,HD,6/17/2011,$33.46,$34.93,$33.41,$34.53,76297124,3.19785,67.29380968,45606663.0,$34.29,$35.08,2.30388,74,0.724008
502,2,HD,6/24/2011,$34.29,$35.69,$34.28,$35.08,65416820,2.30388,-14.26043792,76297124.0,$35.03,$36.73,4.8529800000000005,67,0.712657
503,2,HPQ,4/1/2011,$42.42,$42.83,$37.60,$40.98,90069975,-3.3946300000000003,15.34218914,78089358.0,$40.65,$40.70,0.123001,73,0.317228
