,SystemCodeNumber,Capacity,Occupancy,LastUpdated
18603,BHMNCPPLS01,450,138,2016-11-25 12:34:55
18604,BHMNCPPLS01,450,139,2016-11-25 12:54:55
18605,BHMNCPPLS01,450,146,2016-11-25 13:27:56
18606,BHMNCPPLS01,450,145,2016-11-25 14:00:58
18607,BHMNCPPLS01,450,141,2016-11-25 14:34:59
18608,BHMNCPPLS01,450,128,2016-11-25 15:00:56
18609,BHMNCPPLS01,450,110,2016-11-25 15:27:59
18610,BHMNCPPLS01,450,91,2016-11-25 16:00:59
18611,BHMNCPPLS01,450,79,2016-11-25 16:27:58
18612,BHMNCPPLS01,450,16,2016-11-26 08:28:01
18613,BHMNCPPLS01,450,16,2016-11-26 08:28:01
18614,BHMNCPPLS01,450,32,2016-11-26 09:01:01
18615,BHMNCPPLS01,450,47,2016-11-26 09:35:02
18616,BHMNCPPLS01,450,66,2016-11-26 10:01:04
18617,BHMNCPPLS01,450,82,2016-11-26 10:35:03
18618,BHMNCPPLS01,450,103,2016-11-26 11:01:03
18619,BHMNCPPLS01,450,102,2016-11-26 11:28:02
18620,BHMNCPPLS01,450,133,2016-11-26 12:01:04
18621,BHMNCPPLS01,450,160,2016-11-26 12:28:02
18622,BHMNCPPLS01,450,182,2016-11-26 13:01:03
18623,BHMNCPPLS01,450,202,2016-11-26 13:28:04
18624,BHMNCPPLS01,450,233,2016-11-26 14:01:02
18625,BHMNCPPLS01,450,338,2016-11-26 14:41:04
18626,BHMNCPPLS01,450,369,2016-11-26 15:01:02
18627,BHMNCPPLS01,450,377,2016-11-26 15:28:04
18628,BHMNCPPLS01,450,359,2016-11-26 16:01:04
18629,BHMNCPPLS01,450,333,2016-11-26 16:28:05
18630,BHMNCPPLS01,450,18,2016-11-27 08:52:22
18631,BHMNCPPLS01,450,18,2016-11-27 08:52:22
18632,BHMNCPPLS01,450,18,2016-11-27 08:52:22
18633,BHMNCPPLS01,450,18,2016-11-27 08:52:22
18634,BHMNCPPLS01,450,18,2016-11-27 09:32:21
18635,BHMNCPPLS01,450,36,2016-11-27 10:15:19
18636,BHMNCPPLS01,450,64,2016-11-27 10:58:21
18637,BHMNCPPLS01,450,93,2016-11-27 11:31:20
18638,BHMNCPPLS01,450,123,2016-11-27 12:01:25
18639,BHMNCPPLS01,450,162,2016-11-27 12:32:25
18640,BHMNCPPLS01,450,193,2016-11-27 13:08:25
18641,BHMNCPPLS01,450,207,2016-11-27 13:32:24
18642,BHMNCPPLS01,450,221,2016-11-27 14:02:23
18643,BHMNCPPLS01,450,237,2016-11-27 14:25:25
18644,BHMNCPPLS01,450,250,2016-11-27 15:01:22
18645,BHMNCPPLS01,450,222,2016-11-27 15:32:23
18646,BHMNCPPLS01,450,200,2016-11-27 16:01:23
18647,BHMNCPPLS01,450,172,2016-11-27 16:32:24
18648,BHMNCPPLS01,450,18,2016-11-29 07:55:29
18649,BHMNCPPLS01,450,22,2016-11-29 08:22:29
18650,BHMNCPPLS01,450,26,2016-11-29 08:55:35
18651,BHMNCPPLS01,450,30,2016-11-29 09:28:32
18652,BHMNCPPLS01,450,45,2016-11-29 09:55:33
18653,BHMNCPPLS01,450,52,2016-11-29 10:21:36
18654,BHMNCPPLS01,450,78,2016-11-29 10:55:33
18655,BHMNCPPLS01,450,93,2016-11-29 11:28:34
18656,BHMNCPPLS01,450,94,2016-11-29 11:55:30
18657,BHMNCPPLS01,450,102,2016-11-29 12:28:36
18658,BHMNCPPLS01,450,109,2016-11-29 13:02:35
18659,BHMNCPPLS01,450,108,2016-11-29 13:28:30
18660,BHMNCPPLS01,450,106,2016-11-29 14:01:32
18661,BHMNCPPLS01,450,102,2016-11-29 14:28:36
18662,BHMNCPPLS01,450,95,2016-11-29 14:55:34
18663,BHMNCPPLS01,450,74,2016-11-29 15:28:35
18664,BHMNCPPLS01,450,68,2016-11-29 16:02:35
18665,BHMNCPPLS01,450,61,2016-11-29 16:22:33
18666,BHMNCPPLS01,450,19,2016-11-30 08:02:35
18667,BHMNCPPLS01,450,23,2016-11-30 08:28:35
18668,BHMNCPPLS01,450,27,2016-11-30 08:35:41
18669,BHMNCPPLS01,450,43,2016-11-30 09:28:40
18670,BHMNCPPLS01,450,54,2016-11-30 09:55:35
18671,BHMNCPPLS01,450,65,2016-11-30 10:28:38
18672,BHMNCPPLS01,450,84,2016-11-30 10:55:36
18673,BHMNCPPLS01,450,98,2016-11-30 11:28:40
18674,BHMNCPPLS01,450,104,2016-11-30 12:01:36
18675,BHMNCPPLS01,450,108,2016-11-30 12:28:37
18676,BHMNCPPLS01,450,102,2016-11-30 13:01:39
18677,BHMNCPPLS01,450,105,2016-11-30 13:28:41
18678,BHMNCPPLS01,450,111,2016-11-30 14:01:36
18679,BHMNCPPLS01,450,113,2016-11-30 14:22:39
18680,BHMNCPPLS01,450,105,2016-11-30 15:01:39
18681,BHMNCPPLS01,450,95,2016-11-30 15:28:40
18682,BHMNCPPLS01,450,82,2016-11-30 16:01:39
18683,BHMNCPPLS01,450,74,2016-11-30 16:28:40
18684,BHMNCPPLS01,450,33,2016-12-01 07:58:40
18685,BHMNCPPLS01,450,35,2016-12-01 08:18:40
18686,BHMNCPPLS01,450,41,2016-12-01 08:58:41
18687,BHMNCPPLS01,450,47,2016-12-01 09:25:44
18688,BHMNCPPLS01,450,53,2016-12-01 09:58:41
18689,BHMNCPPLS01,450,75,2016-12-01 10:25:43
18690,BHMNCPPLS01,450,89,2016-12-01 10:58:45
18691,BHMNCPPLS01,450,109,2016-12-01 11:32:41
18692,BHMNCPPLS01,450,125,2016-12-01 11:58:45
18693,BHMNCPPLS01,450,132,2016-12-01 12:25:45
18694,BHMNCPPLS01,450,153,2016-12-01 12:58:47
18695,BHMNCPPLS01,450,159,2016-12-01 13:25:45
18696,BHMNCPPLS01,450,154,2016-12-01 13:58:48
18697,BHMNCPPLS01,450,146,2016-12-01 14:25:46
18698,BHMNCPPLS01,450,129,2016-12-01 14:58:46
18699,BHMNCPPLS01,450,125,2016-12-01 15:25:42
18700,BHMNCPPLS01,450,112,2016-12-01 15:58:47
18701,BHMNCPPLS01,450,96,2016-12-01 16:25:44
18702,BHMNCPPLS01,450,28,2016-12-02 08:28:48
18703,BHMNCPPLS01,450,28,2016-12-02 08:28:48
18704,BHMNCPPLS01,450,34,2016-12-02 08:55:52
18705,BHMNCPPLS01,450,42,2016-12-02 09:22:50
18706,BHMNCPPLS01,450,57,2016-12-02 10:02:52
18707,BHMNCPPLS01,450,72,2016-12-02 10:28:53
18708,BHMNCPPLS01,450,87,2016-12-02 11:01:53
18709,BHMNCPPLS01,450,102,2016-12-02 11:28:49
18710,BHMNCPPLS01,450,121,2016-12-02 12:01:51
18711,BHMNCPPLS01,450,135,2016-12-02 12:28:52
18712,BHMNCPPLS01,450,174,2016-12-02 12:58:51
18713,BHMNCPPLS01,450,179,2016-12-02 13:25:52
18714,BHMNCPPLS01,450,158,2016-12-02 13:52:51
18715,BHMNCPPLS01,450,156,2016-12-02 14:25:50
18716,BHMNCPPLS01,450,132,2016-12-02 14:58:50
18717,BHMNCPPLS01,450,117,2016-12-02 15:31:52
18718,BHMNCPPLS01,450,100,2016-12-02 15:58:52
18719,BHMNCPPLS01,450,82,2016-12-02 16:32:54
18720,BHMNCPPLS01,450,25,2016-12-05 08:29:08
18721,BHMNCPPLS01,450,25,2016-12-05 08:29:08
18722,BHMNCPPLS01,450,30,2016-12-05 09:02:08
18723,BHMNCPPLS01,450,34,2016-12-05 09:23:07
18724,BHMNCPPLS01,450,52,2016-12-05 10:03:04
18725,BHMNCPPLS01,450,61,2016-12-05 10:29:08
18726,BHMNCPPLS01,450,84,2016-12-05 11:02:06
18727,BHMNCPPLS01,450,109,2016-12-05 11:29:09
18728,BHMNCPPLS01,450,130,2016-12-05 11:56:10
18729,BHMNCPPLS01,450,160,2016-12-05 12:29:10
18730,BHMNCPPLS01,450,184,2016-12-05 13:02:08
18731,BHMNCPPLS01,450,175,2016-12-05 13:29:09
18732,BHMNCPPLS01,450,170,2016-12-05 14:02:11
18733,BHMNCPPLS01,450,152,2016-12-05 14:29:08
18734,BHMNCPPLS01,450,128,2016-12-05 15:02:10
18735,BHMNCPPLS01,450,118,2016-12-05 15:29:11
18736,BHMNCPPLS01,450,93,2016-12-05 16:02:11
18737,BHMNCPPLS01,450,83,2016-12-05 16:29:05
18738,BHMNCPPLS01,450,25,2016-12-06 07:56:10
18739,BHMNCPPLS01,450,25,2016-12-06 07:56:10
18740,BHMNCPPLS01,450,27,2016-12-06 08:22:10
18741,BHMNCPPLS01,450,35,2016-12-06 09:22:10
18742,BHMNCPPLS01,450,49,2016-12-06 10:02:12
18743,BHMNCPPLS01,450,62,2016-12-06 10:29:11
18744,BHMNCPPLS01,450,83,2016-12-06 11:02:16
18745,BHMNCPPLS01,450,95,2016-12-06 11:29:14
18746,BHMNCPPLS01,450,112,2016-12-06 11:56:16
18747,BHMNCPPLS01,450,118,2016-12-06 12:29:11
18748,BHMNCPPLS01,450,119,2016-12-06 12:56:16
18749,BHMNCPPLS01,450,127,2016-12-06 13:29:16
18750,BHMNCPPLS01,450,127,2016-12-06 14:02:16
18751,BHMNCPPLS01,450,118,2016-12-06 14:29:14
18752,BHMNCPPLS01,450,112,2016-12-06 15:02:17
18753,BHMNCPPLS01,450,103,2016-12-06 15:29:17
18754,BHMNCPPLS01,450,92,2016-12-06 16:02:16
18755,BHMNCPPLS01,450,80,2016-12-06 16:29:16
18756,BHMNCPPLS01,450,38,2016-12-07 07:52:19
18757,BHMNCPPLS01,450,42,2016-12-07 08:26:20
18758,BHMNCPPLS01,450,43,2016-12-07 08:46:21
18759,BHMNCPPLS01,450,47,2016-12-07 09:26:22
18760,BHMNCPPLS01,450,51,2016-12-07 09:59:20
18761,BHMNCPPLS01,450,61,2016-12-07 10:26:21
18762,BHMNCPPLS01,450,79,2016-12-07 10:59:20
18763,BHMNCPPLS01,450,90,2016-12-07 11:19:22
18764,BHMNCPPLS01,450,116,2016-12-07 11:59:20
18765,BHMNCPPLS01,450,124,2016-12-07 12:26:21
18766,BHMNCPPLS01,450,137,2016-12-07 12:52:23
18767,BHMNCPPLS01,450,153,2016-12-07 13:26:23
18768,BHMNCPPLS01,450,144,2016-12-07 13:59:22
18769,BHMNCPPLS01,450,133,2016-12-07 14:26:23
18770,BHMNCPPLS01,450,113,2016-12-07 14:59:22
18771,BHMNCPPLS01,450,90,2016-12-07 15:32:22
18772,BHMNCPPLS01,450,85,2016-12-07 15:59:23
18773,BHMNCPPLS01,450,84,2016-12-07 16:32:23
18774,BHMNCPPLS01,450,33,2016-12-08 07:32:25
18775,BHMNCPPLS01,450,37,2016-12-08 08:12:23
18776,BHMNCPPLS01,450,39,2016-12-08 08:39:22
18777,BHMNCPPLS01,450,52,2016-12-08 09:26:27
18778,BHMNCPPLS01,450,62,2016-12-08 09:59:28
18779,BHMNCPPLS01,450,89,2016-12-08 10:32:22
18780,BHMNCPPLS01,450,102,2016-12-08 10:59:25
18781,BHMNCPPLS01,450,115,2016-12-08 11:32:28
18782,BHMNCPPLS01,450,126,2016-12-08 11:59:28
18783,BHMNCPPLS01,450,125,2016-12-08 12:25:24
18784,BHMNCPPLS01,450,133,2016-12-08 12:59:24
18785,BHMNCPPLS01,450,148,2016-12-08 13:25:28
18786,BHMNCPPLS01,450,157,2016-12-08 13:59:28
18787,BHMNCPPLS01,450,155,2016-12-08 14:26:29
18788,BHMNCPPLS01,450,144,2016-12-08 14:59:29
18789,BHMNCPPLS01,450,135,2016-12-08 15:26:23
18790,BHMNCPPLS01,450,118,2016-12-08 15:59:27
18791,BHMNCPPLS01,450,95,2016-12-08 16:32:27
18792,BHMNCPPLS01,450,29,2016-12-09 08:09:33
18793,BHMNCPPLS01,450,29,2016-12-09 08:09:33
18794,BHMNCPPLS01,450,36,2016-12-09 08:55:33
18795,BHMNCPPLS01,450,43,2016-12-09 09:29:31
18796,BHMNCPPLS01,450,51,2016-12-09 09:55:30
18797,BHMNCPPLS01,450,67,2016-12-09 10:29:29
18798,BHMNCPPLS01,450,84,2016-12-09 10:56:33
18799,BHMNCPPLS01,450,107,2016-12-09 11:29:33
18800,BHMNCPPLS01,450,123,2016-12-09 11:56:32
18801,BHMNCPPLS01,450,147,2016-12-09 12:29:31
18802,BHMNCPPLS01,450,156,2016-12-09 13:02:32
18803,BHMNCPPLS01,450,170,2016-12-09 13:29:31
18804,BHMNCPPLS01,450,159,2016-12-09 14:02:34
18805,BHMNCPPLS01,450,144,2016-12-09 14:29:33
18806,BHMNCPPLS01,450,134,2016-12-09 14:56:31
18807,BHMNCPPLS01,450,106,2016-12-09 15:29:34
18808,BHMNCPPLS01,450,84,2016-12-09 16:02:32
18809,BHMNCPPLS01,450,74,2016-12-09 16:29:30
18810,BHMNCPPLS01,450,25,2016-12-10 07:59:34
18811,BHMNCPPLS01,450,29,2016-12-10 08:29:33
18812,BHMNCPPLS01,450,39,2016-12-10 09:02:35
18813,BHMNCPPLS01,450,55,2016-12-10 09:29:38
18814,BHMNCPPLS01,450,71,2016-12-10 09:55:38
18815,BHMNCPPLS01,450,87,2016-12-10 10:29:38
18816,BHMNCPPLS01,450,105,2016-12-10 11:02:39
18817,BHMNCPPLS01,450,124,2016-12-10 11:29:39
18818,BHMNCPPLS01,450,150,2016-12-10 12:02:38
18819,BHMNCPPLS01,450,164,2016-12-10 12:29:40
18820,BHMNCPPLS01,450,169,2016-12-10 12:55:40
18821,BHMNCPPLS01,450,182,2016-12-10 13:29:39
18822,BHMNCPPLS01,450,189,2016-12-10 13:56:35
18823,BHMNCPPLS01,450,197,2016-12-10 14:22:38
18824,BHMNCPPLS01,450,204,2016-12-10 14:59:36
18825,BHMNCPPLS01,450,201,2016-12-10 15:25:39
18826,BHMNCPPLS01,450,196,2016-12-10 15:59:39
18827,BHMNCPPLS01,450,188,2016-12-10 16:25:40
18828,BHMNCPPLS01,450,20,2016-12-11 08:09:39
18829,BHMNCPPLS01,450,20,2016-12-11 08:09:39
18830,BHMNCPPLS01,450,20,2016-12-11 08:09:39
18831,BHMNCPPLS01,450,22,2016-12-11 09:19:39
18832,BHMNCPPLS01,450,30,2016-12-11 09:59:44
18833,BHMNCPPLS01,450,46,2016-12-11 10:25:42
18834,BHMNCPPLS01,450,79,2016-12-11 10:59:45
18835,BHMNCPPLS01,450,134,2016-12-11 11:26:10
18836,BHMNCPPLS01,450,190,2016-12-11 11:59:45
18837,BHMNCPPLS01,450,225,2016-12-11 12:32:41
18838,BHMNCPPLS01,450,263,2016-12-11 13:05:46
18839,BHMNCPPLS01,450,273,2016-12-11 13:26:45
18840,BHMNCPPLS01,450,305,2016-12-11 13:59:44
18841,BHMNCPPLS01,450,307,2016-12-11 14:32:44
18842,BHMNCPPLS01,450,285,2016-12-11 14:59:43
18843,BHMNCPPLS01,450,271,2016-12-11 15:25:45
18844,BHMNCPPLS01,450,233,2016-12-11 15:59:46
18845,BHMNCPPLS01,450,206,2016-12-11 16:25:46
18846,BHMNCPPLS01,450,25,2016-12-12 07:42:45
18847,BHMNCPPLS01,450,30,2016-12-12 08:22:45
18848,BHMNCPPLS01,450,35,2016-12-12 08:56:45
18849,BHMNCPPLS01,450,41,2016-12-12 09:29:48
18850,BHMNCPPLS01,450,69,2016-12-12 10:02:49
18851,BHMNCPPLS01,450,99,2016-12-12 10:29:50
18852,BHMNCPPLS01,450,122,2016-12-12 11:02:50
18853,BHMNCPPLS01,450,134,2016-12-12 11:29:51
18854,BHMNCPPLS01,450,146,2016-12-12 11:55:49
18855,BHMNCPPLS01,450,165,2016-12-12 12:29:50
18856,BHMNCPPLS01,450,179,2016-12-12 12:56:46
18857,BHMNCPPLS01,450,175,2016-12-12 13:29:50
18858,BHMNCPPLS01,450,164,2016-12-12 14:02:50
18859,BHMNCPPLS01,450,147,2016-12-12 14:29:49
18860,BHMNCPPLS01,450,133,2016-12-12 14:55:51
18861,BHMNCPPLS01,450,114,2016-12-12 15:29:47
18862,BHMNCPPLS01,450,101,2016-12-12 15:56:51
18863,BHMNCPPLS01,450,89,2016-12-12 16:29:51
18864,BHMNCPPLS01,450,33,2016-12-13 07:55:51
18865,BHMNCPPLS01,450,31,2016-12-13 08:29:53
18866,BHMNCPPLS01,450,33,2016-12-13 08:55:55
18867,BHMNCPPLS01,450,49,2016-12-13 09:29:54
18868,BHMNCPPLS01,450,67,2016-12-13 09:55:56
18869,BHMNCPPLS01,450,88,2016-12-13 10:29:54
18870,BHMNCPPLS01,450,94,2016-12-13 11:02:54
18871,BHMNCPPLS01,450,107,2016-12-13 11:29:55
18872,BHMNCPPLS01,450,128,2016-12-13 12:02:55
18873,BHMNCPPLS01,450,143,2016-12-13 12:29:55
18874,BHMNCPPLS01,450,153,2016-12-13 13:02:55
18875,BHMNCPPLS01,450,151,2016-12-13 13:55:56
18876,BHMNCPPLS01,450,136,2016-12-13 14:29:57
18877,BHMNCPPLS01,450,129,2016-12-13 14:56:52
18878,BHMNCPPLS01,450,110,2016-12-13 15:28:52
18879,BHMNCPPLS01,450,99,2016-12-13 16:02:56
18880,BHMNCPPLS01,450,84,2016-12-13 16:29:56
18881,BHMNCPPLS01,450,40,2016-12-14 08:03:01
18882,BHMNCPPLS01,450,45,2016-12-14 08:43:00
18883,BHMNCPPLS01,450,50,2016-12-14 09:03:01
18884,BHMNCPPLS01,450,56,2016-12-14 09:29:57
18885,BHMNCPPLS01,450,70,2016-12-14 10:02:59
18886,BHMNCPPLS01,450,89,2016-12-14 10:30:01
18887,BHMNCPPLS01,450,113,2016-12-14 11:30:01
18888,BHMNCPPLS01,450,118,2016-12-14 12:02:58
18889,BHMNCPPLS01,450,133,2016-12-14 12:30:00
18890,BHMNCPPLS01,450,143,2016-12-14 13:03:02
18891,BHMNCPPLS01,450,144,2016-12-14 13:29:57
18892,BHMNCPPLS01,450,141,2016-12-14 14:03:00
18893,BHMNCPPLS01,450,129,2016-12-14 14:30:01
18894,BHMNCPPLS01,450,119,2016-12-14 14:56:03
18895,BHMNCPPLS01,450,105,2016-12-14 15:30:00
18896,BHMNCPPLS01,450,98,2016-12-14 15:56:02
18897,BHMNCPPLS01,450,83,2016-12-14 16:30:00
18898,BHMNCPPLS01,450,42,2016-12-15 08:30:06
18899,BHMNCPPLS01,450,45,2016-12-15 08:43:02
18900,BHMNCPPLS01,450,49,2016-12-15 09:10:05
18901,BHMNCPPLS01,450,69,2016-12-15 09:57:02
18902,BHMNCPPLS01,450,94,2016-12-15 10:30:07
18903,BHMNCPPLS01,450,117,2016-12-15 11:03:05
18904,BHMNCPPLS01,450,118,2016-12-15 11:09:07
18905,BHMNCPPLS01,450,134,2016-12-15 12:00:02
18906,BHMNCPPLS01,450,157,2016-12-15 12:26:03
18907,BHMNCPPLS01,450,169,2016-12-15 13:00:07
18908,BHMNCPPLS01,450,176,2016-12-15 13:26:08
18909,BHMNCPPLS01,450,173,2016-12-15 14:00:06
18910,BHMNCPPLS01,450,168,2016-12-15 14:26:06
18911,BHMNCPPLS01,450,149,2016-12-15 15:00:07
18912,BHMNCPPLS01,450,129,2016-12-15 15:26:03
18913,BHMNCPPLS01,450,115,2016-12-15 16:03:03
18914,BHMNCPPLS01,450,113,2016-12-15 16:30:07
18915,BHMNCPPLS01,450,33,2016-12-16 07:40:07
18916,BHMNCPPLS01,450,39,2016-12-16 08:30:12
18917,BHMNCPPLS01,450,46,2016-12-16 09:03:07
18918,BHMNCPPLS01,450,59,2016-12-16 09:30:12
18919,BHMNCPPLS01,450,71,2016-12-16 10:03:09
18920,BHMNCPPLS01,450,91,2016-12-16 10:29:08
18921,BHMNCPPLS01,450,113,2016-12-16 11:03:08
18922,BHMNCPPLS01,450,116,2016-12-16 11:30:10
18923,BHMNCPPLS01,450,127,2016-12-16 11:56:10
18924,BHMNCPPLS01,450,132,2016-12-16 12:30:11
18925,BHMNCPPLS01,450,145,2016-12-16 12:56:12
18926,BHMNCPPLS01,450,154,2016-12-16 13:30:12
18927,BHMNCPPLS01,450,157,2016-12-16 13:56:11
18928,BHMNCPPLS01,450,149,2016-12-16 14:30:10
18929,BHMNCPPLS01,450,135,2016-12-16 14:56:11
18930,BHMNCPPLS01,450,118,2016-12-16 15:30:10
18931,BHMNCPPLS01,450,104,2016-12-16 16:03:11
18932,BHMNCPPLS01,450,88,2016-12-16 16:30:12
18933,BHMNCPPLS01,450,22,2016-12-17 07:53:15
18934,BHMNCPPLS01,450,27,2016-12-17 08:19:15
18935,BHMNCPPLS01,450,46,2016-12-17 09:00:13
18936,BHMNCPPLS01,450,61,2016-12-17 09:26:17
18937,BHMNCPPLS01,450,90,2016-12-17 09:59:17
18938,BHMNCPPLS01,450,109,2016-12-17 10:33:17
18939,BHMNCPPLS01,450,106,2016-12-17 11:00:17
18940,BHMNCPPLS01,450,118,2016-12-17 11:33:16
18941,BHMNCPPLS01,450,134,2016-12-17 12:00:17
18942,BHMNCPPLS01,450,143,2016-12-17 12:26:17
18943,BHMNCPPLS01,450,161,2016-12-17 13:00:18
18944,BHMNCPPLS01,450,176,2016-12-17 13:27:17
18945,BHMNCPPLS01,450,203,2016-12-17 14:00:17
18946,BHMNCPPLS01,450,215,2016-12-17 14:30:19
18947,BHMNCPPLS01,450,212,2016-12-17 15:03:18
18948,BHMNCPPLS01,450,215,2016-12-17 15:30:19
18949,BHMNCPPLS01,450,211,2016-12-17 15:57:15
18950,BHMNCPPLS01,450,192,2016-12-17 16:30:16
18951,BHMNCPPLS01,450,20,2016-12-18 08:03:24
18952,BHMNCPPLS01,450,21,2016-12-18 08:23:20
18953,BHMNCPPLS01,450,23,2016-12-18 09:56:24
18954,BHMNCPPLS01,450,41,2016-12-18 10:30:23
18955,BHMNCPPLS01,450,75,2016-12-18 11:03:25
18956,BHMNCPPLS01,450,101,2016-12-18 11:30:22
18957,BHMNCPPLS01,450,127,2016-12-18 12:03:23
18958,BHMNCPPLS01,450,161,2016-12-18 12:30:25
18959,BHMNCPPLS01,450,197,2016-12-18 12:56:26
18960,BHMNCPPLS01,450,212,2016-12-18 13:30:26
18961,BHMNCPPLS01,450,230,2016-12-18 14:03:26
18962,BHMNCPPLS01,450,243,2016-12-18 14:30:27
18963,BHMNCPPLS01,450,244,2016-12-18 14:56:25
18964,BHMNCPPLS01,450,226,2016-12-18 15:30:24
18965,BHMNCPPLS01,450,202,2016-12-18 16:03:27
18966,BHMNCPPLS01,450,179,2016-12-18 16:30:25
18967,BHMNCPPLS01,450,25,2016-12-19 08:03:29
18968,BHMNCPPLS01,450,27,2016-12-19 08:10:28
18969,BHMNCPPLS01,450,40,2016-12-19 09:03:33
18970,BHMNCPPLS01,450,46,2016-12-19 09:30:30
18971,BHMNCPPLS01,450,67,2016-12-19 09:56:32
18972,BHMNCPPLS01,450,99,2016-12-19 10:30:33
18973,BHMNCPPLS01,450,108,2016-12-19 11:03:31
18974,BHMNCPPLS01,450,121,2016-12-19 11:30:30
18975,BHMNCPPLS01,450,159,2016-12-19 12:03:32
18976,BHMNCPPLS01,450,194,2016-12-19 12:30:32
18977,BHMNCPPLS01,450,227,2016-12-19 13:03:30
18978,BHMNCPPLS01,450,258,2016-12-19 13:30:35
18979,BHMNCPPLS01,450,280,2016-12-19 14:03:31
18980,BHMNCPPLS01,450,276,2016-12-19 14:30:33
18981,BHMNCPPLS01,450,265,2016-12-19 15:03:34
18982,BHMNCPPLS01,450,245,2016-12-19 15:29:33
18983,BHMNCPPLS01,450,206,2016-12-19 16:03:35
18984,BHMNCPPLS01,450,162,2016-12-19 16:30:35
18985,BHMNCPRAN01,600,210,2016-10-04 07:59:42
18986,BHMNCPRAN01,600,292,2016-10-04 08:25:42
18987,BHMNCPRAN01,600,374,2016-10-04 08:59:42
18988,BHMNCPRAN01,600,473,2016-10-04 09:32:46
18989,BHMNCPRAN01,600,516,2016-10-04 09:59:48
18990,BHMNCPRAN01,600,549,2016-10-04 10:26:49
18991,BHMNCPRAN01,600,570,2016-10-04 10:59:48
18992,BHMNCPRAN01,600,572,2016-10-04 11:25:47
18993,BHMNCPRAN01,600,566,2016-10-04 11:59:44
18994,BHMNCPRAN01,600,560,2016-10-04 12:29:45
18995,BHMNCPRAN01,600,555,2016-10-04 13:02:48
18996,BHMNCPRAN01,600,537,2016-10-04 13:29:45
18997,BHMNCPRAN01,600,536,2016-10-04 14:02:47
18998,BHMNCPRAN01,600,535,2016-10-04 14:29:49
18999,BHMNCPRAN01,600,527,2016-10-04 14:57:13
19000,BHMNCPRAN01,600,509,2016-10-04 15:30:14
19001,BHMNCPRAN01,600,478,2016-10-04 16:04:12
19002,BHMNCPRAN01,600,434,2016-10-04 16:31:14
19003,BHMNCPRAN01,600,212,2016-10-05 07:57:17
19004,BHMNCPRAN01,600,311,2016-10-05 08:30:15
19005,BHMNCPRAN01,600,396,2016-10-05 09:04:19
19006,BHMNCPRAN01,600,459,2016-10-05 09:30:15
19007,BHMNCPRAN01,600,530,2016-10-05 10:04:15
19008,BHMNCPRAN01,600,561,2016-10-05 10:30:17
19009,BHMNCPRAN01,600,583,2016-10-05 11:04:19
19010,BHMNCPRAN01,600,579,2016-10-05 11:30:18
19011,BHMNCPRAN01,600,578,2016-10-05 12:04:14
19012,BHMNCPRAN01,600,574,2016-10-05 12:30:16
19013,BHMNCPRAN01,600,552,2016-10-05 12:57:15
19014,BHMNCPRAN01,600,558,2016-10-05 13:30:19
19015,BHMNCPRAN01,600,573,2016-10-05 13:57:20
19016,BHMNCPRAN01,600,564,2016-10-05 14:30:17
19017,BHMNCPRAN01,600,542,2016-10-05 14:57:19
19018,BHMNCPRAN01,600,519,2016-10-05 15:30:15
19019,BHMNCPRAN01,600,474,2016-10-05 16:04:18
19020,BHMNCPRAN01,600,438,2016-10-05 16:30:17
19021,BHMNCPRAN01,600,238,2016-10-06 07:57:25
19022,BHMNCPRAN01,600,322,2016-10-06 08:30:20
19023,BHMNCPRAN01,600,379,2016-10-06 08:57:22
19024,BHMNCPRAN01,600,458,2016-10-06 09:30:20
19025,BHMNCPRAN01,600,500,2016-10-06 10:03:20
19026,BHMNCPRAN01,600,517,2016-10-06 10:30:20
19027,BHMNCPRAN01,600,519,2016-10-06 10:57:20
19028,BHMNCPRAN01,600,531,2016-10-06 11:30:22
19029,BHMNCPRAN01,600,543,2016-10-06 12:04:24
19030,BHMNCPRAN01,600,539,2016-10-06 12:30:24
19031,BHMNCPRAN01,600,548,2016-10-06 12:57:21
19032,BHMNCPRAN01,600,550,2016-10-06 13:30:21
19033,BHMNCPRAN01,600,566,2016-10-06 13:57:22
19034,BHMNCPRAN01,600,572,2016-10-06 14:30:23
19035,BHMNCPRAN01,600,548,2016-10-06 15:04:22
19036,BHMNCPRAN01,600,517,2016-10-06 15:31:22
19037,BHMNCPRAN01,600,482,2016-10-06 16:04:23
19038,BHMNCPRAN01,600,437,2016-10-06 16:30:27
19039,BHMNCPRAN01,600,208,2016-10-07 08:03:27
19040,BHMNCPRAN01,600,271,2016-10-07 08:30:27
19041,BHMNCPRAN01,600,351,2016-10-07 09:04:13
19042,BHMNCPRAN01,600,382,2016-10-07 09:30:27
19043,BHMNCPRAN01,600,397,2016-10-07 09:57:27
19044,BHMNCPRAN01,600,417,2016-10-07 10:30:27
19045,BHMNCPRAN01,600,422,2016-10-07 10:57:30
19046,BHMNCPRAN01,600,426,2016-10-07 11:30:28
19047,BHMNCPRAN01,600,432,2016-10-07 12:03:29
19048,BHMNCPRAN01,600,427,2016-10-07 12:30:28
19049,BHMNCPRAN01,600,430,2016-10-07 13:04:28
19050,BHMNCPRAN01,600,418,2016-10-07 13:30:29
19051,BHMNCPRAN01,600,422,2016-10-07 14:03:28
19052,BHMNCPRAN01,600,413,2016-10-07 14:30:32
