,GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
2032,5735,5,23,30,450,183.7728,0.0058632382,0.0004473957,6,0.0,0.0005415843,0.0052667106,26.197,37.699,5.2042,27,0.0013814,9,7.84904712567894e-06,3.1396e-05
2033,5737,3,21,12,100,81.9276,0.0024677437,0.0002772746,4,0.0,0.0004898518,0.002587896,82.5376,93.1143,5.1,26,0.00047137,7,0.0,0.0
2034,5738,1,16,14,450,52.644,0.0005381436,0.0001076287,3,0.0,0.0001076287,0.0019588428,34.8889,107.03299999999999,4.989,13,0.00045204,4,0.0,0.0
2035,5747,2,18,8,400,62.1354,0.0005819452,0.0001091147,4,0.0,0.00012730049999999999,0.0032370699,70.1017,72.5843,3.5,24,0.0014367000000000002,7,9.092892994835241e-05,0.00021823
2036,5748,5,18,28,530,88.323,0.0025695060999999996,0.00024031349999999998,4,9.24282756580893e-05,9.24282756580893e-05,0.0034568175,47.3333,63.1444,4.0695,13,0.0011646,3,0.0,0.0
2037,5750,4,16,2,450,177.8478,0.007291796,0.0007989947,8,0.0003335609,0.0011868561,0.0042199329999999995,27.6169,52.3456,6.0754,32,0.0013498,9,0.0003956187,0.00029477
2038,5751,4,21,6,500,124.1958,0.0047595906,0.0004859642,1,0.0002572752,0.0003859128,0.002858613,46.4322,74.7,6.53,14,0.0010148,5,7.14653250242982e-05,0.00011434
2039,5753,6,22,28,1000,197.8584,0.009830321999999999,0.0006225388,6,2.8955293027565398e-05,0.00018820939999999997,0.0047197128,26.5969,48.2209,5.865,32,0.0014912,8,0.0,1.4478e-05
2040,5758,5,24,12,800,128.7654,0.0019685039000000002,0.0005715011,8,6.350012700025401e-05,0.0009101685000000001,0.0035560071000000004,43.4251,51.7857,6.1607,20,0.0026882,5,0.0,0.0
2041,5760,5,26,20,730,144.1116,0.0011199009,0.0001310522,2,0.0002263629,0.0016083682999999999,0.0039673084,20.2169,51.4354,6.3273,21,0.001251,7,0.0,0.0
2042,5762,6,24,6,550,250.7928,0.0223182822,0.0005285909,5,0.00011746459999999999,0.0007987596000000001,0.003946812,31.8209,56.6667,6.244,28,0.001668,10,0.0001644505,7.0479e-05
2043,5764,5,20,12,1460,126.27,0.0062616161,0.00044251699999999996,3,0.0003318878,0.00037613949999999995,0.0029206124,58.0458,72.3939,6.0606,16,0.0016152,6,0.0,0.0
2044,5765,2,21,8,30,71.6754,0.0009411361999999999,0.0001806221,5,2.85192790326261e-05,0.000199635,0.0021199331,32.2883,83.7848,6.0987,20,0.00080805,7,0.0,0.0
2045,5766,4,17,20,477,85.2102,0.0022853558,0.00046304589999999996,5,0.0,0.0006871004,0.0032263847,36.5581,75.0,4.4306,18,0.0010307,6,0.0,0.00013443
2046,5768,6,20,30,450,240.5196,0.0260799823,0.0006222689,7,0.0,6.914099231152171e-05,0.0048260413,47.0805,45.2034,3.7192,35,0.0011477,6,0.0,0.0
2047,5769,3,28,8,1000,75.6768,0.0015117343,0.0002206315,4,0.00018794529999999998,0.00045760610000000003,0.0029580964,58.7922,79.4807,4.3646,28,0.001144,11,9.80584428319278e-05,7.3544e-05
2048,5771,5,17,28,1270,151.7454,0.005449470600000001,0.0006534933999999999,5,0.000276904,0.0005095033,0.0036329803999999998,25.9083,52.6707,6.5518,23,0.0011962,5,0.0001439901,0.00027689999999999995
2049,5777,1,20,8,100,73.7214,0.001414836,0.0004563987,2,0.0,0.0002434126,0.0024189132,75.5696,96.5535,5.4277,12,0.0011258,7,4.5639870991298e-05,4.564e-05
2050,5781,3,21,30,2200,86.1066,0.0013981234,0.00018641650000000002,3,3.1069409059839695e-05,0.0008233393,0.0034953084999999997,49.7679,61.3511,4.3644,24,0.0007612,4,0.0,0.0
2051,5784,1,19,4,60,68.4336,0.0018350638000000001,0.0002509489,0,7.84215314156655e-05,0.0003372126,0.0023212773,84.0949,91.9054,4.8851,26,0.00065874,11,2.35264594246996e-05,0.0
2052,5787,4,27,4,500,115.5444,0.0049269006,0.00043859650000000003,10,4.3859649122807e-05,0.0002046784,0.0037719297999999997,54.3035,62.093,4.438,20,0.0019737,7,0.0,1.462e-05
2053,5788,6,18,12,500,183.1272,0.0110346804,0.0009912105000000001,6,4.77691793254992e-05,0.0007881914999999999,0.0046216681,34.9845,36.8165,5.1266,28,0.0017197,7,0.0002746728,0.0015525
2054,5796,6,20,10,850,99.4914,0.0016738935999999999,0.0005739064,7,1.59418441525316e-05,0.0001913021,0.0037144496999999997,26.6034,53.8884,4.6309,12,0.0014665999999999998,6,0.0,1.5942e-05
2055,5798,5,20,10,600,62.2026,0.0012929008,0.00031343049999999997,5,0.0,0.0,0.0028208745000000003,44.6993,78.3611,3.7292,15,0.00082276,5,0.0,0.0
2056,5799,6,20,14,1000,283.3254,0.030715620099999997,0.0003772094,8,0.0003772094,0.0001975859,0.0028739761,23.7987,57.225,7.875,14,0.00098793,4,0.0,0.0
2057,5800,5,22,14,900,212.442,0.009006329399999999,0.0005353829,6,3.56921905487079e-05,0.000118974,0.0051634702,20.9238,30.9585,6.0138,25,0.0015705,7,0.0,0.0
2058,5802,5,27,28,600,83.145,0.0011665209,5.46806649168854e-05,2,0.0,0.0001275882,0.0026975795,41.7959,65.027,5.3041,16,0.0011847000000000001,5,0.0,0.0
2059,5804,3,19,2,500,67.6968,0.0012694958,0.0003513783,2,6.80087051142546e-05,0.0005440696,0.002312296,43.9409,82.0784,5.152,17,0.00096346,7,0.0,6.800899999999999e-05
2060,5805,5,20,10,730,169.9674,0.00934711,0.00042230919999999996,6,0.0001759622,0.0015836594,0.0037726287,33.9215,46.6418,6.0746,41,0.0006405,9,0.0001759622,0.00019004
2061,5807,1,20,2,36,48.174,0.0035167987,0.0002048621,7,8.53591914777383e-06,8.53591914777383e-06,0.0012547800999999999,94.7397,161.1973,4.4966,19,0.00037558,6,0.0,0.0
2062,5809,5,24,16,800,138.0072,0.0036446077,0.000947024,10,0.0,0.0008322333,0.0041468174,29.9583,53.9239,5.3564,20,0.0013775,7,0.0,0.00033002
2063,5811,6,20,24,1800,221.2698,0.0136561776,0.0003746084,3,0.0,0.0001702765,0.0043931345000000005,21.125,46.1705,6.3876,11,0.00088544,3,0.0,0.00013622
2064,5812,2,22,4,174,48.1782,0.00045483489999999997,0.0001516116,3,0.0,0.00019709509999999998,0.0024257860999999997,42.0313,92.35,3.8,27,0.00033355,9,0.0,0.0
2065,5814,5,16,8,280,274.9086,0.0253056032,0.0009126611,8,4.1484595386913e-05,0.00013828200000000002,0.0041346313,18.4295,42.8495,6.3344,18,0.00085735,8,0.0003595332,0.0
2066,5815,5,25,16,950,66.5952,0.001103435,0.0002718608,2,0.00025586900000000004,0.00012793450000000002,0.0027825753000000003,48.6916,70.2184,4.2787,29,0.0005837,8,0.0001439263,0.00028785
2067,5818,4,24,20,1000,109.5102,0.0011928847,0.0004198954,7,7.63446196129328e-05,0.0006871016000000001,0.0029488109000000004,34.3377,66.0712,6.7638,21,0.0021186,8,0.0,2.8629e-05
2068,5819,6,17,24,1500,203.84099999999998,0.0091736976,0.00023436450000000002,5,0.0001674032,0.0010044194,0.004804473,29.3287,36.8362,6.1707,25,0.0025109999999999998,8,0.0001339226,0.0
2069,5821,5,25,16,600,84.1908,0.0034375367,0.0002938066,4,5.87613115524739e-05,0.0002056646,0.0036432013,53.9512,53.3548,3.4516,20,0.0011164999999999999,4,0.0,0.0
2070,5823,6,19,42,450,186.3396,0.011611079299999999,0.000673106,6,0.0005721401,0.0007656580999999999,0.0034160132,18.6074,49.33,7.1256,23,0.0010097,10,0.00010937969999999999,0.00078249
2071,5824,5,23,28,450,175.7532,0.008508444,0.0010313265,3,0.00010742979999999999,0.0006123501,0.0045013106,19.799,45.8425,5.5632,21,0.00089167,8,0.00010742979999999999,0.00018263
2072,5828,6,19,28,800,203.1486,0.012309808500000002,0.0008421762,6,9.825388804671271e-05,0.0012351917,0.004786368,13.5294,35.7537,5.5543,18,0.0013475,7,0.0,0.00068778
2073,5829,3,19,14,400,98.2944,0.0020355292,0.0004794428,10,6.729022273063721e-05,0.0001429917,0.0037514299,29.6719,54.583,4.3318,48,0.00080748,7,0.0,0.0
2074,5831,3,17,28,200,91.6326,0.0036392212,9.1552734375e-05,2,0.0001983643,9.918212890625e-05,0.0032501221000000003,41.6,66.9953,4.3216,23,0.0006485,6,0.0,0.0
2075,5833,1,19,14,100,50.5584,0.0027096406,0.00039931550000000003,4,2.8522532800912702e-05,2.8522532800912702e-05,0.0022247576,79.1688,91.1795,3.0769,10,0.00059897,2,0.0,0.0
2076,5836,6,24,8,450,87.354,0.002623615,0.0004515058,5,7.321716210279691e-05,0.0004515058,0.0031971494,39.0958,81.0229,4.5076,24,0.0011593,10,1.22028603504661e-05,4.8811000000000004e-05
2077,5838,3,24,4,250,56.8356,0.0013848951000000002,0.0001480041,6,2.11434370771313e-05,1.05717185385656e-05,0.0019980548000000002,63.5745,97.4392,4.8148,20,0.00066602,6,0.0,0.0
2078,5840,4,18,28,750,102.786,0.0026032039,0.0001694393,5,0.0,0.0006315465,0.0036352434000000004,49.1234,56.7966,4.6822,33,0.0013400999999999999,7,4.621072088724579e-05,6.1614e-05
2079,5847,5,29,8,365,85.7166,0.0025140449,0.00040730339999999995,5,8.42696629213483e-05,0.0003370787,0.004241573,35.2558,55.2185,3.2649,27,0.0010253,8,0.0,0.00016854
2080,5854,5,23,16,600,134.3874,0.0060201168,0.00043685800000000004,4,2.1310147892426398e-05,0.0003622725,0.0054980181999999996,36.2408,46.8992,3.6008,29,0.0011187999999999999,10,4.26202957848527e-05,0.00015983
2081,5855,5,22,28,1300,159.92700000000002,0.0065660284999999995,0.0002250041,4,4.09098347242677e-05,0.0006954672,0.0027000490999999995,18.8702,54.0909,8.7803,18,0.00055228,7,0.0,0.0
2082,5856,6,21,30,1000,201.7314,0.010571042099999999,0.0004704775,8,0.0001323218,0.0008821453999999999,0.0044401317,33.8472,41.6026,6.1623,25,0.0012790999999999998,7,0.0,0.0
2083,5859,6,16,36,2600,88.5684,0.002438607,0.00029947810000000003,5,4.27825789338581e-05,4.27825789338581e-05,0.0032942585999999998,33.9346,64.3896,4.2273,14,0.00057756,5,0.0,0.0
2084,5860,6,20,6,400,118.98299999999999,0.0014650027,0.0001492132,6,0.00027129680000000003,0.0008545849,0.0047748237,29.3675,50.0227,4.3864,24,0.0012887,6,0.0,0.0
2085,5861,4,21,6,400,97.0002,0.0019043057999999999,0.00020525450000000002,5,6.84181718664477e-05,0.0001254333,0.0050401387,27.8005,53.6199,3.3145,17,0.00069558,9,4.56121145776318e-05,0.00015964
2086,5864,5,17,6,400,73.9686,0.0012816911,0.00022824639999999998,1,0.0002809186,0.00033359080000000004,0.0026336119,49.3691,67.9467,4.8867,18,0.0011939,5,0.0,0.0
2087,5870,3,26,6,500,85.9506,0.0018697647,0.0003739529,6,0.00021606169999999997,0.0003573328,0.00255119,53.5556,88.4691,6.1987,30,0.0012299000000000001,8,0.0,0.0
2088,5871,5,22,16,1000,134.6574,0.0063901409,0.0005420208999999999,3,0.0001711645,0.00019969189999999998,0.0037228276,34.8308,49.3333,5.2414,24,0.00089861,6,0.0003138016,0.00044217
2089,5873,1,19,16,20,65.9064,0.0009664198,0.000209585,4,0.0,0.0003027339,0.0021540683,40.3478,96.8432,5.4270000000000005,18,0.00050068,7,0.0,9.3149e-05
2090,5877,5,21,2,25,75.3972,0.001904938,0.0001941927,4,0.0001479564,0.0003329018,0.0039578324,57.6674,57.785,3.1192,34,0.0005086,4,0.0,2.7742e-05
2091,5880,4,17,24,500,122.571,0.0028399982,0.0003664514,3,0.0001145161,0.0001946773,0.0031720946999999997,29.2029,50.9314,6.5089999999999995,25,0.00062984,5,0.0,0.0
2092,5882,6,20,10,1000,69.006,0.0006117277,6.55422529057065e-05,3,0.0,0.00013108450000000002,0.0030367910999999997,37.3913,71.3669,4.1655,13,0.00050249,4,0.0,0.0
2093,5883,1,33,12,30,46.542,0.0010886173,0.00023873189999999998,3,9.54927425515661e-06,0.0001145913,0.0023204735999999998,58.2149,111.0288,3.4691,20,0.00041062,6,0.0,0.0
2094,5888,5,24,14,600,107.073,0.0002649453,3.6128907943542605e-05,0,0.0002167734,0.00048171879999999996,0.0030227853,40.176,58.9801,6.3665,26,0.0015295,8,1.20429693145142e-05,1.2043e-05
2095,5892,5,24,10,600,128.70600000000002,0.0068493151,0.00046618370000000003,6,0.0,0.00034067269999999995,0.0024743599,39.5912,65.5362,7.2464,16,0.0009503000000000001,6,0.0,0.00010758
2096,5901,5,19,6,400,234.9972,0.0158766471,0.00034315519999999995,4,0.0,0.0,0.003431552,19.8658,40.16,8.2467,16,0.00057193,5,0.0,0.0
2097,5903,3,23,12,150,140.796,0.0019924528,0.0002415094,3,9.05660377358491e-05,0.0007169811,0.0045283019,27.3389,44.8267,5.0783,34,0.0009283,6,0.0,0.0
2098,5905,5,19,6,80,108.3318,0.0051020408,0.0005143186,4,8.229098090849241e-05,0.0003085912,0.0026950296,39.8154,77.0076,5.5267,17,0.0013578,4,0.0,0.0
2099,5907,4,27,8,300,105.555,0.0015563395,0.00025938990000000004,7,0.00012104860000000001,0.0009856817,0.0037525074,28.0185,65.9631,5.0991,28,0.00063118,8,0.0,0.0
2100,5908,4,24,2,800,107.4966,0.0023054279,0.00044306269999999995,5,0.0001051335,0.000195248,0.0031915533000000003,25.8679,50.9835,5.5741,27,0.0006307999999999999,6,0.00030789099999999997,0.00026283
2101,5911,4,21,20,450,84.3522,0.0024359596,0.00046294260000000003,6,4.408976676513379e-05,0.0001432917,0.0037035403999999997,45.3134,57.0238,3.753,22,0.00089282,7,9.92019752215511e-05,0.00027556
2102,5915,6,27,10,800,184.6992,0.0050274884,0.0006239149,8,0.00013563370000000002,0.0028211806,0.0046386719,20.9219,40.4756,6.5926,30,0.0011032,7,0.0001175492,0.00026223
2103,5916,4,26,10,250,140.8314,0.0155365804,0.0002652587,6,0.0001136823,0.0001136823,0.0025894301000000002,46.8235,82.1463,4.3951,17,0.00089683,6,0.0,0.0
2104,5925,5,17,24,2400,104.8164,0.001044447,0.0004351863,2,9.670805771536881e-06,0.0001353913,0.0039360179,31.6158,47.1057,4.6364,23,0.00098642,9,6.76956404007582e-05,0.00024177
2105,5926,4,25,16,2000,57.7134,0.00035289370000000003,7.56200846944949e-05,2,2.5206694898165e-05,2.5206694898165e-05,0.0022938092,41.5556,86.1978,4.5495,11,0.00027727,2,0.0,0.0
2106,5927,3,18,10,365,67.3992,0.0008595211,0.0002563484,2,0.0,0.0,0.0035134809,47.9655,61.8369,3.3819999999999997,13,0.00054286,6,0.0,0.00013571
2107,5928,5,17,12,610,180.5166,0.0068317129,0.0004069045,5,0.00011778819999999999,0.0002569923,0.0045723219,35.8592,47.7845,5.7986,25,0.0023665,7,0.0,1.0708e-05
2108,5929,4,31,8,500,50.6712,0.0011996161,0.0004912714,4,0.0002170734,0.0002970478,0.0025249063,55.7455,92.8145,3.4434,15,0.00065122,6,0.0,6.8549e-05
2109,5931,4,24,2,125,89.5452,0.0012819272,0.0002660604,5,0.0,0.0003749033,0.0026243228000000004,55.0741,77.2535,6.2212,26,0.0014995999999999998,6,0.0,0.0
2110,5933,1,22,2,300,46.6974,0.0002573075,0.0002573075,3,0.0,0.00020584599999999998,0.0022385754999999998,49.3023,105.931,3.8851,12,0.00043742,4,0.0,5.1461999999999996e-05
2111,5934,6,18,14,730,268.0194,0.0079061169,0.0007262404,7,2.47581949625326e-05,0.0008335259,0.005719143,13.2659,30.3896,7.0317,24,0.0014855,6,0.0,1.6505e-05
2112,5943,5,21,10,730,85.9692,0.0061964546,0.0001347055,2,5.38822134813298e-05,0.00039064599999999997,0.0030443451,42.6489,88.354,3.3097,18,0.00067353,6,5.38822134813298e-05,8.0823e-05
2113,5947,6,23,12,730,104.7942,0.0027808801,0.000346214,5,8.934554389099841e-05,0.0010833147,0.0034398034,36.0,56.026,5.0325,33,0.00090462,8,0.0,0.00021219999999999998
2114,5948,5,28,6,200,105.7638,0.0038282627,0.000527289,5,0.0010834706,0.0007295369,0.0039366097,30.2353,52.756,4.2165,33,0.00041894,13,0.000158909,0.00049117
2115,5950,2,23,12,500,76.212,0.0020691198,0.00046135779999999997,10,0.0,8.38832345375238e-05,0.0030896990999999996,51.7818,84.3801,4.0995,21,0.00055922,6,0.0,0.00011184
2116,5954,4,21,4,550,99.7878,0.002537594,0.0004346805,4,3.52443609022556e-05,0.0005521617,0.0034304510999999998,38.3505,63.4247,4.8288,25,0.00064615,7,0.0002467105,4.6992e-05
2117,5955,5,22,12,100,99.5784,0.0017230494,0.0003156732,5,0.00010522440000000001,0.0003419793,0.0038801494,51.619,56.5831,4.4136,26,0.0018151,8,0.000263061,0.00059189
2118,5956,6,23,30,1400,195.1164,0.006301029499999999,0.0008955367999999999,6,0.0006292962000000001,0.0009116726,0.004090425,27.4308,45.0178,8.0296,29,0.0016539000000000002,9,0.0002662407,0.00064543
2119,5962,6,21,10,700,105.3912,0.0018428794,0.00044990480000000005,9,9.517217511680219e-05,8.65201591970929e-05,0.0034348503000000002,30.2525,53.1587,5.529,28,0.00073542,9,0.0002595605,0.00070081
2120,5963,2,17,6,200,90.774,0.0016948685000000002,0.00048227970000000003,2,0.0,0.0001377942,0.0032381635,32.188,59.233999999999995,4.8383,17,0.00079921,7,0.0,0.00015157
2121,5968,6,20,20,730,188.1816,0.0074082675,0.0006618672,8,1.1611704598235e-05,0.0010450534,0.0045633999,22.7347,44.8753,6.3104,22,0.0015676,10,2.322340919647e-05,1.1612e-05
2122,5970,4,21,40,600,112.3794,0.0035879348,0.0002432498,2,3.0406227195329603e-05,0.000395281,0.0024324982,44.9114,98.75,7.15,12,0.0010642000000000002,4,0.0,0.0
2123,5971,5,24,6,1100,75.3654,0.0021911804999999998,0.0004450835,4,3.423719528896189e-05,0.0001369488,0.0024308409,62.9143,69.4648,5.0845,15,0.00068474,3,0.0,0.0
2124,5973,6,26,4,1000,143.7378,0.0027186355,0.0002575549,5,0.000133547,0.00048649269999999996,0.0050461691,30.9773,43.9395,4.7618,37,0.0013164000000000001,9,0.0001049298,0.00031479
2125,5978,5,18,6,750,126.9762,0.0045527235,0.00041610910000000004,5,2.44770079305506e-05,6.52720211481348e-05,0.0043405894,40.8814,47.015,4.5282,24,0.00078326,5,0.0,0.0
2126,5979,2,16,24,300,80.6448,0.000207168,0.000293488,0,0.0,0.00025896,0.0032974242,46.5895,56.6283,4.5707,18,0.00089773,6,0.0,0.00022443
2127,5982,1,24,8,700,42.0726,0.0012239145,0.0006675898,1,1.2362773217288099e-05,0.00013599049999999998,0.0028187123,63.207,95.8246,2.4254,16,0.00037088,5,0.0,0.0
2128,5983,6,20,30,500,186.1218,0.0072362511,0.0011977243,6,2.4952590078850197e-05,0.000548957,0.0052649965,22.9905,39.9621,5.237,20,0.00054896,3,0.0,0.0
2129,5987,6,21,8,300,178.8738,0.0108624352,0.0006325358,10,0.00010932719999999999,0.0001483726,0.0068798026,31.0818,32.4586,3.3473,36,0.00065596,10,3.9045417629787e-05,2.3426999999999998e-05
2130,5988,4,26,4,500,78.9858,0.0014846045999999998,0.0002523828,6,7.423023248908819e-06,0.00031919,0.0037412037,39.7853,66.7302,3.6687,29,0.0006458,10,0.0,0.0
2131,5995,5,23,14,1200,120.6852,0.0033501701,0.0005154108000000001,4,0.0,0.0002061643,0.0029378415000000002,35.9646,57.5088,6.6667,13,0.00067003,4,0.0,0.00020616
2132,5997,6,16,6,400,201.9108,0.008554384699999999,0.0005904797,7,6.0562015503876e-05,0.000181686,0.005571705400000001,12.6649,31.8913,5.3913,18,0.0013020999999999998,5,0.0,0.0
2133,5998,5,19,4,400,100.3878,0.0011738663999999999,0.00038569900000000004,3,8.3847598604776e-05,0.0015427957999999999,0.0036725247999999998,45.4495,52.0365,4.6712,20,0.00092232,5,0.0,0.0
2134,6000,6,19,12,500,170.1384,0.0111025754,0.0009145449000000001,6,0.0004664179,0.00029265439999999997,0.0051031607000000005,29.1059,45.2401,4.0986,24,0.00074993,9,9.145449224465911e-06,0.00039325
2135,6002,3,16,12,1256,192.3036,0.0083452795,0.0006143764,10,0.0,0.0001279951,0.0036350604,27.7447,39.0704,7.6197,16,0.00079357,3,0.0,0.0
2136,6004,5,21,10,200,160.0782,0.0030739505,0.0003732654,6,8.050822647696e-05,0.0002561625,0.0044425903,27.3465,40.7974,6.0675,29,0.0014199000000000002,6,3.65946483986182e-05,8.782700000000001e-05
2137,6011,4,25,8,300,113.9784,0.00082689,0.0002362543,3,0.0001181271,0.0003865979,0.0035545533000000003,37.4788,59.4683,5.7885,19,0.0024592,7,0.0,0.0
2138,6012,4,26,6,500,66.222,0.0012206357,0.0004030401,5,1.1515430677107301e-05,0.0005066789,0.0025333947,45.4612,74.2364,4.4682,17,0.00094427,9,5.757715338553659e-05,6.9093e-05
2139,6019,4,18,8,700,192.8466,0.0104056902,0.0007288374,7,5.26870389884089e-05,0.0010537408000000001,0.0048998946,26.4632,39.8853,5.2832,39,0.00062346,7,0.0,0.0
2140,6020,5,22,10,9000,106.0056,0.0035688623,0.0006347305000000001,8,0.0009461078,0.0005748503,0.0036167665,28.6645,55.9603,4.6159,25,0.001018,8,0.0,0.00015569
2141,6022,4,24,20,1880,138.2688,0.0027885771999999996,0.0005322596,5,0.0003239841,0.0004281218,0.0032629825,36.5836,57.2482,7.343999999999999,21,0.0016082999999999998,7,0.0,0.0
2142,6034,6,22,24,700,164.3844,0.0054064817,0.000490106,4,9.18948722661275e-05,0.000566685,0.0061875881,19.5732,38.4059,4.0198,22,0.0021748,8,0.0,0.0
2143,6039,6,21,28,1200,176.8704,0.0053715518999999995,0.0005395008,8,0.0,0.0007623381,0.0046678551,24.4332,37.9497,6.2663,24,0.0014425999999999998,9,0.00017592419999999998,0.00030494
2144,6040,4,25,10,400,214.2684,0.010149919,0.000445705,4,0.0001215559,0.0011750405,0.0023298217,26.4912,62.086999999999996,12.9652,12,0.00066856,5,0.0,0.0
2145,6043,4,23,4,400,76.5978,0.0017269681,0.0002735791,4,5.12960809794132e-05,0.00037617129999999995,0.0028554818,55.2289,85.3653,4.503,10,0.00070105,5,0.0,0.0
2146,6046,6,21,14,360,160.0704,0.010237925,0.0003078329,6,0.0001191611,6.95106450587861e-05,0.0039124563000000005,29.5369,51.1371,5.2234,18,0.00096322,7,0.0,0.0
2147,6047,5,20,2,250,117.7332,0.0043471925,0.0006071498,1,9.7143967359627e-05,8.50009714396736e-05,0.0032664659000000004,28.1045,54.9145,5.5093,18,0.0010199999999999999,7,0.0,0.00013357
2148,6048,4,29,8,320,85.7076,0.0019112145999999998,0.0003691187,9,1.64052759367413e-05,3.28105518734825e-05,0.0039536715,57.2141,59.0954,3.7842,36,0.0011565999999999998,10,0.00016405279999999998,0.00022967
2149,6052,5,24,20,1500,84.0438,0.0013819312,0.0002735072,1,2.8790234352507598e-05,7.197558588126909e-05,0.0034404329999999997,17.8151,59.0795,4.3515,22,0.00069097,6,0.0,0.00024472
2150,6055,6,16,36,1000,200.8446,0.0118534843,0.0007930147999999999,8,9.18227653677919e-05,0.0006093693,0.0051504224,31.4221,40.1686,4.9222,32,0.001369,8,0.0002420782,0.00025043
2151,6056,4,22,10,700,106.215,0.0014194684,0.0002541406,5,4.3389864127739796e-05,0.001134335,0.0037191312,33.9032,58.6467,5.02,47,0.0013327,9,8.0581176237231e-05,0.00049588
2152,6059,4,17,6,500,97.7304,0.0001321723,0.0001010729,3,9.32980873892085e-05,0.0002332452,0.0033509563,24.8093,56.826,5.348,31,0.00082413,8,0.0,0.0
2153,6066,5,16,10,600,117.7638,0.005293743,0.0006368413,5,0.0001592103,0.0001791116,0.0036419359999999997,28.2418,51.9126,4.7049,15,0.0014727,5,0.0,0.00017911
2154,6067,2,33,4,100,98.2176,0.0015590424,0.0001005834,4,2.0116676725004998e-05,0.00047274190000000003,0.002735868,33.3432,77.0294,6.2978,24,0.00089519,6,0.0,0.0
2155,6068,6,20,28,800,158.8896,0.0058611161,0.0003342842,9,0.0010028526,0.0002674273,0.003621412,36.0741,49.9938,6.5262,26,0.0010585999999999998,10,0.0001002853,0.00030086
2156,6070,3,19,8,200,118.9374,0.0041211519,0.00034756699999999996,2,2.48262164846077e-05,0.0008937438000000001,0.0031405164,32.4762,57.3123,5.9684,22,0.0020357,6,0.0,0.0
2157,6071,5,19,10,500,151.203,0.0064590603000000005,0.0005198971,7,1.76236297627859e-05,0.0005992034,0.0044323429,33.4661,48.2386,4.9324,28,0.00098692,9,0.0,0.0
2158,6072,6,26,20,840,139.4826,0.0038152053000000004,0.0005688124,7,0.0001248613,0.0012486127,0.0037597114000000004,24.563000000000002,54.1993,5.9594,25,0.0041204,7,0.0001803552,6.9367e-05
2159,6074,3,18,80,200,146.52,0.0062149946,0.00039304309999999996,4,4.91303920605286e-05,0.0001473912,0.0028986931,35.4872,64.8136,7.3983,11,0.00044217,3,0.0,0.0
2160,6079,6,21,14,2500,133.2012,0.0060326987,0.0003207781,4,3.10430463576159e-05,0.0008692053,0.0036113410999999997,36.4253,52.6877,5.5129,39,0.0010555,9,0.0002897351,0.0004553
2161,6082,3,19,14,500,76.632,0.0031865895000000003,0.00046415309999999995,3,9.81862325049986e-05,7.140816909454442e-05,0.0032312197,28.2438,72.8398,3.5331,18,0.00057127,5,0.0,0.0
2162,6083,5,20,16,500,158.0088,0.0076481836,0.000548828,7,0.0,0.0002301537,0.0040011331,31.2889,52.6372,5.5929,20,0.0016642,6,0.0,0.0
2163,6084,3,17,14,80,91.6848,0.0009088942,0.0003246051,7,0.0,8.656135035706558e-05,0.0034949145,31.5528,66.2663,4.7616,17,0.00070331,7,0.0,0.00017312
2164,6085,6,26,6,288,119.5176,0.0028637715000000004,0.0004531284,10,0.00034437760000000003,0.00017218880000000001,0.0060537954,31.8261,43.1317,3.1557,31,0.00089719,7,0.0,0.0
2165,6094,4,17,14,730,137.7072,0.0015843597,0.0002291841,4,4.9822631432101706e-05,0.0003587229,0.0047132209000000005,30.8814,45.7421,5.1839,31,0.0012954000000000002,11,0.0001693969,0.00059787
2166,6098,4,17,12,750,96.0354,0.0013180417999999999,0.0002567614,4,5.1352276617596707e-05,0.0004279356,0.004142417,33.0788,49.6198,4.1074,18,0.0010442000000000001,6,0.0,0.00018829
2167,6099,4,19,10,730,172.5708,0.0039966036,0.000102477,4,2.9279147391228002e-05,0.0001317562,0.004362593,31.5556,46.0671,6.2785,26,0.0028254,5,0.0,0.0
2168,6100,4,25,4,200,104.7372,0.0030108201,0.000509644,6,3.13627097381214e-05,0.00014897290000000002,0.0030108201,43.3107,59.2604,5.7969,43,0.00045476,9,0.0002744237,0.00028226
2169,6102,4,25,24,800,66.417,0.0013956673,0.0005178891,4,8.77778167901408e-06,0.00031600009999999996,0.0036076683,60.2829,64.983,3.1436,31,0.00047400000000000003,7,0.0,7.022199999999999e-05
2170,6107,6,16,42,1100,131.9886,0.009377047900000001,0.0006746078,5,9.63725376816622e-05,0.0002216568,0.0033537643,30.9625,57.8506,4.8793,33,0.0008288,9,0.00018310779999999998,0.00051077
2171,6109,5,21,10,2400,133.719,0.002275273,0.0004317185,4,3.50042005040605e-05,0.0006884158999999999,0.0036287688,26.8,49.5048,6.7556,26,0.0014818,7,0.0001866891,0.00059507
2172,6111,6,21,24,1800,123.6084,0.0033592031,0.0005888258,8,0.0001447932,0.0004150739,0.0038611529,27.2381,50.49,5.3825,26,0.00093633,9,0.0001930576,0.00030889
