,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
26244,None,288.58,0.0,0.0,1,Clear,sky is clear,2016-09-01 23:00:00,1273
26245,None,288.13,0.0,0.0,1,Clear,sky is clear,2016-09-02 00:00:00,717
26246,None,287.39,0.0,0.0,1,Clear,sky is clear,2016-09-02 01:00:00,440
26247,None,287.09,0.0,0.0,1,Clear,sky is clear,2016-09-02 02:00:00,336
26248,None,286.25,0.0,0.0,1,Clear,sky is clear,2016-09-02 03:00:00,374
26249,None,286.17,0.0,0.0,1,Clear,sky is clear,2016-09-02 04:00:00,769
26250,None,285.6,0.0,0.0,1,Mist,mist,2016-09-02 05:00:00,2550
26251,None,285.28,0.0,0.0,1,Mist,mist,2016-09-02 06:00:00,5021
26252,None,285.74,0.0,0.0,1,Clear,sky is clear,2016-09-02 07:00:00,5704
26253,None,287.43,0.0,0.0,1,Clear,sky is clear,2016-09-02 08:00:00,5143
26254,None,289.67,0.0,0.0,20,Clouds,few clouds,2016-09-02 09:00:00,4739
26255,None,292.02,0.0,0.0,1,Clear,sky is clear,2016-09-02 10:00:00,4735
26256,None,293.59,0.0,0.0,40,Clouds,scattered clouds,2016-09-02 11:00:00,4969
26257,None,294.52,0.0,0.0,40,Clouds,scattered clouds,2016-09-02 12:00:00,5218
26258,None,295.14,0.0,0.0,75,Clouds,broken clouds,2016-09-02 13:00:00,5024
26259,None,295.99,0.0,0.0,75,Clouds,broken clouds,2016-09-02 14:00:00,5139
26260,None,296.18,0.0,0.0,75,Clouds,broken clouds,2016-09-02 15:00:00,5307
26261,None,296.44,0.0,0.0,40,Clouds,scattered clouds,2016-09-02 16:00:00,5411
26262,None,296.41,0.0,0.0,1,Clear,sky is clear,2016-09-02 17:00:00,4717
26263,None,295.39,0.0,0.0,1,Clear,sky is clear,2016-09-02 18:00:00,4112
26264,None,294.2,0.0,0.0,75,Clouds,broken clouds,2016-09-02 19:00:00,3324
26265,None,291.66,0.0,0.0,1,Haze,haze,2016-09-02 20:00:00,2915
26266,None,290.41,0.0,0.0,1,Clear,sky is clear,2016-09-02 21:00:00,2742
26267,None,289.53,0.0,0.0,1,Clear,sky is clear,2016-09-02 22:00:00,2503
26268,None,288.82,0.0,0.0,1,Clear,sky is clear,2016-09-02 23:00:00,1923
26269,None,288.44,0.0,0.0,1,Clear,sky is clear,2016-09-03 00:00:00,1253
26270,None,288.51,0.0,0.0,1,Clear,sky is clear,2016-09-03 01:00:00,884
26271,None,288.45,0.0,0.0,1,Clear,sky is clear,2016-09-03 02:00:00,721
26272,None,288.07,0.0,0.0,1,Clear,sky is clear,2016-09-03 03:00:00,411
26273,None,287.69,0.3,0.0,1,Rain,light rain,2016-09-03 04:00:00,360
26274,None,287.59,0.0,0.0,1,Clear,sky is clear,2016-09-03 05:00:00,677
26275,None,287.82,0.0,0.0,1,Clear,sky is clear,2016-09-03 06:00:00,1382
26276,None,288.07,0.0,0.0,1,Clear,sky is clear,2016-09-03 07:00:00,2285
26277,None,289.16,0.0,0.0,1,Clear,sky is clear,2016-09-03 08:00:00,3121
26278,None,290.03,0.0,0.0,1,Clear,sky is clear,2016-09-03 09:00:00,3713
26279,None,291.52,0.0,0.0,40,Clouds,scattered clouds,2016-09-03 10:00:00,4091
26280,None,293.6,0.0,0.0,1,Clear,sky is clear,2016-09-03 11:00:00,4232
26281,None,294.76,0.0,0.0,1,Clear,sky is clear,2016-09-03 12:00:00,4312
26282,None,295.38,0.0,0.0,1,Clear,sky is clear,2016-09-03 13:00:00,4257
26283,None,296.16,0.0,0.0,1,Clear,sky is clear,2016-09-03 14:00:00,4118
26284,None,296.56,0.0,0.0,1,Clear,sky is clear,2016-09-03 15:00:00,4152
26285,None,296.51,0.0,0.0,1,Clear,sky is clear,2016-09-03 16:00:00,3974
26286,None,296.47,0.0,0.0,1,Clear,sky is clear,2016-09-03 17:00:00,3522
26287,None,295.99,0.0,0.0,1,Clear,sky is clear,2016-09-03 18:00:00,3248
26288,None,295.24,0.0,0.0,1,Clear,sky is clear,2016-09-03 19:00:00,2744
26289,None,293.32,0.0,0.0,1,Clear,sky is clear,2016-09-03 20:00:00,2635
26290,None,292.04,0.0,0.0,1,Clear,sky is clear,2016-09-03 21:00:00,2682
26291,None,291.17,0.0,0.0,1,Clear,sky is clear,2016-09-03 22:00:00,2370
26292,None,290.8,0.0,0.0,1,Clear,sky is clear,2016-09-03 23:00:00,1777
26293,None,290.24,0.0,0.0,1,Clear,sky is clear,2016-09-04 00:00:00,1466
26294,None,289.85,0.0,0.0,1,Clear,sky is clear,2016-09-04 01:00:00,691
26295,None,289.48,0.0,0.0,1,Clear,sky is clear,2016-09-04 02:00:00,607
26296,None,289.07,0.0,0.0,1,Clear,sky is clear,2016-09-04 03:00:00,411
26297,None,289.06,0.0,0.0,1,Clear,sky is clear,2016-09-04 04:00:00,360
26298,None,288.74,0.0,0.0,1,Clear,sky is clear,2016-09-04 05:00:00,668
26299,None,288.73,0.0,0.0,90,Clouds,overcast clouds,2016-09-04 06:00:00,1352
26300,None,288.87,0.0,0.0,1,Clear,sky is clear,2016-09-04 07:00:00,2228
26301,None,290.31,0.0,0.0,1,Clear,sky is clear,2016-09-04 08:00:00,3040
26302,None,292.28,0.0,0.0,75,Clouds,broken clouds,2016-09-04 09:00:00,3614
26303,None,294.39,0.0,0.0,1,Clear,sky is clear,2016-09-04 10:00:00,3981
26304,None,295.31,0.0,0.0,75,Rain,light rain,2016-09-04 11:00:00,4028
26305,None,296.28,0.0,0.0,90,Clouds,overcast clouds,2016-09-04 12:00:00,4284
26306,None,296.84,0.0,0.0,90,Clouds,overcast clouds,2016-09-04 13:00:00,4013
26307,None,298.06,0.0,0.0,90,Clouds,overcast clouds,2016-09-04 14:00:00,3866
26308,None,297.96,0.0,0.0,40,Clouds,scattered clouds,2016-09-04 15:00:00,3962
26309,None,297.49,0.0,0.0,75,Clouds,broken clouds,2016-09-04 16:00:00,3826
26310,None,297.25,0.0,0.0,90,Clouds,overcast clouds,2016-09-04 17:00:00,3470
26311,None,296.93,0.0,0.0,40,Clouds,scattered clouds,2016-09-04 18:00:00,3193
26312,None,296.34,0.0,0.0,90,Clouds,overcast clouds,2016-09-04 19:00:00,2888
26313,None,295.6,0.0,0.0,75,Clouds,broken clouds,2016-09-04 20:00:00,2773
26314,None,295.0,0.0,0.0,1,Clear,sky is clear,2016-09-04 21:00:00,2368
26315,None,294.43,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2016-09-04 22:00:00,2083
26316,None,294.43,0.0,0.0,90,Rain,light rain,2016-09-04 22:00:00,2083
26317,None,293.63,0.0,0.0,1,Rain,moderate rain,2016-09-04 23:00:00,1471
26318,None,293.63,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2016-09-04 23:00:00,1471
26319,Labor Day,293.17,1.52,0.0,90,Rain,moderate rain,2016-09-05 00:00:00,1064
26320,Labor Day,293.17,1.52,0.0,90,Thunderstorm,proximity thunderstorm,2016-09-05 00:00:00,1064
26321,None,292.22,1.4,0.0,40,Rain,moderate rain,2016-09-05 01:00:00,537
26322,None,292.22,1.4,0.0,40,Thunderstorm,proximity thunderstorm,2016-09-05 01:00:00,537
26323,None,292.39,0.25,0.0,1,Rain,light rain,2016-09-05 02:00:00,369
26324,None,292.39,0.25,0.0,1,Thunderstorm,proximity thunderstorm,2016-09-05 02:00:00,369
26325,None,292.94,0.0,0.0,1,Thunderstorm,thunderstorm with heavy rain,2016-09-05 03:00:00,250
26326,None,292.94,0.0,0.0,1,Rain,light rain,2016-09-05 03:00:00,250
26327,None,292.15,10.16,0.0,90,Rain,heavy intensity rain,2016-09-05 04:00:00,278
26328,None,292.15,10.16,0.0,90,Thunderstorm,thunderstorm with heavy rain,2016-09-05 04:00:00,278
26329,None,292.15,10.16,0.0,90,Mist,mist,2016-09-05 04:00:00,278
26330,None,291.89,5.59,0.0,90,Rain,heavy intensity rain,2016-09-05 05:00:00,637
26331,None,291.89,5.59,0.0,90,Mist,mist,2016-09-05 05:00:00,637
26332,None,291.91,2.22,0.0,40,Rain,heavy intensity rain,2016-09-05 06:00:00,1050
26333,None,291.91,2.22,0.0,40,Mist,mist,2016-09-05 06:00:00,1050
26334,None,291.88,0.0,0.0,90,Clouds,overcast clouds,2016-09-05 07:00:00,1327
26335,None,292.38,0.0,0.0,1,Clear,sky is clear,2016-09-05 08:00:00,1752
26336,None,294.13,0.0,0.0,75,Clouds,broken clouds,2016-09-05 09:00:00,2377
26337,None,295.58,0.0,0.0,75,Clouds,broken clouds,2016-09-05 10:00:00,2962
26338,None,296.72,0.0,0.0,40,Clouds,scattered clouds,2016-09-05 11:00:00,3615
26339,None,297.42,0.0,0.0,90,Clouds,overcast clouds,2016-09-05 12:00:00,3959
26340,None,297.18,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2016-09-05 13:00:00,3804
26341,None,297.78,0.0,0.0,90,Clouds,overcast clouds,2016-09-05 14:00:00,4134
26342,None,297.99,0.0,0.0,75,Clouds,broken clouds,2016-09-05 15:00:00,3946
26343,None,297.73,0.0,0.0,90,Clouds,overcast clouds,2016-09-05 16:00:00,3693
26344,None,297.34,0.0,0.0,90,Drizzle,drizzle,2016-09-05 17:00:00,3518
26345,None,297.34,0.0,0.0,90,Rain,moderate rain,2016-09-05 17:00:00,3518
26346,None,296.91,0.0,0.0,90,Drizzle,heavy intensity drizzle,2016-09-05 18:00:00,3153
26347,None,296.91,0.0,0.0,90,Rain,light rain,2016-09-05 18:00:00,3153
26348,None,296.4,0.0,0.0,90,Rain,moderate rain,2016-09-05 19:00:00,2751
26349,None,296.4,0.0,0.0,90,Mist,mist,2016-09-05 19:00:00,2751
26350,None,296.4,0.0,0.0,90,Drizzle,light intensity drizzle,2016-09-05 19:00:00,2751
26351,None,295.7,0.0,0.0,90,Mist,mist,2016-09-05 20:00:00,2299
26352,None,295.7,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2016-09-05 20:00:00,2299
26353,None,295.7,0.0,0.0,1,Mist,mist,2016-09-05 21:00:00,1857
26354,None,295.7,0.0,0.0,1,Rain,light rain,2016-09-05 21:00:00,1857
26355,None,296.1,0.0,0.0,1,Mist,mist,2016-09-05 22:00:00,1385
26356,None,296.1,0.0,0.0,1,Rain,light rain,2016-09-05 22:00:00,1385
26357,None,296.53,0.0,0.0,1,Rain,light rain,2016-09-05 23:00:00,920
26358,None,296.53,0.0,0.0,1,Mist,mist,2016-09-05 23:00:00,920
26359,None,297.42,0.0,0.0,1,Rain,light rain,2016-09-06 00:00:00,466
26360,None,297.42,0.0,0.0,1,Mist,mist,2016-09-06 00:00:00,466
26361,None,297.89,0.0,0.0,1,Mist,mist,2016-09-06 01:00:00,277
26362,None,297.74,0.76,0.0,1,Rain,light rain,2016-09-06 02:00:00,249
26363,None,297.74,0.76,0.0,1,Mist,mist,2016-09-06 02:00:00,249
26364,None,297.38,1.52,0.0,1,Rain,moderate rain,2016-09-06 03:00:00,310
26365,None,297.38,1.52,0.0,1,Thunderstorm,proximity thunderstorm,2016-09-06 03:00:00,310
26366,None,297.38,1.52,0.0,1,Mist,mist,2016-09-06 03:00:00,310
26367,None,296.39,0.25,0.0,75,Rain,moderate rain,2016-09-06 04:00:00,780
26368,None,296.39,0.25,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-06 04:00:00,780
26369,None,296.39,0.25,0.0,75,Mist,mist,2016-09-06 04:00:00,780
26370,None,295.98,1.0,0.0,40,Rain,heavy intensity rain,2016-09-06 05:00:00,2607
26371,None,295.98,1.0,0.0,40,Thunderstorm,proximity thunderstorm,2016-09-06 05:00:00,2607
26372,None,295.98,1.0,0.0,40,Mist,mist,2016-09-06 05:00:00,2607
26373,None,295.39,9.15,0.0,90,Rain,heavy intensity rain,2016-09-06 06:00:00,4763
26374,None,295.39,9.15,0.0,90,Thunderstorm,proximity thunderstorm,2016-09-06 06:00:00,4763
26375,None,295.39,9.15,0.0,90,Mist,mist,2016-09-06 06:00:00,4763
26376,None,293.94,2.39,0.0,75,Rain,heavy intensity rain,2016-09-06 07:00:00,5620
26377,None,293.94,2.39,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-06 07:00:00,5620
26378,None,293.9,2.29,0.0,75,Rain,heavy intensity rain,2016-09-06 08:00:00,5267
26379,None,293.9,2.29,0.0,75,Mist,mist,2016-09-06 08:00:00,5267
26380,None,293.9,2.29,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-06 08:00:00,5267
26381,None,294.04,2.29,0.0,90,Rain,moderate rain,2016-09-06 09:00:00,4767
26382,None,294.04,2.29,0.0,90,Mist,mist,2016-09-06 09:00:00,4767
26383,None,294.27,0.51,0.0,90,Rain,light rain,2016-09-06 10:00:00,4024
26384,None,294.27,0.51,0.0,90,Mist,mist,2016-09-06 10:00:00,4024
26385,None,294.27,0.51,0.0,90,Thunderstorm,thunderstorm with rain,2016-09-06 10:00:00,4024
26386,None,294.68,3.27,0.0,75,Rain,moderate rain,2016-09-06 11:00:00,4335
26387,None,294.68,3.27,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-06 11:00:00,4335
26388,None,294.68,3.27,0.0,75,Mist,mist,2016-09-06 11:00:00,4335
26389,None,294.68,3.27,0.0,75,Drizzle,drizzle,2016-09-06 11:00:00,4335
26390,None,295.3,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-06 12:00:00,4300
26391,None,295.3,0.0,0.0,75,Rain,light rain,2016-09-06 12:00:00,4300
26392,None,295.94,0.0,0.0,75,Drizzle,drizzle,2016-09-06 13:00:00,4294
26393,None,297.08,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2016-09-06 14:00:00,4782
26394,None,297.77,0.0,0.0,40,Clouds,scattered clouds,2016-09-06 15:00:00,5141
26395,None,298.25,0.0,0.0,1,Clear,sky is clear,2016-09-06 16:00:00,6074
26396,None,298.25,0.0,0.0,75,Rain,moderate rain,2016-09-06 17:00:00,4750
26397,None,297.31,0.0,0.0,75,Rain,light rain,2016-09-06 18:00:00,4044
26398,None,296.53,0.0,0.0,90,Rain,light rain,2016-09-06 19:00:00,2628
26399,None,295.77,0.0,0.0,90,Rain,light rain,2016-09-06 20:00:00,2227
26400,None,295.77,0.0,0.0,90,Drizzle,light intensity drizzle,2016-09-06 20:00:00,2227
26401,None,295.12,0.0,0.0,1,Rain,light rain,2016-09-06 21:00:00,2004
26402,None,295.12,0.0,0.0,1,Drizzle,light intensity drizzle,2016-09-06 21:00:00,2004
26403,None,294.88,0.0,0.0,1,Rain,light rain,2016-09-06 22:00:00,1410
26404,None,294.88,0.0,0.0,1,Drizzle,light intensity drizzle,2016-09-06 22:00:00,1410
26405,None,294.53,0.0,0.0,1,Clear,sky is clear,2016-09-06 23:00:00,851
26406,None,294.09,0.0,0.0,1,Mist,mist,2016-09-07 00:00:00,426
26407,None,294.22,0.0,0.0,40,Clouds,scattered clouds,2016-09-07 01:00:00,293
26408,None,293.56,0.0,0.0,75,Clouds,broken clouds,2016-09-07 02:00:00,227
26409,None,293.44,0.0,0.0,90,Mist,mist,2016-09-07 03:00:00,315
26410,None,293.43,0.0,0.0,90,Mist,mist,2016-09-07 04:00:00,847
26411,None,293.31,0.0,0.0,90,Mist,mist,2016-09-07 05:00:00,2874
26412,None,293.33,0.0,0.0,90,Rain,light rain,2016-09-07 06:00:00,5530
26413,None,293.22,0.0,0.0,90,Rain,moderate rain,2016-09-07 07:00:00,5903
26414,None,293.16,0.51,0.0,90,Rain,moderate rain,2016-09-07 08:00:00,5732
26415,None,293.16,0.51,0.0,90,Mist,mist,2016-09-07 08:00:00,5732
26416,None,293.16,0.51,0.0,90,Drizzle,drizzle,2016-09-07 08:00:00,5732
26417,None,293.02,0.3,0.0,90,Rain,moderate rain,2016-09-07 09:00:00,4926
26418,None,293.02,0.3,0.0,90,Mist,mist,2016-09-07 09:00:00,4926
26419,None,293.02,0.3,0.0,90,Drizzle,light intensity drizzle,2016-09-07 09:00:00,4926
26420,None,293.2,0.28,0.0,90,Rain,light rain,2016-09-07 10:00:00,4056
26421,None,293.2,0.28,0.0,90,Mist,mist,2016-09-07 10:00:00,4056
26422,None,293.2,0.28,0.0,90,Drizzle,light intensity drizzle,2016-09-07 10:00:00,4056
26423,None,293.53,0.0,0.0,90,Mist,mist,2016-09-07 11:00:00,4323
26424,None,293.53,0.0,0.0,90,Rain,moderate rain,2016-09-07 11:00:00,4323
26425,None,293.72,0.0,0.0,90,Rain,light rain,2016-09-07 12:00:00,4442
26426,None,293.72,0.0,0.0,90,Drizzle,light intensity drizzle,2016-09-07 12:00:00,4442
26427,None,293.72,0.0,0.0,90,Mist,mist,2016-09-07 12:00:00,4442
26428,None,294.4,0.0,0.0,90,Rain,heavy intensity rain,2016-09-07 13:00:00,4392
26429,None,294.94,0.0,0.0,90,Clouds,overcast clouds,2016-09-07 14:00:00,4820
26430,None,295.88,0.0,0.0,40,Clouds,scattered clouds,2016-09-07 15:00:00,5186
26431,None,296.04,0.0,0.0,40,Clouds,scattered clouds,2016-09-07 16:00:00,6244
26432,None,296.58,0.0,0.0,90,Clouds,overcast clouds,2016-09-07 17:00:00,4527
26433,None,296.85,0.0,0.0,75,Clouds,broken clouds,2016-09-07 18:00:00,3861
26434,None,296.5,0.0,0.0,75,Clouds,broken clouds,2016-09-07 19:00:00,2533
26435,None,295.64,0.0,0.0,75,Clouds,broken clouds,2016-09-07 20:00:00,2335
26436,None,294.67,0.0,0.0,75,Clouds,broken clouds,2016-09-07 21:00:00,2056
26437,None,294.21,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2016-09-07 22:00:00,907
26438,None,294.08,0.0,0.0,1,Clear,sky is clear,2016-09-07 23:00:00,1
26439,None,293.96,0.0,0.0,1,Clear,sky is clear,2016-09-08 00:00:00,7
26440,None,293.91,0.0,0.0,1,Mist,mist,2016-09-08 01:00:00,3
26441,None,293.91,0.0,0.0,1,Clear,sky is clear,2016-09-08 02:00:00,3
26442,None,293.86,0.0,0.0,75,Clouds,broken clouds,2016-09-08 03:00:00,1
26443,None,293.1,0.0,0.0,40,Clouds,scattered clouds,2016-09-08 04:00:00,685
26444,None,291.37,0.0,0.0,1,Clear,sky is clear,2016-09-08 05:00:00,2842
26445,None,290.16,0.0,0.0,1,Clear,sky is clear,2016-09-08 06:00:00,5589
26446,None,289.25,0.0,0.0,1,Clear,sky is clear,2016-09-08 07:00:00,5923
26447,None,289.11,0.0,0.0,1,Clear,sky is clear,2016-09-08 08:00:00,5505
26448,None,290.06,0.0,0.0,40,Clouds,scattered clouds,2016-09-08 09:00:00,4959
26449,None,291.71,0.0,0.0,1,Clear,sky is clear,2016-09-08 10:00:00,4220
26450,None,293.48,0.0,0.0,1,Clear,sky is clear,2016-09-08 11:00:00,4451
26451,None,294.1,0.0,0.0,1,Clear,sky is clear,2016-09-08 12:00:00,4569
26452,None,295.47,0.0,0.0,1,Clear,sky is clear,2016-09-08 13:00:00,4407
26453,None,296.85,0.0,0.0,1,Clear,sky is clear,2016-09-08 14:00:00,4926
26454,None,296.76,0.0,0.0,1,Clear,sky is clear,2016-09-08 15:00:00,5342
26455,None,297.36,0.0,0.0,1,Clear,sky is clear,2016-09-08 16:00:00,6176
26456,None,297.4,0.0,0.0,1,Clear,sky is clear,2016-09-08 17:00:00,5450
26457,None,296.47,0.0,0.0,1,Clear,sky is clear,2016-09-08 18:00:00,4232
26458,None,294.89,0.0,0.0,1,Clear,sky is clear,2016-09-08 19:00:00,3333
26459,None,292.92,0.0,0.0,75,Rain,light rain,2016-09-08 20:00:00,3018
26460,None,292.42,0.0,0.0,75,Rain,light rain,2016-09-08 21:00:00,2534
26461,None,291.19,0.0,0.0,40,Clouds,scattered clouds,2016-09-08 22:00:00,2090
26462,None,290.55,0.0,0.0,1,Rain,light rain,2016-09-08 23:00:00,2657
26463,None,289.95,0.0,0.0,40,Rain,light rain,2016-09-09 00:00:00,745
26464,None,289.69,0.0,0.0,1,Rain,light rain,2016-09-09 01:00:00,413
26465,None,289.72,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-09 02:00:00,277
26466,None,289.72,0.0,0.0,75,Rain,light rain,2016-09-09 02:00:00,277
26467,None,289.8,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2016-09-09 03:00:00,355
26468,None,289.8,0.0,0.0,90,Rain,light rain,2016-09-09 03:00:00,355
26469,None,289.8,0.0,0.0,90,Mist,mist,2016-09-09 03:00:00,355
26470,None,289.79,2.1,0.0,1,Rain,heavy intensity rain,2016-09-09 04:00:00,851
26471,None,289.79,2.1,0.0,1,Thunderstorm,proximity thunderstorm,2016-09-09 04:00:00,851
26472,None,289.79,2.1,0.0,1,Mist,mist,2016-09-09 04:00:00,851
26473,None,289.87,0.0,0.0,1,Rain,moderate rain,2016-09-09 05:00:00,2763
26474,None,289.87,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2016-09-09 05:00:00,2763
26475,None,289.88,0.43,0.0,90,Rain,moderate rain,2016-09-09 06:00:00,5411
26476,None,289.76,1.27,0.0,1,Rain,moderate rain,2016-09-09 07:00:00,5945
26477,None,289.86,0.3,0.0,1,Rain,light rain,2016-09-09 08:00:00,6022
26478,None,291.04,0.0,0.0,40,Clouds,scattered clouds,2016-09-09 09:00:00,4081
26479,None,291.89,0.0,0.0,40,Clouds,scattered clouds,2016-09-09 10:00:00,4700
26480,None,292.1,0.25,0.0,40,Rain,light rain,2016-09-09 11:00:00,4722
26481,None,294.01,0.0,0.0,1,Clear,sky is clear,2016-09-09 12:00:00,4920
26482,None,295.2,0.0,0.0,1,Clear,sky is clear,2016-09-09 13:00:00,4575
26483,None,295.89,0.0,0.0,40,Clouds,scattered clouds,2016-09-09 14:00:00,5015
26484,None,296.05,0.0,0.0,40,Clouds,scattered clouds,2016-09-09 15:00:00,5518
26485,None,295.81,0.0,0.0,40,Clouds,scattered clouds,2016-09-09 16:00:00,6156
26486,None,295.28,0.0,0.0,40,Clouds,scattered clouds,2016-09-09 17:00:00,5656
26487,None,294.93,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2016-09-09 18:00:00,4790
26488,None,293.53,0.0,0.0,75,Clouds,broken clouds,2016-09-09 19:00:00,3578
26489,None,292.33,0.0,0.0,56,Rain,light rain,2016-09-09 20:00:00,2874
26490,None,290.92,0.0,0.0,1,Clear,sky is clear,2016-09-09 21:00:00,2857
26491,None,290.39,0.0,0.0,40,Clouds,scattered clouds,2016-09-09 22:00:00,2672
26492,None,289.81,0.0,0.0,75,Clouds,broken clouds,2016-09-09 23:00:00,1739
26493,None,289.91,0.0,0.0,75,Rain,light rain,2016-09-10 00:00:00,1374
26494,None,289.46,0.0,0.0,40,Rain,light rain,2016-09-10 01:00:00,986
26495,None,289.46,0.0,0.0,40,Drizzle,light intensity drizzle,2016-09-10 01:00:00,986
26496,None,289.17,0.0,0.0,1,Rain,light rain,2016-09-10 02:00:00,747
26497,None,288.43,0.0,0.0,1,Clear,sky is clear,2016-09-10 03:00:00,585
26498,None,287.83,0.0,0.0,1,Clear,sky is clear,2016-09-10 04:00:00,708
26499,None,287.54,0.0,0.0,1,Clear,sky is clear,2016-09-10 05:00:00,1094
26500,None,287.28,0.0,0.0,1,Clear,sky is clear,2016-09-10 06:00:00,1858
26501,None,286.87,0.0,0.0,1,Clear,sky is clear,2016-09-10 07:00:00,2859
26502,None,287.42,0.0,0.0,40,Clouds,scattered clouds,2016-09-10 08:00:00,3748
26503,None,289.13,0.0,0.0,1,Clear,sky is clear,2016-09-10 09:00:00,4477
26504,None,290.77,0.0,0.0,1,Clear,sky is clear,2016-09-10 10:00:00,4766
26505,None,291.6,0.0,0.0,1,Clear,sky is clear,2016-09-10 11:00:00,4575
26506,None,292.58,0.0,0.0,1,Clear,sky is clear,2016-09-10 12:00:00,4936
26507,None,293.5,0.0,0.0,40,Clouds,scattered clouds,2016-09-10 13:00:00,4687
26508,None,294.14,0.0,0.0,40,Clouds,scattered clouds,2016-09-10 14:00:00,4599
26509,None,294.41,0.0,0.0,40,Clouds,scattered clouds,2016-09-10 15:00:00,4490
26510,None,294.35,0.0,0.0,75,Rain,light rain,2016-09-10 16:00:00,4670
26511,None,294.33,0.0,0.0,1,Clear,sky is clear,2016-09-10 17:00:00,4482
26512,None,293.7,0.0,0.0,1,Clear,sky is clear,2016-09-10 18:00:00,4071
26513,None,291.58,0.0,0.0,1,Clear,sky is clear,2016-09-10 19:00:00,3508
26514,None,288.38,0.0,0.0,1,Clear,sky is clear,2016-09-10 20:00:00,3376
26515,None,287.24,0.0,0.0,1,Clear,sky is clear,2016-09-10 21:00:00,3074
26516,None,286.79,0.0,0.0,1,Clear,sky is clear,2016-09-10 22:00:00,3013
26517,None,286.48,0.0,0.0,1,Clear,sky is clear,2016-09-10 23:00:00,2358
26518,None,285.76,0.0,0.0,1,Clear,sky is clear,2016-09-11 00:00:00,1909
26519,None,285.49,0.0,0.0,1,Clear,sky is clear,2016-09-11 01:00:00,1320
26520,None,285.35,0.0,0.0,1,Clear,sky is clear,2016-09-11 02:00:00,902
26521,None,285.42,0.0,0.0,1,Clear,sky is clear,2016-09-11 03:00:00,519
26522,None,286.03,0.0,0.0,1,Mist,mist,2016-09-11 04:00:00,578
26523,None,286.41,0.0,0.0,1,Clear,sky is clear,2016-09-11 05:00:00,724
26524,None,286.07,0.0,0.0,1,Clear,sky is clear,2016-09-11 06:00:00,1276
26525,None,285.9,0.0,0.0,1,Clear,sky is clear,2016-09-11 07:00:00,1859
26526,None,287.92,0.0,0.0,1,Clear,sky is clear,2016-09-11 08:00:00,2265
26527,None,290.38,0.0,0.0,1,Clear,sky is clear,2016-09-11 09:00:00,3021
26528,None,292.61,0.0,0.0,1,Clear,sky is clear,2016-09-11 10:00:00,3958
26529,None,294.76,0.0,0.0,1,Clear,sky is clear,2016-09-11 11:00:00,4674
26530,None,296.3,0.0,0.0,1,Clear,sky is clear,2016-09-11 12:00:00,4511
26531,None,297.57,0.0,0.0,1,Clear,sky is clear,2016-09-11 13:00:00,4226
26532,None,298.62,0.0,0.0,1,Clear,sky is clear,2016-09-11 14:00:00,4106
26533,None,298.76,0.0,0.0,1,Clear,sky is clear,2016-09-11 15:00:00,4539
26534,None,299.03,0.0,0.0,1,Clear,sky is clear,2016-09-11 16:00:00,4775
26535,None,298.83,0.0,0.0,1,Clear,sky is clear,2016-09-11 17:00:00,4405
26536,None,297.93,0.0,0.0,1,Clear,sky is clear,2016-09-11 18:00:00,4049
26537,None,296.37,0.0,0.0,20,Clouds,few clouds,2016-09-11 19:00:00,3618
26538,None,293.97,0.0,0.0,1,Clear,sky is clear,2016-09-11 20:00:00,3112
26539,None,292.58,0.0,0.0,1,Clear,sky is clear,2016-09-11 21:00:00,2124
26540,None,292.34,0.0,0.0,1,Clear,sky is clear,2016-09-11 22:00:00,1461
26541,None,291.88,0.0,0.0,1,Clear,sky is clear,2016-09-11 23:00:00,954
26542,None,291.23,0.0,0.0,1,Clear,sky is clear,2016-09-12 00:00:00,530
26543,None,290.81,0.0,0.0,1,Clear,sky is clear,2016-09-12 01:00:00,307
26544,None,290.52,0.0,0.0,1,Clear,sky is clear,2016-09-12 02:00:00,248
26545,None,289.94,0.0,0.0,1,Clear,sky is clear,2016-09-12 03:00:00,318
26546,None,289.82,0.0,0.0,1,Clear,sky is clear,2016-09-12 04:00:00,896
26547,None,289.37,0.0,0.0,1,Clear,sky is clear,2016-09-12 05:00:00,2818
26548,None,289.11,0.0,0.0,1,Clear,sky is clear,2016-09-12 06:00:00,5562
26549,None,289.13,0.0,0.0,1,Clear,sky is clear,2016-09-12 07:00:00,5952
26550,None,290.2,0.0,0.0,1,Clear,sky is clear,2016-09-12 08:00:00,5759
